	CRAFTING_GOLD	PART1_QUANTITY	PART1_TYPE	PART2_QUANTITY	PART2_TYPE	PART3_QUANTITY	PART3_TYPE	PART4_QUANTITY	PART4_TYPE
PLATINUM_FISH_SCHOOL	27,063,159,090	1,050	SHARD_PLATINUM_FISH_SCHOOL						
PLATINUM_ARCHIMEDES	27,063,159,090	1,050	SHARD_PLATINUM_ARCHIMEDES						
PLATINUM_MIM_COTTAGE	27,063,159,090	1,050	SHARD_PLATINUM_MIM_COTTAGE						
PLATINUM_HIGHER_FOR_HIRE	27,063,159,090	1,050	SHARD_PLATINUM_HIGHER_FOR_HIRE						
PLATINUM_WILDCAT_HOUSEBOAT	27,063,159,090	1,050	SHARD_PLATINUM_WILDCAT_HOUSEBOAT						
PLATINUM_SCAREDY_ELEPHANT	27,063,159,090	1,050	SHARD_PLATINUM_SCAREDY_ELEPHANT						
PLATINUM_QUITE_A_JUNGLE	27,063,159,090	1,050	SHARD_PLATINUM_QUITE_A_JUNGLE						
PLATINUM_PET_COLLECTOR	94,480,340	1,200	SHARD_PLATINUM_PET_COLLECTOR						
PLATINUM_PREHISTORIC_RODENTS	94,480,340	900	SHARD_PLATINUM_PREHISTORIC_RODENTS						
PLATINUM_SCREENSLAVER	51,033,145,860	700	SHARD_PLATINUM_SCREENSLAVER						
PLATINUM_COFFEE_VOID	51,033,145,860	700	SHARD_PLATINUM_COFFEE_VOID						
PLATINUM_SUNKEN_SHIP	51,033,145,860	700	SHARD_PLATINUM_SUNKEN_SHIP						
PLATINUM_I_WIN	51,033,145,860	700	SHARD_PLATINUM_I_WIN						
PLATINUM_GOOFBALL_ISLAND	51,033,145,860	700	SHARD_PLATINUM_GOOFBALL_ISLAND						
PLATINUM_HOCKEY_ISLAND	51,033,145,860	700	SHARD_PLATINUM_HOCKEY_ISLAND						
PLATINUM_FRIENDSHIP_ISLAND	51,033,145,860	700	SHARD_PLATINUM_FRIENDSHIP_ISLAND						
PLATINUM_HONESTY_ISLAND	31,122,632,960	1,050	SHARD_PLATINUM_HONESTY_ISLAND						
PLATINUM_FAMILY_ISLAND	31,122,632,960	1,050	SHARD_PLATINUM_FAMILY_ISLAND						
PLATINUM_IMAGINARY_BOYFRIEND	31,122,632,960	1,050	SHARD_PLATINUM_IMAGINARY_BOYFRIEND						
PLATINUM_MULTICOLORED_DRESS	31,122,632,960	1,050	SHARD_PLATINUM_MULTICOLORED_DRESS						
PLATINUM_EYE_OF_FATES	31,122,632,960	1,050	SHARD_PLATINUM_EYE_OF_FATES						
PLATINUM_BEADS_OF_JADE	31,122,632,960	1,050	SHARD_PLATINUM_BEADS_OF_JADE						
PLATINUM_PEEPHOLE	31,122,632,960	1,050	SHARD_PLATINUM_PEEPHOLE						
PLATINUM_WOODEN_BEAR	113,376,410	1,200	SHARD_PLATINUM_WOODEN_BEAR						
PLATINUM_BEAGLE_BOYS	113,376,410	900	SHARD_PLATINUM_BEAGLE_BOYS						
PLATINUM_MAD_PURSUIT	61,239,775,040	700	SHARD_PLATINUM_MAD_PURSUIT						
PLATINUM_WARNING_CLOCK	61,239,775,040	700	SHARD_PLATINUM_WARNING_CLOCK						
PLATINUM_FOREST_TREK	61,239,775,040	700	SHARD_PLATINUM_FOREST_TREK						
PLATINUM_TRAVELERS_KIT	61,239,775,040	700	SHARD_PLATINUM_TRAVELERS_KIT						
PLATINUM_FLOWER_CROWN	61,239,775,040	700	SHARD_PLATINUM_FLOWER_CROWN						
PLATINUM_MOON_OVER_LONDON	61,239,775,040	700	SHARD_PLATINUM_MOON_OVER_LONDON						
PLATINUM_MAP	61,239,775,040	700	SHARD_PLATINUM_MAP						
PLATINUM_FOOT_TREE	37,347,159,560	1,050	SHARD_PLATINUM_FOOT_TREE						
PLATINUM_ONLOOKERS	37,347,159,560	1,050	SHARD_PLATINUM_ONLOOKERS						
PLATINUM_NECKLACE	37,347,159,560	1,050	SHARD_PLATINUM_NECKLACE						
PLATINUM_WARDROBE	37,347,159,560	1,050	SHARD_PLATINUM_WARDROBE						
PLATINUM_LAMPPOST	37,347,159,560	1,050	SHARD_PLATINUM_LAMPPOST						
PLATINUM_GNOME_RAINBOW	37,347,159,560	1,050	SHARD_PLATINUM_GNOME_RAINBOW						
PLATINUM_TARZAN_PARROTS	37,347,159,560	1,050	SHARD_PLATINUM_TARZAN_PARROTS						
PLATINUM_GARGOYLE_DRAWINGS	141,720,520	1,200	SHARD_PLATINUM_GARGOYLE_DRAWINGS						
PLATINUM_HERCULES_STATUE	141,720,520	900	SHARD_PLATINUM_HERCULES_STATUE						
PLATINUM_WATER_HORSE	76,549,718,800	700	SHARD_PLATINUM_WATER_HORSE						
PLATINUM_TARGET_DUMMY	76,549,718,800	700	SHARD_PLATINUM_TARGET_DUMMY						
PLATINUM_SNOWY_VILLAGE	76,549,718,800	700	SHARD_PLATINUM_SNOWY_VILLAGE						
PLATINUM_MYSTERIOUS_MAILBOX	76,549,718,800	700	SHARD_PLATINUM_MYSTERIOUS_MAILBOX						
PLATINUM_INTERDIMENSIONAL_RIFT	76,549,718,800	700	SHARD_PLATINUM_INTERDIMENSIONAL_RIFT						
PLATINUM_MR_BIMBO	76,549,718,800	700	SHARD_PLATINUM_MR_BIMBO						
PLATINUM_MO	76,549,718,800	700	SHARD_PLATINUM_MO						
PLATINUM_UNPLEASANT_UNICORN	46,683,949,450	1,050	SHARD_PLATINUM_UNPLEASANT_UNICORN						
PLATINUM_DOUBLE_MOONS	46,683,949,450	1,050	SHARD_PLATINUM_DOUBLE_MOONS						
PLATINUM_BLAZEY	46,683,949,450	1,050	SHARD_PLATINUM_BLAZEY						
PLATINUM_GUMMI_GLEN	46,683,949,450	1,050	SHARD_PLATINUM_GUMMI_GLEN						
PLATINUM_GUMMISCOPE	46,683,949,450	1,050	SHARD_PLATINUM_GUMMISCOPE						
PLATINUM_GREAT_BOOK_OF_GUMMI	46,683,949,450	1,050	SHARD_PLATINUM_GREAT_BOOK_OF_GUMMI						
PLATINUM_NEWS_FLASH	46,683,949,450	1,050	SHARD_PLATINUM_NEWS_FLASH						
PLATINUM_HIT_THE_LIGHTS	184,236,680	1,200	SHARD_PLATINUM_HIT_THE_LIGHTS						
PLATINUM_ALWAYS_A_CRITIC	184,236,680	900	SHARD_PLATINUM_ALWAYS_A_CRITIC						
PLATINUM_CINNAMON_ROLL	99,514,634,440	700	SHARD_PLATINUM_CINNAMON_ROLL						
PLATINUM_OLD_RUSTY	99,514,634,440	700	SHARD_PLATINUM_OLD_RUSTY						
PLATINUM_KINDERGARTENERS	99,514,634,440	700	SHARD_PLATINUM_KINDERGARTENERS						
PLATINUM_GALILEO	99,514,634,440	700	SHARD_PLATINUM_GALILEO						
PLATINUM_STUNNING_SYMPHONY	99,514,634,440	700	SHARD_PLATINUM_STUNNING_SYMPHONY						
PLATINUM_WHEN_WHALES_FLY	99,514,634,440	700	SHARD_PLATINUM_WHEN_WHALES_FLY						
PLATINUM_YOUNG_LOVE	99,514,634,440	700	SHARD_PLATINUM_YOUNG_LOVE						
PLATINUM_MANLY_URGES	60,689,134,290	1,050	SHARD_PLATINUM_MANLY_URGES						
PLATINUM_GOOD_BAD_GUY	60,689,134,290	1,050	SHARD_PLATINUM_GOOD_BAD_GUY						
PLATINUM_ONE_JUMP_AHEAD	60,689,134,290	1,050	SHARD_PLATINUM_ONE_JUMP_AHEAD						
PLATINUM_ROAD_FLARE	60,689,134,290	1,050	SHARD_PLATINUM_ROAD_FLARE						
PLATINUM_ZE_DIRT	60,689,134,290	1,050	SHARD_PLATINUM_ZE_DIRT						
PLATINUM_GUMBO_POT	60,689,134,290	1,050	SHARD_PLATINUM_GUMBO_POT						
PLATINUM_JOLLY_ROGER_FLAG	60,689,134,290	1,050	SHARD_PLATINUM_JOLLY_ROGER_FLAG						
PLATINUM_CAPTAIN_FLINTS_PORTAL	211,872,190	1,200	SHARD_PLATINUM_CAPTAIN_FLINTS_PORTAL						
PLATINUM_POOR_OLIVER	211,872,190	900	SHARD_PLATINUM_POOR_OLIVER						
PLATINUM_FRESH_CATCH	114,441,829,610	700	SHARD_PLATINUM_FRESH_CATCH						
PLATINUM_RUTT_AND_TUKE	114,441,829,610	700	SHARD_PLATINUM_RUTT_AND_TUKE						
PLATINUM_GYPSY	114,441,829,610	700	SHARD_PLATINUM_GYPSY						
PLATINUM_HIT_THE_GONG	114,441,829,610	700	SHARD_PLATINUM_HIT_THE_GONG						
PLATINUM_OUTER_SPACE_CAT	114,441,829,610	700	SHARD_PLATINUM_OUTER_SPACE_CAT						
PLATINUM_TOBY	114,441,829,610	700	SHARD_PLATINUM_TOBY						
PLATINUM_ESCAPE_BALLOON	114,441,829,610	700	SHARD_PLATINUM_ESCAPE_BALLOON						
PLATINUM_WANTED_MCLEACH	69,792,504,440	1,050	SHARD_PLATINUM_WANTED_MCLEACH						
PLATINUM_FROG_BAND	69,792,504,440	1,050	SHARD_PLATINUM_FROG_BAND						
PLATINUM_FLOATING_CRYSTALS	69,792,504,440	1,050	SHARD_PLATINUM_FLOATING_CRYSTALS						
PLATINUM_ARENDELLE_CASTLE	69,792,504,440	1,050	SHARD_PLATINUM_ARENDELLE_CASTLE						
PLATINUM_BIG_SNOWFLAKE	69,792,504,440	1,050	SHARD_PLATINUM_BIG_SNOWFLAKE						
PLATINUM_SNOWGIES	69,792,504,440	1,050	SHARD_PLATINUM_SNOWGIES						
PLATINUM_SAILING_INTO_THE_SUNSET	69,792,504,440	1,050	SHARD_PLATINUM_SAILING_INTO_THE_SUNSET						
PLATINUM_OPEN_ROAD	226,703,250	1,200	SHARD_PLATINUM_OPEN_ROAD						
PLATINUM_PATCH_OF_HEAVEN	226,703,250	900	SHARD_PLATINUM_PATCH_OF_HEAVEN						
PLATINUM_NIGHT_RIDERS	122,452,757,690	700	SHARD_PLATINUM_NIGHT_RIDERS						
PLATINUM_BADGE_OF_PRIDE	122,452,757,690	700	SHARD_PLATINUM_BADGE_OF_PRIDE						
PLATINUM_SKULL_ISLAND	122,452,757,690	700	SHARD_PLATINUM_SKULL_ISLAND						
PLATINUM_TAKE_A_WALK	122,452,757,690	700	SHARD_PLATINUM_TAKE_A_WALK						
PLATINUM_OSWALD	122,452,757,690	700	SHARD_PLATINUM_OSWALD						
PLATINUM_CLOAKED_FIGURE	122,452,757,690	700	SHARD_PLATINUM_CLOAKED_FIGURE						
PLATINUM_HIDING_FROM_HALLOWEEN	122,452,757,690	700	SHARD_PLATINUM_HIDING_FROM_HALLOWEEN						
PLATINUM_UGLY_DUCKLING	74,677,979,760	1,050	SHARD_PLATINUM_UGLY_DUCKLING						
PLATINUM_FLOWERS_AND_TREES	74,677,979,760	1,050	SHARD_PLATINUM_FLOWERS_AND_TREES						
PLATINUM_SALTY_THE_SEAL	74,677,979,760	1,050	SHARD_PLATINUM_SALTY_THE_SEAL						
PLATINUM_OWL_BATH	74,677,979,760	1,050	SHARD_PLATINUM_OWL_BATH						
PLATINUM_PERSEPHONE	74,677,979,760	1,050	SHARD_PLATINUM_PERSEPHONE						
PLATINUM_GEPPETTO_WORKSHOP	74,677,979,760	1,050	SHARD_PLATINUM_GEPPETTO_WORKSHOP						
PLATINUM_BADGE_OF_BEAUTY	74,677,979,760	1,050	SHARD_PLATINUM_BADGE_OF_BEAUTY						
PLATINUM_HONEST_JOHN	238,038,420	1,200	SHARD_PLATINUM_HONEST_JOHN						
PLATINUM_TOOTHY_GRIN_YZMA	238,038,420	900	SHARD_PLATINUM_TOOTHY_GRIN_YZMA						
PLATINUM_CHEAT_ARROW	128,575,395,580	700	SHARD_PLATINUM_CHEAT_ARROW						
PLATINUM_GREAT_STONE_DRAGON	128,575,395,580	700	SHARD_PLATINUM_GREAT_STONE_DRAGON						
PLATINUM_STRAWBERRY_CHEESE	128,575,395,580	700	SHARD_PLATINUM_STRAWBERRY_CHEESE						
PLATINUM_YOUNG_ANTON	128,575,395,580	700	SHARD_PLATINUM_YOUNG_ANTON						
PLATINUM_SURPRISE_ME	128,575,395,580	700	SHARD_PLATINUM_SURPRISE_ME						
PLATINUM_TARANS_MAGIC_SWORD	128,575,395,580	700	SHARD_PLATINUM_TARANS_MAGIC_SWORD						
PLATINUM_HEN_WEN	128,575,395,580	700	SHARD_PLATINUM_HEN_WEN						
PLATINUM_NURSE_MOUSE	78,411,878,750	1,050	SHARD_PLATINUM_NURSE_MOUSE						
PLATINUM_JAKE_DOWN_UNDER	78,411,878,750	1,050	SHARD_PLATINUM_JAKE_DOWN_UNDER						
PLATINUM_PUFFY_MARAHUTE	78,411,878,750	1,050	SHARD_PLATINUM_PUFFY_MARAHUTE						
PLATINUM_GOLDEN_FEATHER	78,411,878,750	1,050	SHARD_PLATINUM_GOLDEN_FEATHER						
PLATINUM_FORKY	78,411,878,750	1,050	SHARD_PLATINUM_FORKY						
PLATINUM_HYPNOTIZED_COWS	78,411,878,750	1,050	SHARD_PLATINUM_HYPNOTIZED_COWS						
PLATINUM_GOOD_FISHING	78,411,878,750	1,050	SHARD_PLATINUM_GOOD_FISHING						
PLATINUM_DADS_CASSETTE	261,842,270	1,200	SHARD_PLATINUM_DADS_CASSETTE						
PLATINUM_GRECKLIN	261,842,270	900	SHARD_PLATINUM_GRECKLIN						
PLATINUM_DAD_SHADE	141,432,935,140	700	SHARD_PLATINUM_DAD_SHADE						
PLATINUM_STONE_BIRDS_CLUE	141,432,935,140	700	SHARD_PLATINUM_STONE_BIRDS_CLUE						
PLATINUM_GELATINOUS_CUBE	141,432,935,140	700	SHARD_PLATINUM_GELATINOUS_CUBE						
PLATINUM_PAPAYA_THE_SPIRIT_GUIDE	141,432,935,140	700	SHARD_PLATINUM_PAPAYA_THE_SPIRIT_GUIDE						
PLATINUM_FIRE_BABY_COUNTERMEASURES	141,432,935,140	700	SHARD_PLATINUM_FIRE_BABY_COUNTERMEASURES						
PLATINUM_EDNAS_INSPIRATION	141,432,935,140	700	SHARD_PLATINUM_EDNAS_INSPIRATION						
PLATINUM_LEFT_HANGING	141,432,935,140	700	SHARD_PLATINUM_LEFT_HANGING						
PLATINUM_BNL_NEW_BLUE	86,253,066,630	1,050	SHARD_PLATINUM_BNL_NEW_BLUE						
PLATINUM_EVES_DIRECTIVE	86,253,066,630	1,050	SHARD_PLATINUM_EVES_DIRECTIVE						
PLATINUM_BNL_FOOD_IN_A_CUP	86,253,066,630	1,050	SHARD_PLATINUM_BNL_FOOD_IN_A_CUP						
PLATINUM_NEPTUNE_INN	86,253,066,630	1,050	SHARD_PLATINUM_NEPTUNE_INN						
PLATINUM_DEAL_GONE_WRONG	86,253,066,630	1,050	SHARD_PLATINUM_DEAL_GONE_WRONG						
PLATINUM_SHADOW_DEMONS	86,253,066,630	1,050	SHARD_PLATINUM_SHADOW_DEMONS						
PLATINUM_LOVES_LIGHT	86,253,066,630	1,050	SHARD_PLATINUM_LOVES_LIGHT						
PLATINUM_HEADLESS_HORSEMAN	301,118,620	1,200	SHARD_PLATINUM_HEADLESS_HORSEMAN						
PLATINUM_ROR_OMEGA_ROR	301,118,620	900	SHARD_PLATINUM_ROR_OMEGA_ROR						
PLATINUM_ONE_MAN_BASS	162,647,875,420	700	SHARD_PLATINUM_ONE_MAN_BASS						
PLATINUM_ONE_MAN_TREBLE	162,647,875,420	700	SHARD_PLATINUM_ONE_MAN_TREBLE						
PLATINUM_YOU_EARNED_IT	162,647,875,420	700	SHARD_PLATINUM_YOU_EARNED_IT						
PLATINUM_FOUR_ONE_FIVE_HAT	162,647,875,420	700	SHARD_PLATINUM_FOUR_ONE_FIVE_HAT						
PLATINUM_HONKS_AND_PLUMAGE	162,647,875,420	700	SHARD_PLATINUM_HONKS_AND_PLUMAGE						
PLATINUM_SHADY_OAKS	162,647,875,420	700	SHARD_PLATINUM_SHADY_OAKS						
PLATINUM_KNITTING_IN	162,647,875,420	700	SHARD_PLATINUM_KNITTING_IN						
PLATINUM_DINOCO_400	99,191,026,630	1,050	SHARD_PLATINUM_DINOCO_400						
PLATINUM_FANCY_CARWASH	99,191,026,630	1,050	SHARD_PLATINUM_FANCY_CARWASH						
PLATINUM_MISS_FRITTER	99,191,026,630	1,050	SHARD_PLATINUM_MISS_FRITTER						
PLATINUM_MARK_OF_THE_HUNTSCLAN	99,191,026,630	1,050	SHARD_PLATINUM_MARK_OF_THE_HUNTSCLAN						
PLATINUM_ROSES_DREAM_CHARM	99,191,026,630	1,050	SHARD_PLATINUM_ROSES_DREAM_CHARM						
PLATINUM_DRAGON_UP	99,191,026,630	1,050	SHARD_PLATINUM_DRAGON_UP						
PLATINUM_MRS_LADYBUG	99,191,026,630	1,050	SHARD_PLATINUM_MRS_LADYBUG						
PLATINUM_THE_BIG_PEACH	376,398,280	1,200	SHARD_PLATINUM_THE_BIG_PEACH						
PLATINUM_STORM_RHINO	376,398,280	900	SHARD_PLATINUM_STORM_RHINO						
PLATINUM_EARLY_PROTOTYPE	203,309,844,280	700	SHARD_PLATINUM_EARLY_PROTOTYPE						
PLATINUM_BEARD_MISHAP	203,309,844,280	700	SHARD_PLATINUM_BEARD_MISHAP						
PLATINUM_HEAVY_IS_THE_HEAD	203,309,844,280	700	SHARD_PLATINUM_HEAVY_IS_THE_HEAD						
PLATINUM_EYES_OF_NOTRE_DAME	203,309,844,280	700	SHARD_PLATINUM_EYES_OF_NOTRE_DAME						
PLATINUM_ALL_EARS	203,309,844,280	700	SHARD_PLATINUM_ALL_EARS						
PLATINUM_BAGHEERAS_DISGUISE	203,309,844,280	700	SHARD_PLATINUM_BAGHEERAS_DISGUISE						
PLATINUM_BALOOS_BANANAS	203,309,844,280	700	SHARD_PLATINUM_BALOOS_BANANAS						
PLATINUM_BLANKYS_OPTIMISM	123,988,783,290	1,050	SHARD_PLATINUM_BLANKYS_OPTIMISM						
PLATINUM_CHORETIME_FUNTIME	123,988,783,290	1,050	SHARD_PLATINUM_CHORETIME_FUNTIME						
PLATINUM_COLD_LAUGHTER	123,988,783,290	1,050	SHARD_PLATINUM_COLD_LAUGHTER						
PLATINUM_CUTTING_EDGE	123,988,783,290	1,050	SHARD_PLATINUM_CUTTING_EDGE						
PLATINUM_DEWDROP	123,988,783,290	1,050	SHARD_PLATINUM_DEWDROP						
PLATINUM_FROLLO_PUPPET	123,988,783,290	1,050	SHARD_PLATINUM_FROLLO_PUPPET						
PLATINUM_GRAB_BOT	123,988,783,290	1,050	SHARD_PLATINUM_GRAB_BOT						
PLATINUM_GREAT_PRINCE_OF_THE_FOREST	395,218,200	1,200	SHARD_PLATINUM_GREAT_PRINCE_OF_THE_FOREST						
PLATINUM_HES_HOOKED	395,218,200	900	SHARD_PLATINUM_HES_HOOKED						
PLATINUM_MISS_BUNNY	213,475,336,500	700	SHARD_PLATINUM_MISS_BUNNY						
PLATINUM_MODIFIED_PLAN	213,475,336,500	700	SHARD_PLATINUM_MODIFIED_PLAN						
PLATINUM_MON_SEWER	213,475,336,500	700	SHARD_PLATINUM_MON_SEWER						
PLATINUM_OPEN_TOGETHER	213,475,336,500	700	SHARD_PLATINUM_OPEN_TOGETHER						
PLATINUM_QUASIMODEL	213,475,336,500	700	SHARD_PLATINUM_QUASIMODEL						
PLATINUM_SMASH_BOT	213,475,336,500	700	SHARD_PLATINUM_SMASH_BOT						
PLATINUM_ENORMOUS	213,475,336,500	700	SHARD_PLATINUM_ENORMOUS						
PLATINUM_QUIET_COYOTE	130,188,222,460	1,050	SHARD_PLATINUM_QUIET_COYOTE						
PLATINUM_THE_ZONE	130,188,222,460	1,050	SHARD_PLATINUM_THE_ZONE						
PLATINUM_THE_COUNTS_OFF	130,188,222,460	1,050	SHARD_PLATINUM_THE_COUNTS_OFF						
PLATINUM_FABULOUS_PAIR	130,188,222,460	1,050	SHARD_PLATINUM_FABULOUS_PAIR						
PLATINUM_HOME_SWEET_HOME	130,188,222,460	1,050	SHARD_PLATINUM_HOME_SWEET_HOME						
PLATINUM_MADE_FOR_PUDDLES	130,188,222,460	1,050	SHARD_PLATINUM_MADE_FOR_PUDDLES						
PLATINUM_SO_MUCH_IN_COMMON	130,188,222,460	1,050	SHARD_PLATINUM_SO_MUCH_IN_COMMON						
PLATINUM_RALLYING_CRY	513,783,660	1,200	SHARD_PLATINUM_RALLYING_CRY						
PLATINUM_CHECK_ME_OUT	513,783,660	900	SHARD_PLATINUM_CHECK_ME_OUT						
PLATINUM_NEW_NEIGHBOR_INCOMING	277,517,937,450	700	SHARD_PLATINUM_NEW_NEIGHBOR_INCOMING						
PLATINUM_HANDCRAFTED_BY_LEPRECHAUNS	277,517,937,450	700	SHARD_PLATINUM_HANDCRAFTED_BY_LEPRECHAUNS						
PLATINUM_TIRE_SWING	277,517,937,450	700	SHARD_PLATINUM_TIRE_SWING						
PLATINUM_DRIVEN_BY_THOUGHT	277,517,937,450	700	SHARD_PLATINUM_DRIVEN_BY_THOUGHT						
PLATINUM_UNLIKELY_TRIO	277,517,937,450	700	SHARD_PLATINUM_UNLIKELY_TRIO						
PLATINUM_FINDING_MY_SPARK	277,517,937,450	700	SHARD_PLATINUM_FINDING_MY_SPARK						
PLATINUM_HOLLYWAFFLE	277,517,937,450	700	SHARD_PLATINUM_HOLLYWAFFLE						
PLATINUM_NOT_FROM_AROUND_HERE	169,244,689,200	1,050	SHARD_PLATINUM_NOT_FROM_AROUND_HERE						
PLATINUM_GREG_AND_MANUEL	169,244,689,200	1,050	SHARD_PLATINUM_GREG_AND_MANUEL						
PLATINUM_SHIP_OF_DREAMS	169,244,689,200	1,050	SHARD_PLATINUM_SHIP_OF_DREAMS						
PLATINUM_THE_GREAT_BEYOND	169,244,689,200	1,050	SHARD_PLATINUM_THE_GREAT_BEYOND						
PLATINUM_BARBERSHOP_TREAT	169,244,689,200	1,050	SHARD_PLATINUM_BARBERSHOP_TREAT						
PLATINUM_BURN_E	169,244,689,200	1,050	SHARD_PLATINUM_BURN_E						
PLATINUM_GO_4	169,244,689,200	1,050	SHARD_PLATINUM_GO_4						
PLATINUM_SECUR_T	693,607,950	1,200	SHARD_PLATINUM_SECUR_T						
PLATINUM_EMOTIONALLY_DRIVEN	693,607,950	900	SHARD_PLATINUM_EMOTIONALLY_DRIVEN						
PLATINUM_PRACTICAL_VOODOO	374,649,215,560	700	SHARD_PLATINUM_PRACTICAL_VOODOO						
PLATINUM_SPACE_ADVENTURE	374,649,215,560	700	SHARD_PLATINUM_SPACE_ADVENTURE						
PLATINUM_KU_TIKI_NECKLACE	374,649,215,560	700	SHARD_PLATINUM_KU_TIKI_NECKLACE						
PLATINUM_KNICK_THE_KNACK	374,649,215,560	700	SHARD_PLATINUM_KNICK_THE_KNACK						
PLATINUM_SUNNY_MIAMI	374,649,215,560	700	SHARD_PLATINUM_SUNNY_MIAMI						
PLATINUM_OWLS_FAMILY_HISTORY	374,649,215,560	700	SHARD_PLATINUM_OWLS_FAMILY_HISTORY						
PLATINUM_MAXIMUM_SWEETNESS	374,649,215,560	700	SHARD_PLATINUM_MAXIMUM_SWEETNESS						
PLATINUM_HEART_THINGAMABOB	228,480,330,420	1,050	SHARD_PLATINUM_HEART_THINGAMABOB						
PLATINUM_GLADIATIGGER	228,480,330,420	1,050	SHARD_PLATINUM_GLADIATIGGER						
PLATINUM_GENERALS_HELMET	228,480,330,420	1,050	SHARD_PLATINUM_GENERALS_HELMET						
PLATINUM_YIN_PIECE	228,480,330,420	1,050	SHARD_PLATINUM_YIN_PIECE						
PLATINUM_YANG_PIECE	228,480,330,420	1,050	SHARD_PLATINUM_YANG_PIECE						
PLATINUM_SHARLA	228,480,330,420	1,050	SHARD_PLATINUM_SHARLA						
PLATINUM_HEALTH_CODE_VIOLATION	228,480,330,420	1,050	SHARD_PLATINUM_HEALTH_CODE_VIOLATION						
PLATINUM_HOPPS_FAMILY_FARM	832,329,540	1,200	SHARD_PLATINUM_HOPPS_FAMILY_FARM						
PLATINUM_GIDEONS_BAKED_GOODS	832,329,540	900	SHARD_PLATINUM_GIDEONS_BAKED_GOODS						
PLATINUM_ELEPHANT_GRAVEYARD	449,579,058,680	700	SHARD_PLATINUM_ELEPHANT_GRAVEYARD						
PLATINUM_RHINO_BEETLE	449,579,058,680	700	SHARD_PLATINUM_RHINO_BEETLE						
PLATINUM_TREE_OF_LIFE	449,579,058,680	700	SHARD_PLATINUM_TREE_OF_LIFE						
PLATINUM_ATLANTEAN_FIREFLIES	449,579,058,680	700	SHARD_PLATINUM_ATLANTEAN_FIREFLIES						
PLATINUM_LETTUCE	449,579,058,680	700	SHARD_PLATINUM_LETTUCE						
PLATINUM_SPORTY_TUNA	449,579,058,680	700	SHARD_PLATINUM_SPORTY_TUNA						
PLATINUM_STONE_GIANT	449,579,058,680	700	SHARD_PLATINUM_STONE_GIANT						
PLATINUM_SPARKY	274,176,396,510	1,050	SHARD_PLATINUM_SPARKY						
PLATINUM_DJINNIS_RUSE	274,176,396,510	1,050	SHARD_PLATINUM_DJINNIS_RUSE						
PLATINUM_RUBBER_BANDO	274,176,396,510	1,050	SHARD_PLATINUM_RUBBER_BANDO						
PLATINUM_FLASH_THE_WONDERDOG	274,176,396,510	1,050	SHARD_PLATINUM_FLASH_THE_WONDERDOG						
PLATINUM_NOKK	274,176,396,510	1,050	SHARD_PLATINUM_NOKK						
PLATINUM_SPICY_SALAMANDER	274,176,396,510	1,050	SHARD_PLATINUM_SPICY_SALAMANDER						
PLATINUM_PILLARS_OF_HARMONY	274,176,396,510	1,050	SHARD_PLATINUM_PILLARS_OF_HARMONY						
PLATINUM_FIRESIDE	915,562,500	1,200	SHARD_PLATINUM_FIRESIDE						
PLATINUM_TWO_TONED	915,562,500	900	SHARD_PLATINUM_TWO_TONED						
PLATINUM_COVER_MATERIAL	494,536,964,550	700	SHARD_PLATINUM_COVER_MATERIAL						
PLATINUM_PAINTERLY_CAPTURE	494,536,964,550	700	SHARD_PLATINUM_PAINTERLY_CAPTURE						
PLATINUM_BEHIND_THE_LOOK	494,536,964,550	700	SHARD_PLATINUM_BEHIND_THE_LOOK						
PLATINUM_GORD	494,536,964,550	700	SHARD_PLATINUM_GORD						
PLATINUM_HOT_MAMA	494,536,964,550	700	SHARD_PLATINUM_HOT_MAMA						
PLATINUM_RACE_TO_THE_DEATH	494,536,964,550	700	SHARD_PLATINUM_RACE_TO_THE_DEATH						
PLATINUM_KNOWSMORE	494,536,964,550	700	SHARD_PLATINUM_KNOWSMORE						
PLATINUM_PEEPERS	301,594,036,170	1,050	SHARD_PLATINUM_PEEPERS						
PLATINUM_PORTRAIT_OF_A_BUTLER	301,594,036,170	1,050	SHARD_PLATINUM_PORTRAIT_OF_A_BUTLER						
PLATINUM_BONFAMILLES_RESIDENCE	301,594,036,170	1,050	SHARD_PLATINUM_BONFAMILLES_RESIDENCE						
PLATINUM_HITCHING_A_RIDE	301,594,036,170	1,050	SHARD_PLATINUM_HITCHING_A_RIDE						
PLATINUM_EYEWITNESS_DESCRIPTION	301,594,036,170	1,050	SHARD_PLATINUM_EYEWITNESS_DESCRIPTION						
PLATINUM_RED_MANTIS	301,594,036,170	1,050	SHARD_PLATINUM_RED_MANTIS						
PLATINUM_DOMINO_2	301,594,036,170	1,050	SHARD_PLATINUM_DOMINO_2						
PLATINUM_RAYS_AND_SHADE	1,098,675,000	1,200	SHARD_PLATINUM_RAYS_AND_SHADE						
PLATINUM_SHOWTIME	1,098,675,000	900	SHARD_PLATINUM_SHOWTIME						
PLATINUM_WAAAAADE	593,444,357,460	700	SHARD_PLATINUM_WAAAAADE						
PLATINUM_SUSPICION_AROUSED	593,444,357,460	700	SHARD_PLATINUM_SUSPICION_AROUSED						
PLATINUM_COVER_BLOWN	593,444,357,460	700	SHARD_PLATINUM_COVER_BLOWN						
PLATINUM_COVERT	593,444,357,460	700	SHARD_PLATINUM_COVERT						
