	ENEMY_LEVEL	ENEMY_STARS	ENEMY_RARITY	EXP_REWARD	GOLD_REWARD	IS_MAJOR	ENVIRONMENT	STAGE_ONE	STAGE_TWO	STAGE_THREE	PRIMARY_LOOT	SECONDARY_LOOT	ONE_TIME_REWARD
74-6	393	5	EMERALD_1	14869	500,000	0	SERVER_ROOM_6	GERALD_MARLIN_NEMO:ARMOR,HAMM:TANK,ELSA:FREEZE,MUSHU:BLIND	BAYMAX:FREEZE,CARL:SILENCE,THE_UNDERMINER:BD,MULAN:HEAL_ON_CRIT,ANNA:SUPPORT	[boss]MR_INCREDIBLE:WEAK_ALLIES,AUDREY_RAMIREZ:STUN,ALADDIN:SPEED,MERIDA:FIRE,HUEY_DEWEY_LOUIE:BEAR_TRAP,CALHOUN:SHIELDS	SHARD_PLATINUM_BADGE_OF_SWEETNESS,SHARD_PLATINUM_PAPEL_PICADO,SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT	SHARD_LUDO,SHARD_LOST_THINGS,SHARD_BULLDOG_CAFE	
74-7	393	5	EMERALD_1	14871	500,000	1	SERVER_ROOM_2	SHERIFF_OF_NOTTINGHAM:SAP,WASABI:SKILL1,ROBIN_HOOD:STEAL,DUCKY_AND_BUNNY:CONTROL	MAXIMUS:BUFF_REMOVAL,SLINKY_DOG:SHIELD,SALLY:REALITY,DEMONA:SKILL3,ANIMAL:SHIELD	[boss]MAUI:HP,DUCKY_AND_BUNNY:CONTROL,DARKWING_DUCK:CRIT,WASABI:ENERGY,PHIL:DAMAGE,RON_STOPPABLE:STUN	SHARD_PLATINUM_HAPPY_THOUGHTS,SHARD_PLATINUM_PAPEL_PICADO,SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT	SHARD_PLATINUM_STRANGE_MUSHROOM,SHARD_LOST_THINGS,SHARD_BULLDOG_CAFE	
74-8	394	5	EMERALD_1	14874	500,000	0	SERVER_ROOM_7	QUEEN_OF_HEARTS:SPEED,TIGGER:KNOCKBACK,CHESHIRE_CAT:INVISIBLE,IAN_LIGHTFOOT:REFLECT	MAUI:HP,MERIDA:ICE,PETE:TANKY,TIGGER:ENERGY,WALL_E:DISABLES	[boss]PACHA:TANK,MUSHU:CRIT,KING_LOUIE:SLOW,KIM_POSSIBLE:SCARE,IAN_LIGHTFOOT:BLIND,MANTICORE:DOT	SHARD_PLATINUM_BADGE_OF_SWEETNESS,SHARD_PLATINUM_PAPEL_PICADO,SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT	SHARD_TIC_TAC_TOE,SHARD_LOST_THINGS,SHARD_BULLDOG_CAFE	
74-9	394	5	EMERALD_1	14876	500,000	0	SERVER_ROOM_10	MAUI:BITE,NEGADUCK:WEAKNESS,ZEUS:BETTER_SAP,TIMON_AND_PUMBAA:SKILL2	HERCULES:TANK,BO_PEEP:HEAL,PETER_PAN:SKILL1,NICK_WILDE:SHIELD,BUNSEN_AND_BEAKER:DIVERT	[boss]HERCULES:CONTROL,QUEEN_OF_HEARTS:STUN,ROCKETEER:SKILL1,HELGA:BERSERK,ANGEL:SILENCE,NEGADUCK:TANKY	SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT,SHARD_PLATINUM_PERKIS_POWER,SHARD_PLATINUM_BADGE_OF_SWEETNESS	SHARD_BULLDOG_CAFE,SHARD_BOOS_MONSTER,SHARD_TIC_TAC_TOE	
74-10	395	5	EMERALD_1	14878	500,000	1	SERVER_ROOM_4	HADES:DOT,MEILIN_LEE:SHIELDS,THE_UNDERMINER:BD,KUZCO:HEALING	PRINCE_PHILLIP:TANK,DUFF_KILLIGAN:ENERGY,PETE:TANKY,THE_UNDERMINER:SP,DR_FACILIER:SKILL1_BUFF	[boss]SULLEY:TEAM_HEAL,JAKE_LONG:HEAL,STITCH:BITE,MULAN:KNOCKBACK,LI_SHANG:SILENCE,ZEUS:BETTER_SAP	SHARD_PLATINUM_HEROS_NIGHT_OUT,SHARD_PLATINUM_PERKIS_POWER,SHARD_PLATINUM_BADGE_OF_SWEETNESS	SHARD_PLATINUM_PIRATES_COMPASS,SHARD_BOOS_MONSTER,SHARD_TIC_TAC_TOE	
74-11	396	5	EMERALD_1	14881	500,000	0	SERVER_ROOM_7	HADES:TANK,RAYA:BD_GAIN,JACK_SPARROW:HP,MIGUEL:FREEZE	SADNESS:SORROW,MIKE:STUNS,WASABI:SKILL1,MUSHU:CRIT,DONALD_DUCK:TRUE	[boss]QUEEN_OF_HEARTS:STUN,HADES:DOT,KIDA:ENERGY,DASH:ENERGY,YAX:SLOW,ROSE:COMBO	SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT,SHARD_PLATINUM_PERKIS_POWER,SHARD_PLATINUM_BADGE_OF_SWEETNESS	SHARD_STAR_STRUCK,SHARD_BOOS_MONSTER,SHARD_TIC_TAC_TOE	
74-12	396	5	EMERALD_1	14883	500,000	0	SERVER_ROOM_10	SALLY:POISON,VINNY_SANTORINI:BLIND,MERLIN:INVISIBLE,LINGUINI_AND_REMY:HARDY	SLINKY_DOG:SHIELD,HAMM:TANK,STITCH:SLOW,COGSWORTH_AND_LUMIERE:DOT,ANIMAL:SHIELD	[boss]SLINKY_DOG:SCARED,ELASTIGIRL:DEBUFF,MEGAVOLT:CONTROL_COUNTER,VANELLOPE:BACKLINE,FLASH:SLOW,JACK_SPARROW:NORMAL_DAMAGE	SHARD_PLATINUM_BADGE_OF_SWEETNESS,SHARD_PLATINUM_SAN_FRANSOKYO_SEWER,SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT	SHARD_TIC_TAC_TOE,SHARD_SPACE_CHICKEN,SHARD_STAR_STRUCK	
74-13	397	5	EMERALD_1	14885	500,000	1	SERVER_ROOM_1	BALOO:CHARM,AUDREY_RAMIREZ:STUN,GADGET_HACKWRENCH:ENERGY_GAIN,QUORRA:CRIT	SADNESS:CRIT,SWEETUMS:HP,HECTOR_BARBOSSA:SLOW,COLETTE:SKILL1_BUFF,URSULA:ENERGY	[boss]BO_PEEP:HEAL,DASH:SHIELD_COUNTER,EVIL_QUEEN:SPEED,PLEAKLEY:FREEZE,COLETTE:SKILL1_BUFF,SIMBA_AND_NALA:ARMOR	SHARD_PLATINUM_MARVELOUS_TOY,SHARD_PLATINUM_SAN_FRANSOKYO_SEWER,SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT	SHARD_PLATINUM_MOON_ANCHOR,SHARD_SPACE_CHICKEN,SHARD_STAR_STRUCK	
74-14	397	5	EMERALD_1	14887	500,000	0	SERVER_ROOM_9	BALOO:HOT,OOGIE_BOOGIE:SCARE,MANTICORE:DOT,BASIL:SILENCE	OLAF:FREEZE,MEGAVOLT:CONTROL_COUNTER,RAYA:BD_GAIN,MIKE:FANTASTIC_DAMAGE,RON_STOPPABLE:HEAL	[boss]SADNESS:SORROW,FELIX:FREEZE,DAISY_DUCK:ANTI_CHARM,DUKE_CABOOM:HEAL,THE_HORNED_KING:SOLDIER,HAMM:TANK	SHARD_PLATINUM_BADGE_OF_SWEETNESS,SHARD_PLATINUM_SAN_FRANSOKYO_SEWER,SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT	SHARD_HUSBAND_AND_WIFE,SHARD_SPACE_CHICKEN,SHARD_STAR_STRUCK	
74-15	398	5	EMERALD_1	14890	500,000	0	SERVER_ROOM_8	HERCULES:CONTROL,CALHOUN:ENERGY,VINNY_SANTORINI:BLIND,URSULA:CONTROL	BARLEY_LIGHTFOOT:SKILL1,MEILIN_LEE:TANKY,JAKE_LONG:TANK,ROSE:SKILL1_BUFF,THE_HORNED_KING:SOLDIER	[boss]GONZO:SHIELD_BUFF,QUEEN_OF_HEARTS:SPEED,JAKE_LONG:TANK,HOPPER:KNOCKBACK,GASTON:DISABLES,AUDREY_RAMIREZ:STUN	SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT,SHARD_PLATINUM_SHEPHERDS_JOURNAL,SHARD_PLATINUM_BADGE_OF_SWEETNESS	SHARD_STAR_STRUCK,SHARD_TOO_MUCH_FUN,SHARD_HUSBAND_AND_WIFE	
74-16	398	5	EMERALD_1	14892	500,000	1	SERVER_ROOM_3	PACHA:SUPPORT,EEYORE:DISABLE_STUN,TIGGER:ENERGY,HECTOR_BARBOSSA:STUDY	CLAWHAUSER:DPS,THE_UNDERMINER:BD,JACK_SKELLINGTON:DUCK,MANTICORE:DOT,GENIE:SHIELD	[boss]JOHN_SILVER:TANK,EVIL_QUEEN:SPEED,SIMBA_AND_NALA:SILENCE,MIKE:STUNS,VOYD:ENEMY,BAGHEERA:HEAL	SHARD_PLATINUM_MORNING_FUEL,SHARD_PLATINUM_SHEPHERDS_JOURNAL,SHARD_PLATINUM_BADGE_OF_SWEETNESS	SHARD_PLATINUM_PIRATES_COMPASS,SHARD_TOO_MUCH_FUN,SHARD_HUSBAND_AND_WIFE	
74-17	399	5	EMERALD_1	14894	500,000	0	SERVER_ROOM_6	QUASIMODO:SHATTER,DAISY_DUCK:ANTI_CHARM,EVIL_QUEEN:SPEED,JESSIE:JUMP_EARLY	BARLEY_LIGHTFOOT:SKILL1,EVIL_QUEEN:STUN,ZEUS:TENACITY_REDUC,KIM_POSSIBLE:SCARE,HELGA:SKILL2	[boss]JAKE_LONG:HEAL,KIDA:SKILL1_BUFF,ROBIN_HOOD:CONTROL,DASH:ENERGY,BOWLER_HAT_GUY:SHATTER,TIGGER:KNOCKBACK	SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT,SHARD_PLATINUM_SHEPHERDS_JOURNAL,SHARD_PLATINUM_BADGE_OF_SWEETNESS	SHARD_BADGE_OF_BOOPS,SHARD_TOO_MUCH_FUN,SHARD_HUSBAND_AND_WIFE	
74-18	399	5	EMERALD_1	14897	500,000	0	SERVER_ROOM_5	BAYMAX:SHIELD,JESSIE:DODGE,DUKE_CABOOM:HEAL,GADGET_HACKWRENCH:SKILL2	SLINKY_DOG:SCARED,OLAF:FREEZE,ELASTIGIRL:BACKLINE,BOLT:SKILL3,JUMBA:DAMAGE_ROLE	[boss]SADNESS:CRIT,GADGET_HACKWRENCH:SKILL2,BUZZ:SHIELD_ALLY,FROZONE:HEALS,KRONK:INVINCIBLE,GASTON:DISABLES	SHARD_PLATINUM_BADGE_OF_SWEETNESS,SHARD_PLATINUM_SUIT_UP,SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT	SHARD_HUSBAND_AND_WIFE,SHARD_BOOS_MONSTER,SHARD_BADGE_OF_BOOPS	
74-19	400	5	EMERALD_1	14899	500,000	1	SERVER_ROOM_2	SLINKY_DOG:SCARED,MONKEY_FIST:DAMAGE,ALADDIN:REGEN,EVE:TWO	MAUI:HP,EEYORE:DISABLE_STUN,HAMM:SAP,PETER_PAN:SKILL3,YZMA:CURSE	[boss]PRINCE_PHILLIP:TANK,BARLEY_LIGHTFOOT:QUEST,BELLE:SPEED,DAISY_DUCK:ANTI_CHARM,FOZZIE:SLOW,VANELLOPE:SLOW	SHARD_PLATINUM_MOUSERCISE,SHARD_PLATINUM_SUIT_UP,SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT	SHARD_PLATINUM_SORCERERS_HAT,SHARD_BOOS_MONSTER,SHARD_BADGE_OF_BOOPS	
75-1	395	5	EMERALD_2	16376	500,000	1	OASIS_1	SHERIFF_OF_NOTTINGHAM:CHARM,FELIX:ANGER,VANELLOPE:SLOW,SHEGO:FANTASTIC	BAYMAX:FREEZE,HECTOR_BARBOSSA:SLOW,SCROOGE_MCDUCK:DAMAGE_STUN,MONKEY_FIST:DAMAGE,JUMBA:PRECISE	[boss]FRED_FREDERICKSON:BLIND,BUZZ:SHIELD_ALLY,ROCKETEER:TRUE_DAMAGE,MADAM_MIM:DAMAGE,KAA:TANK,KIDA:ENERGY	SHARD_PLATINUM_CHEESE_WHEEL,SHARD_PLATINUM_MAGIC_MIRROR,SHARD_PLATINUM_ANGRY_EYES	SHARD_PLATINUM_GIGANTIC_PEACH,SHARD_LOST_THINGS,SHARD_SKIPPY_HAT	
75-2	396	5	EMERALD_2	16379	500,000	0	OASIS_8	CARL:SILENCE,JACK_JACK:AOE_STUN,JUMBA:DAMAGE_ROLE,LINGUINI_AND_REMY:HARDY	MEILIN_LEE:SHIELDS,OOGIE_BOOGIE:SCARE,MOANA:SHIELD,MULAN:KNOCKBACK,HELGA:BERSERK	[boss]FELIX:FREEZE,DAISY_DUCK:SCARE,BELLE:SPEED,RAYA:BD_GAIN,DISGUST:SKILL1,EMPEROR_ZURG:ENERGY_TO_ALLY	SHARD_PLATINUM_AUTO,SHARD_PLATINUM_MAGIC_MIRROR,SHARD_PLATINUM_ANGRY_EYES	SHARD_GIGGLE_MCDIMPLES,SHARD_LOST_THINGS,SHARD_SKIPPY_HAT	
75-3	396	5	EMERALD_2	16381	500,000	0	OASIS_4	QUASIMODO:SHATTER,SHAN_YU:STUDY,MONKEY_FIST:SUPPORT,NICK_WILDE:CHARM	FELIX:FREEZE,CALHOUN:ENERGY,EMPEROR_ZURG:TANK_COUNTER,MONKEY_FIST:SUPPORT,ALADDIN:REGEN	[boss]GOOFY:SHIELD,JACK_JACK:AOE_STUN,KING_LOUIE:SLOW,ROSE:SKILL1_BUFF,JOY:DISABLE,EVIL_QUEEN:STUN	SHARD_PLATINUM_MAGIC_MIRROR,SHARD_PLATINUM_NOPE,SHARD_PLATINUM_AUTO	SHARD_SKIPPY_HAT,SHARD_TOO_MUCH_FUN,SHARD_GIGGLE_MCDIMPLES	
75-4	397	5	EMERALD_2	16384	500,000	1	OASIS_3	JAKE_LONG:TANK,THE_UNDERMINER:SP,DUFF_KILLIGAN:ENERGY,COLETTE:SKILL2_BUFF	CHEF_SKINNER:TANK,ROBIN_HOOD:STEAL,DARKWING_DUCK:SHIELD,LUCA_AND_ALBERTO:SPEED,PRINCESS_AURORA:HEAL	[boss]CLAWHAUSER:DPS,MULAN:KNOCKBACK,ALADDIN:REGEN,RAFIKI:DISABLE,JASMINE:ENERGY,YZMA:SPEED	SHARD_PLATINUM_COMMANDERS_CREST,SHARD_PLATINUM_NOPE,SHARD_PLATINUM_AUTO	SHARD_PLATINUM_PIGGY_BANK,SHARD_TOO_MUCH_FUN,SHARD_GIGGLE_MCDIMPLES	
75-5	397	5	EMERALD_2	16386	500,000	0	OASIS_5	SLINKY_DOG:SHIELD,SHANK:ARMOR,AGENT_P:SKILL4_BUFF,HONEY_LEMON:BD_BUFF	OLAF:FREEZE,EEYORE:DISABLE_STUN,AUDREY_RAMIREZ:STUN,BELLE:SAP,PETER_PAN:SKILL3	[boss]CARL:HEAL,MEGAVOLT:CONTROL_COUNTER,JACK_SKELLINGTON:DUCK,DUKE_CABOOM:CONTROL,FOZZIE:SLOW,PLEAKLEY:DOT	SHARD_PLATINUM_ANGRY_EYES,SHARD_PLATINUM_NOPE,SHARD_PLATINUM_AUTO	SHARD_BADGE_OF_SASS,SHARD_TOO_MUCH_FUN,SHARD_GIGGLE_MCDIMPLES	
75-6	398	5	EMERALD_2	16389	500,000	0	OASIS_10	RALPH:LONGER_STUNS,PETE:ANTI_REFLECT,RANDALL_BOGGS:TRUE_DMG,MILO_THATCH:RESIST	JOHN_SILVER:TANK,DARKWING_DUCK:SHIELD,ROCKETEER:SKILL1,NAMAARI:FATIGUE,CHESHIRE_CAT:INVISIBLE	[boss]GOLIATH:ARMOR,STITCH:BITE,MISS_PIGGY:DISABLE,SHAN_YU:STUDY,LI_SHANG:SILENCE,DAISY_DUCK:SCARE	SHARD_PLATINUM_AUTO,SHARD_PLATINUM_PENNY_TEDDY_BEAR,SHARD_PLATINUM_ANGRY_EYES	SHARD_GIGGLE_MCDIMPLES,SHARD_BOOS_MONSTER,SHARD_BADGE_OF_SASS	
75-7	398	5	EMERALD_2	16391	500,000	1	OASIS_2	JAKE_LONG:TANK,BALOO:CHARM,DEMONA:SKILL3,MAD_HATTER:SPEED	MAXIMUS:STUDY,CARL:SILENCE,CALHOUN:ENERGY,CAPTAIN_HOOK:SAP,KEVIN_FLYNN:HEAL	[boss]MAUI:HP,PRINCE_PHILLIP:SUPPORT,SCROOGE_MCDUCK:DAMAGE_STUN,JESSIE:JUMP_EARLY,JUDY_HOPPS:REVIVE,SNOW_WHITE:STUN_BLIND	SHARD_PLATINUM_DRIVING_WITH_STYLE,SHARD_PLATINUM_PENNY_TEDDY_BEAR,SHARD_PLATINUM_ANGRY_EYES	SHARD_PLATINUM_FLYAWAY_UMBRELLA,SHARD_BOOS_MONSTER,SHARD_BADGE_OF_SASS	
75-8	399	5	EMERALD_2	16394	500,000	0	OASIS_6	QUASIMODO:SHIELDS,DUKE_CABOOM:HEAL,PEGASUS:SPEED,URSULA:CONTROL	WINNIE_THE_POOH:HUNNY,ROBIN_HOOD:CONTROL,RANDALL_BOGGS:DODGE,FLASH:SKILL3_PRECISE,JIM_HAWKINS:ENERGIZED	[boss]OOGIE_BOOGIE:POWER,BUNSEN_AND_BEAKER:SPEED,THE_UNDERMINER:BD,KING_LOUIE:BANANA,MAGICA_DE_SPELL:KO_BUFF,ZEUS:BETTER_SAP	SHARD_PLATINUM_AUTO,SHARD_PLATINUM_PENNY_TEDDY_BEAR,SHARD_PLATINUM_ANGRY_EYES	SHARD_TIME_FOR_AN_ESCAPE,SHARD_BOOS_MONSTER,SHARD_BADGE_OF_SASS	
75-9	399	5	EMERALD_2	16397	500,000	0	OASIS_5	BAYMAX:SHIELD,BELLE:SAP,MOTHER_GOTHEL:ENDURE,ANGEL:SILENCE	GERALD_MARLIN_NEMO:ARMOR,VINNY_SANTORINI:BLIND,DUFF_KILLIGAN:ENERGY,VANELLOPE:BACKLINE,KIDA:SKILL1_BUFF	[boss]BO_PEEP:HEAL,CHIEF_BOGO:CHARGE,SCAR:INVIS,PEGASUS:SPEED,KAA:TANK,THE_UNDERMINER:SP	SHARD_PLATINUM_ANGRY_EYES,SHARD_PLATINUM_RED_UMBRELLA,SHARD_PLATINUM_AUTO	SHARD_BADGE_OF_SASS,SHARD_SHAME_CAGE,SHARD_TIME_FOR_AN_ESCAPE	
75-10	400	5	EMERALD_2	16399	500,000	1	OASIS_1	EEYORE:DISABLE_STUN,QUASIMODO:SHATTER,SHAN_YU:SHIELD,ROCKETEER:SKILL1	MAXIMUS:STUDY,BUZZ:SHIELD_ALLY,MANTICORE:DOT,RAPUNZEL:SKILL1_BUFF,THE_HORNED_KING:SOLDIER	[boss]PHOEBUS:SHIELDS,BUZZ:SHIELD_ALLY,TIGGER:KNOCKBACK,DUCKY_AND_BUNNY:CONTROL,THE_HORNED_KING:SCARE,ROBIN_HOOD:STEAL	SHARD_PLATINUM_GOLDEN_HARP,SHARD_PLATINUM_RED_UMBRELLA,SHARD_PLATINUM_AUTO	SHARD_PLATINUM_NOT_SO_INCREDIBLE_CAR,SHARD_SHAME_CAGE,SHARD_TIME_FOR_AN_ESCAPE	
75-11	401	5	EMERALD_2	16402	500,000	0	OASIS_9	SHERIFF_OF_NOTTINGHAM:CHARM,GERALD_MARLIN_NEMO:ARMOR,MISS_PIGGY:KNOCK_BACK,MANTICORE:DOT	JAKE_LONG:HEAL,DARKWING_DUCK:SHIELD,CAPTAIN_AMELIA:SKILL,PHIL:TANK,FINNICK:ENERGY	[boss]JOHN_SILVER:STUDY,CALHOUN:ENERGY,SIMBA_AND_NALA:SILENCE,PLEAKLEY:DOT,GASTON:DISABLES,AGENT_P:STUN	SHARD_PLATINUM_ANGRY_EYES,SHARD_PLATINUM_RED_UMBRELLA,SHARD_PLATINUM_AUTO	SHARD_STAR_STRUCK,SHARD_SHAME_CAGE,SHARD_TIME_FOR_AN_ESCAPE	
75-12	401	5	EMERALD_2	16404	500,000	0	OASIS_7	JOHN_SILVER:STUDY,SIMBA_AND_NALA:SILENCE,JACK_JACK:HEALING_COUNTER,PHIL:TANK	CLAWHAUSER:REALITY,BUNSEN_AND_BEAKER:SPEED,KIM_POSSIBLE:STUDY,ARIEL:SHIELD,MILO_THATCH:RESIST	[boss]SULLEY:TEAM_HEAL,ROSE:COMBO,SCAR:INVIS,RANDALL_BOGGS:DODGE,FOZZIE:SLOW,PETE:TANKY	SHARD_PLATINUM_AUTO,SHARD_PLATINUM_RETURN_TO_THE_FOLD,SHARD_PLATINUM_ANGRY_EYES	SHARD_TIME_FOR_AN_ESCAPE,SHARD_LOST_THINGS,SHARD_STAR_STRUCK	
75-13	402	5	EMERALD_2	16407	500,000	1	OASIS_4	MEILIN_LEE:TANKY,JOHN_SILVER:TANK,MISS_PIGGY:DISABLE,SHEGO:ENERGIZED	LITTLE_JOHN:EXTRA_SHIELD,SLINKY_DOG:SCARED,RAYA:ENDURE,MANTICORE:CURSE,BUNSEN_AND_BEAKER:DIVERT	[boss]FELIX:ANGER,STITCH:SLOW,SIMBA_AND_NALA:ARMOR,SHEGO:FANTASTIC,ALICE:SHIELD,ANGER:DOT	SHARD_PLATINUM_IN_THE_DOGHOUSE,SHARD_PLATINUM_RETURN_TO_THE_FOLD,SHARD_PLATINUM_ANGRY_EYES	SHARD_PLATINUM_GIGANTIC_PEACH,SHARD_LOST_THINGS,SHARD_STAR_STRUCK	
75-14	402	5	EMERALD_2	16409	500,000	0	OASIS_2	JOHN_SILVER:TANK,BAYMAX:SHIELD,MERIDA:ICE,EVIL_QUEEN:STUN	DANTE:DETERMINED,DAISY_DUCK:SCARE,JACK_SPARROW:NORMAL_DAMAGE,SISU:REFLECT_COUNTER,POWERLINE:DEBUFF_CLEAR	[boss]SWEDISH_CHEF:FATIGUE,BARLEY_LIGHTFOOT:SKILL1,MULAN:HEAL_ON_CRIT,SHAN_YU:STUDY,JUMBA:DAMAGE_ROLE,JASMINE:RAJAH_SKILL1	SHARD_PLATINUM_AUTO,SHARD_PLATINUM_RETURN_TO_THE_FOLD,SHARD_PLATINUM_ANGRY_EYES	SHARD_TODAYLAND,SHARD_LOST_THINGS,SHARD_STAR_STRUCK	
75-15	403	5	EMERALD_2	16412	500,000	0	OASIS_8	GERALD_MARLIN_NEMO:INVINCIBLE,EEYORE:DISABLE_STUN,QUORRA:CRIT,KERMIT:TANK	OLAF:ENERGY,QUEEN_OF_HEARTS:SPEED,BUNSEN_AND_BEAKER:DIVERT,FOZZIE:HEAL,ANIMAL:SHIELD	[boss]QUEEN_OF_HEARTS:STUN,MOTHER_GOTHEL:SCARE,KIM_POSSIBLE:STUDY,MANTICORE:CURSE,CHIP_AND_DALE:SKILL1,ELASTIGIRL:DEBUFF	SHARD_PLATINUM_ANGRY_EYES,SHARD_PLATINUM_SIDS_TOY,SHARD_PLATINUM_AUTO	SHARD_STAR_STRUCK,SHARD_BESSIE,SHARD_TODAYLAND	
75-16	403	5	EMERALD_2	16414	500,000	1	OASIS_6	MAXIMUS:BUFF_REMOVAL,PETER_PAN:SKILL1,QUORRA:SHIELD,MINNIE_MOUSE:STUN	SHANK:ENERGY,GADGET_HACKWRENCH:SKILL2,EVE:TWO,GO_GO:SLOW,CHESHIRE_CAT:INVISIBLE	[boss]PHOEBUS:TANKY,GOLIATH:ARMOR,MONKEY_FIST:SUPPORT,ROBIN_HOOD:CONTROL,JOY:ARMOR,DARKWING_DUCK:CRIT	SHARD_PLATINUM_IRRESISTIBLY_SHINY,SHARD_PLATINUM_SIDS_TOY,SHARD_PLATINUM_AUTO	SHARD_PLATINUM_HOMEOPATHIC_CURE,SHARD_BESSIE,SHARD_TODAYLAND	
75-17	404	5	EMERALD_2	16417	500,000	0	OASIS_3	OOGIE_BOOGIE:SCARE,HAMM:TANK,MISS_PIGGY:KNOCK_BACK,ANIMAL:SHIELD	CARL:SILENCE,PETE:TANKY,SIMBA_AND_NALA:ARMOR,KRISTOFF_AND_SVEN:HEAL,TIA_DALMA:SILENCE	[boss]HERCULES:CONTROL,PLEAKLEY:DOT,COGSWORTH_AND_LUMIERE:SPEED,BUZZ:SHIELD_ALLY,POCAHONTAS:KNOCKBACK,HONEY_LEMON:BD_BUFF	SHARD_PLATINUM_ANGRY_EYES,SHARD_PLATINUM_SIDS_TOY,SHARD_PLATINUM_AUTO	SHARD_TIC_TAC_TOE,SHARD_BESSIE,SHARD_TODAYLAND	
75-18	404	5	EMERALD_2	16419	500,000	0	OASIS_10	MAUI:BITE,ROSE:SKILL1_BUFF,MONKEY_FIST:DAMAGE,COLETTE:SKILL2_BUFF	PHOEBUS:SHIELDS,DUKE_CABOOM:CONTROL,MERIDA:ICE,VANELLOPE:BACKLINE,ALADDIN:SPEED	[boss]SWEDISH_CHEF:LOBSTER,WINNIE_THE_POOH:HUNNY,NEGADUCK:WEAKNESS,JACK_SPARROW:HP,JUMBA:DAMAGE_ROLE,RUSSELL_AND_KEVIN:SPEED	SHARD_PLATINUM_AUTO,SHARD_PLATINUM_SPINACH_PUFFS,SHARD_PLATINUM_ANGRY_EYES	SHARD_TODAYLAND,SHARD_PAINTED_BUG,SHARD_TIC_TAC_TOE	
75-19	405	5	EMERALD_2	16422	500,000	1	OASIS_9	CLAWHAUSER:DPS,JESSIE:DODGE,BUNSEN_AND_BEAKER:SPEED,THE_MAYOR:SAP	SWEDISH_CHEF:FATIGUE,GERALD_MARLIN_NEMO:ARMOR,ELSA:FREEZE,ZEUS:TENACITY_REDUC,HOPPER:STUN	[boss]SADNESS:CRIT,BO_PEEP:ARMOR_DEBUFF,AGENT_P:SKILL4_BUFF,COGSWORTH_AND_LUMIERE:SPEED,LUCA_AND_ALBERTO:SHIELDS,RUSSELL_AND_KEVIN:SPEED	SHARD_PLATINUM_LEAGUE_CHEW_TOY,SHARD_PLATINUM_SPINACH_PUFFS,SHARD_PLATINUM_ANGRY_EYES	SHARD_PLATINUM_EXTRACT_OF_LLAMA,SHARD_PAINTED_BUG,SHARD_TIC_TAC_TOE	
76-1	400	5	EMERALD_3	18074	500,000	1	GLITCHED_CITY_1	SHANK:ENERGY,EEYORE:DISABLE_STUN,PETER_PAN:SKILL3,KERMIT:TANK	RALPH:HEALING,OLAF:FREEZE,ZEUS:BETTER_SAP,FLASH:SLOW,HONEY_LEMON:SLOW	[boss]SLINKY_DOG:SCARED,REX:SHIELD_COUNTER,GO_GO:ENERGY,MULAN:KNOCKBACK,FAIRY_GODMOTHER:REFLECT,TIGGER:ENERGY	SHARD_PLATINUM_FOUR_POSTER_BED,SHARD_PLATINUM_GARDEN_SONG,SHARD_PLATINUM_RED_BALLOON	SHARD_PLATINUM_PROUD_UNICORN,SHARD_CAPTAIN_TIM,SHARD_SAN_FRANSOKYO	
76-2	401	5	EMERALD_3	18077	500,000	0	GLITCHED_CITY_5	GOOFY:SHIELD,SWEDISH_CHEF:LOBSTER,ELSA:SHIELD,HANK_AND_DORY:DISABLE	JOHN_SILVER:STUDY,AGENT_P:SKILL4_BUFF,STITCH:SLOW,DARKWING_DUCK:CRIT,JAFAR:SKILL1	[boss]RALPH:LONGER_STUNS,JESSIE:JUMP_EARLY,DARKWING_DUCK:CRIT,EVE:TWO,YAX:DAMAGE,PHIL:TANK	SHARD_PLATINUM_BIRDS_OF_A_FEATHER,SHARD_PLATINUM_GARDEN_SONG,SHARD_PLATINUM_RED_BALLOON	SHARD_MARINE_LIFE_INSTITUTE,SHARD_CAPTAIN_TIM,SHARD_SAN_FRANSOKYO	
