	IS_INTERNAL	ASSET_ATLAS	ASSET_NAME	ROUND_ASSET_NAME
JESSE	FALSE	external_items	items_jesse	
ROBAIRE	FALSE	external_items	items_robaire	
AARON_Z_NEW	FALSE	external_items	items_aaron_z_new	
PATCH_ESSENCE_1	FALSE	external_patched_heroes	PatchEssence_Tier1	
PATCH_ESSENCE_2	FALSE	external_patched_heroes	PatchEssence_Tier2	
PATCH_ESSENCE_3	FALSE	external_patched_heroes	PatchEssence_Tier3	
PATCH_ESSENCE_4	FALSE	external_patched_heroes	PatchEssence_Tier4	
PATCH_ESSENCE_5	FALSE	external_patched_heroes	PatchEssence_Tier5	
COLLECTION_AVATAR_KIM_POSSIBLE	FALSE	external_collections	avatar_kim_possible_badge	
THANKSGIVING_BORDER	FALSE	external_collections	thanksgiving_border_square	thanksgiving_border_round
NEW_YEARS_BORDER	FALSE	external_collections	avatar_new_years_square	avatar_new_years_round
FASHIONABLE_COAT	FALSE	external_items	items_fashionable_coat	
GREEDY_FUTURE	FALSE	external_items	items_a_greedy_future	
JUNGLE_DUCK	FALSE	external_items	items_jungle_duck	
LAVISH_LASER	FALSE	external_items	items_lavish_laser	
CAPTAIN_CAKERZ	FALSE	external_items	items_captain_cakerz	
WORM_ABS	FALSE	external_items	items_worm_abs	
ROBO_CARP	FALSE	external_items	items_robo_carp	
GIGGLESNORP	FALSE	external_items	items_prof_gigglesnorp	
VIRUS_ATTACK	FALSE	external_items	items_virus_attack	
OMINOUS_WRECKAGE	FALSE	external_items	items_ominous_wreckage	
CAPTAIN_TIM	FALSE	external_items	items_captain_tim	
SPACE_TRAVELING_BANJO	FALSE	external_items	items_space_traveling_banjo	
MEDAL_OF_EVIL	FALSE	external_items	items_medal_of_evil	
WIRELESS_RECEPTION	FALSE	external_items	items_wireless_reception	
CROCHETED	FALSE	external_items	items_crocheted	
GOLDEN_NUTCRACKER	FALSE	external_items	items_golden_nutcracker	
BAGUETTE_KNIGHT	FALSE	external_items	items_baguette_knight	
TIGHT_FIT	FALSE	external_items	items_tight_fit	
CLUCKED_PERFORMANCE	FALSE	external_items	items_clucked_performance	
FLORAL_SKIN	FALSE	external_items	items_floral_skin	
PLATINUM_A_BIT_OF_PRESTIDIGITATION	FALSE	external_items	items_platinum_a_bit_of_prestidigitation	
PLATINUM_ACE_OF_SPADES	FALSE	external_items	items_platinum_ace_of_spades	
PLATINUM_ANEMONEMONE	FALSE	external_items	items_platinum_anemonemone	
PLATINUM_BADGE_OF_FRIENDSHIP	FALSE	external_items	items_platinum_badge_of_friendship	
PLATINUM_BELLA_NOTTE	FALSE	external_items	items_platinum_bella_notte	
PLATINUM_BLUEBIRD_OF_HAPPINESS	FALSE	external_items	items_platinum_bluebird_of_happiness	
PLATINUM_BUNDLE_OF_FIREWORKS	FALSE	external_items	items_platinum_bundle_of_fireworks	
PLATINUM_CLEVER_FOX	FALSE	external_items	items_platinum_clever_fox	
PLATINUM_CONTINENTAL_BREAKFAST	FALSE	external_items	items_platinum_continental_breakfast	
PLATINUM_CRAB_CAKE	FALSE	external_items	items_platinum_crab_cake	
PLATINUM_DULL_SWORD	FALSE	external_items	items_platinum_dull_sword	
PLATINUM_GRUB	FALSE	external_items	items_platinum_grub	
PLATINUM_HEARTY_BREAKFAST	FALSE	external_items	items_platinum_hearty_breakfast	
PLATINUM_INCONSPICUOUS_APPLE	FALSE	external_items	items_platinum_inconspicuous_apple	
PLATINUM_NUMBER_ONE_DIME	FALSE	external_items	items_platinum_number_one_dime	
PLATINUM_PAPER_AIRPLANE	FALSE	external_items	items_platinum_paper_airplane	
PLATINUM_PARTY_REX	FALSE	external_items	items_platinum_party_rex	
PLATINUM_SUGAR_RUSH	FALSE	external_items	items_platinum_sugar_rush	
PLATINUM_SUNNY_SIDE	FALSE	external_items	items_platinum_sunny_side	
PLATINUM_THINGAMABOB	FALSE	external_items	items_platinum_thingamabob	
PLATINUM_GOLDEN_FLOWER	FALSE	external_items	items_platinum_golden_flower	
PLATINUM_GOLDEN_TEAPOT	FALSE	external_items	items_platinum_golden_teapot	
PLATINUM_JAR_OF_MARS	FALSE	external_items	items_platinum_jar_of_mars	
PLATINUM_LOVELY_BUNCH_OF_COCONUTS	FALSE	external_items	items_platinum_lovely_bunch_of_coconuts	
PLATINUM_MEEKOS_BISCUITS	FALSE	external_items	items_platinum_meekos_biscuits	
PLATINUM_MOON_ANCHOR	FALSE	external_items	items_platinum_moon_anchor	
PLATINUM_PIRATES_COMPASS	FALSE	external_items	items_platinum_pirates_compass	
PLATINUM_POPPIN_CARPET_BAG	FALSE	external_items	items_platinum_poppin_carpet_bag	
PLATINUM_PRICKLY_PEAR	FALSE	external_items	items_platinum_prickly_pear	
PLATINUM_SAN_FRANCISCO_PIZZA	FALSE	external_items	items_platinum_san_francisco_pizza	
PLATINUM_SORCERERS_HAT	FALSE	external_items	items_platinum_sorcerers_hat	
PLATINUM_STRANGE_MUSHROOM	FALSE	external_items	items_platinum_strange_mushroom	
PLATINUM_SUPER_DUPER_GLUE	FALSE	external_items	items_platinum_super_duper_glue	
PLATINUM_SWORD_IN_A_STONE	FALSE	external_items	items_platinum_sword_in_a_stone	
PLATINUM_THE_PERFECT_CAST	FALSE	external_items	items_platinum_the_perfect_cast	
PLATINUM_TOUGH_COOKIE	FALSE	external_items	items_platinum_tough_cookie	
PLATINUM_BADGE_OF_STEALTH	FALSE	external_items	items_platinum_badge_of_stealth	
PLATINUM_COOKBOOK	FALSE	external_items	items_platinum_cookbook	
PLATINUM_FRYING_PAN	FALSE	external_items	items_platinum_frying_pan	
PLATINUM_GLASS_SLIPPERS	FALSE	external_items	items_platinum_glass_slippers	
PLATINUM_ANVIL_OF_MORALITY	FALSE	external_items	items_platinum_anvil_of_morality	
PLATINUM_BADGE_OF_GIRTH	FALSE	external_items	items_platinum_badge_of_girth	
PLATINUM_EMBRITTLEMENT_PERFUME	FALSE	external_items	items_platinum_embrittlement_perfume	
PLATINUM_EXTRACT_OF_LLAMA	FALSE	external_items	items_platinum_extract_of_llama	
PLATINUM_FLYAWAY_UMBRELLA	FALSE	external_items	items_platinum_flyaway_umbrella	
PLATINUM_GIGANTIC_PEACH	FALSE	external_items	items_platinum_gigantic_peach	
PLATINUM_HOMEOPATHIC_CURE	FALSE	external_items	items_platinum_homeopathic_cure	
PLATINUM_IMAGINATION_SHIP	FALSE	external_items	items_platinum_imagination_ship	
PLATINUM_MRS_NESBITTS_CHAPEAU	FALSE	external_items	items_platinum_mrs_nesbitts_chapeau	
PLATINUM_MYSTERIOUS_SEEDLING	FALSE	external_items	items_platinum_mysterious_seedling	
PLATINUM_NOT_SO_INCREDIBLE_CAR	FALSE	external_items	items_platinum_not_so_incredible_car	
PLATINUM_PIGGY_BANK	FALSE	external_items	items_platinum_piggy_bank	
PLATINUM_PIRATE_HAT	FALSE	external_items	items_platinum_pirate_hat	
PLATINUM_PRINCESS_FINDER	FALSE	external_items	items_platinum_princess_finder	
PLATINUM_REINDEER_MOTIVATION	FALSE	external_items	items_platinum_reindeer_motivation	
PLATINUM_SNUGGLY_DUCKLING	FALSE	external_items	items_platinum_snuggly_duckling	
PLATINUM_SPILT_MILK	FALSE	external_items	items_platinum_spilt_milk	
PLATINUM_TREASURE_MAP	FALSE	external_items	items_platinum_treasure_map	
PLATINUM_WICKED_BEATS	FALSE	external_items	items_platinum_wicked_beats	
PLATINUM_WIG_A_LA_MODE	FALSE	external_items	items_platinum_wig_a_la_mode	
LEGENDARY_BORDER_1	FALSE	external_collections	guildwarranker_border_square	guildwarranker_border_circle
LEGENDARY_BORDER_2	FALSE	external_collections	guildwarranker_border_square	guildwarranker_border_circle
DROP_BOOSTER_SMALL	FALSE	external_items	drop_booster_small	
DROP_BOOSTER_MEDIUM	FALSE	external_items	drop_booster_medium	
DROP_BOOSTER_LARGE	FALSE	external_items	drop_booster_large	
PLATINUM_BADGE_OF_MOTIVATION	FALSE	external_items	items_platinum_badge_of_motivation	
PLATINUM_BASKETBALL_JERSEY	FALSE	external_items	items_platinum_basketball_jersey	
PLATINUM_CHERRY_BOMB	FALSE	external_items	items_platinum_cherry_bomb	
PLATINUM_CHIEFS_STONE	FALSE	external_items	items_platinum_chiefs_stone	
PLATINUM_CLEANING_SERVICE	FALSE	external_items	items_platinum_cleaning_service	
PLATINUM_CONSPICUOUS_APPLE	FALSE	external_items	items_platinum_conspicuous_apple	
PLATINUM_DREAM_JAR	FALSE	external_items	items_platinum_dream_jar	
PLATINUM_IMPRACTICAL_CUFFLINKS	FALSE	external_items	items_platinum_impractical_cufflinks	
PLATINUM_INCOGNITO_MODE	FALSE	external_items	items_platinum_incognito_mode	
PLATINUM_NOTRE_DINNER_BELL	FALSE	external_items	items_platinum_notre_dinner_bell	
PLATINUM_POCKET_TREE	FALSE	external_items	items_platinum_pocket_tree	
PLATINUM_PROUD_UNICORN	FALSE	external_items	items_platinum_proud_unicorn	
PLATINUM_REALLY_BAD_EGG	FALSE	external_items	items_platinum_really_bad_egg	
PLATINUM_ROUSING_MUSICAL_NUMBER	FALSE	external_items	items_platinum_rousing_musical_number	
PLATINUM_SAVE_TOKEN	FALSE	external_items	items_platinum_save_token	
PLATINUM_SLIVER_OF_HOPE	FALSE	external_items	items_platinum_sliver_of_hope	
PLATINUM_TIME_SINK	FALSE	external_items	items_platinum_time_sink	
PLATINUM_WILDERNESS_EXPLORER	FALSE	external_items	items_platinum_wilderness_explorer	
PLATINUM_YOU_CAN_FLY	FALSE	external_items	items_platinum_you_can_fly	
PLATINUM_YZMAS_ANTI_AGING_CREAM	FALSE	external_items	items_platinum_yzmas_anti_aging_cream	
GENERIC_MEGABIT	FALSE	external_primebadge	megabit_chip_mystery	
PLATINUM_AIR_HERCS	FALSE	external_items	items_platinum_air_hercs	
PLATINUM_BEAUTIFUL_LAMP	FALSE	external_items	items_platinum_beautiful_lamp	
PLATINUM_BONE_XYLOPHONE	FALSE	external_items	items_platinum_bone_xylophone	
PLATINUM_DISCARDED_TIARA	FALSE	external_items	items_platinum_discarded_tiara	
PLATINUM_DOCTORS_TOP_HAT	FALSE	external_items	items_platinum_doctors_top_hat	
PLATINUM_ESCAPE_PLAN	FALSE	external_items	items_platinum_escape_plan	
PLATINUM_FAIRY_LANTERN	FALSE	external_items	items_platinum_fairy_lantern	
PLATINUM_FLUBBER	FALSE	external_items	items_platinum_flubber	
PLATINUM_GLOW_BUG	FALSE	external_items	items_platinum_glow_bug	
PLATINUM_GO_FOR_THE_GOLD	FALSE	external_items	items_platinum_go_for_the_gold	
PLATINUM_LAWNMOWER_REMOTE	FALSE	external_items	items_platinum_lawnmower_remote	
PLATINUM_LIGHTSPEED	FALSE	external_items	items_platinum_lightspeed	
PLATINUM_LOVE_BUG	FALSE	external_items	items_platinum_love_bug	
PLATINUM_MISPLACED_TAIL	FALSE	external_items	items_platinum_misplaced_tail	
PLATINUM_MIST_MAKER	FALSE	external_items	items_platinum_mist_maker	
PLATINUM_PIGASUS	FALSE	external_items	items_platinum_pigasus	
PLATINUM_SEA_WITCHS_CONTRACT	FALSE	external_items	items_platinum_sea_witchs_contract	
PLATINUM_SHOEBILL	FALSE	external_items	items_platinum_shoebill	
PLATINUM_SPIDER_NOIRE	FALSE	external_items	items_platinum_spider_noire	
PLATINUM_STYLIN_PENGUIN	FALSE	external_items	items_platinum_stylin_penguin	
PLATINUM_AQUARIUM_TAG	FALSE	external_items	items_platinum_aquarium_tag	
PLATINUM_BAYMAX_PATCH_KIT	FALSE	external_items	items_platinum_baymax_patch_kit	
PLATINUM_BELLWEATHERS_MUG	FALSE	external_items	items_platinum_bellweathers_mug	
PLATINUM_BRUCES_BADGES	FALSE	external_items	items_platinum_bruces_badges	
PLATINUM_CALAMARI	FALSE	external_items	items_platinum_calamari	
PLATINUM_DEVILS_LIPSTICK	FALSE	external_items	items_platinum_devils_lipstick	
PLATINUM_DRAMATIC_PAUSE	FALSE	external_items	items_platinum_dramatic_pause	
PLATINUM_FA_FAMILY_SHEARS	FALSE	external_items	items_platinum_fa_family_shears	
PLATINUM_FOX_MACE	FALSE	external_items	items_platinum_fox_mace	
PLATINUM_GRAPPLING_HOOK	FALSE	external_items	items_platinum_grappling_hook	
PLATINUM_HOT_DOG	FALSE	external_items	items_platinum_hot_dog	
PLATINUM_IMPRACTICAL_OVEN_MITS	FALSE	external_items	items_platinum_impractical_oven_mits	
PLATINUM_JAFARS_CUFFLINKS	FALSE	external_items	items_platinum_jafars_cufflinks	
PLATINUM_JEWEL_OF_ATLANTIS	FALSE	external_items	items_platinum_jewel_of_atlantis	
PLATINUM_LAST_RESORT	FALSE	external_items	items_platinum_last_resort	
PLATINUM_PINEAPPLE_CRATE	FALSE	external_items	items_platinum_pineapple_crate	
PLATINUM_RASPBEARY_CAKE	FALSE	external_items	items_platinum_raspbeary_cake	
PLATINUM_SPEAR_MINT	FALSE	external_items	items_platinum_spear_mint	
PLATINUM_SPELL_DIARY	FALSE	external_items	items_platinum_spell_diary	
PLATINUM_UNBIRTHDAY_HAT	FALSE	external_items	items_platinum_unbirthday_hat	
PLATINUM_BEACH_BOMB	FALSE	external_items	items_platinum_beach_bomb	
PLATINUM_BLACK_CAULDRON	FALSE	external_items	items_platinum_black_cauldron	
PLATINUM_CARROT_PEN	FALSE	external_items	items_platinum_carrot_pen	
PLATINUM_CURSED_COIN	FALSE	external_items	items_platinum_cursed_coin	
PLATINUM_DARK_DISGUISE	FALSE	external_items	items_platinum_dark_disguise	
PLATINUM_DEUS_EXCALIBUR	FALSE	external_items	items_platinum_deus_excalibur	
PLATINUM_FREDS_RECYCLED_BOXERS	FALSE	external_items	items_platinum_freds_recycled_boxers	
PLATINUM_JAR_OF_DIRT	FALSE	external_items	items_platinum_jar_of_dirt	
PLATINUM_KIMMUNICATOR	FALSE	external_items	items_platinum_kimmunicator	
PLATINUM_LEANING_TOWER_OF_CHEEZ_A	FALSE	external_items	items_platinum_leaning_tower_of_cheez_a	
PLATINUM_LUCKY_EARS	FALSE	external_items	items_platinum_lucky_ears	
PLATINUM_MASK_OF_THE_CAKE_EATER	FALSE	external_items	items_platinum_mask_of_the_cake_eater	
PLATINUM_OOZMA_KAPP_PLEDGE_KIT	FALSE	external_items	items_platinum_oozma_kapp_pledge_kit	
PLATINUM_ROCK_PUNCH	FALSE	external_items	items_platinum_rock_punch	
PLATINUM_SAFETY_HELMET	FALSE	external_items	items_platinum_safety_helmet	
PLATINUM_SANDY_CLAWS_LANTERN	FALSE	external_items	items_platinum_sandy_claws_lantern	
PLATINUM_STABLE_WALKING_CANE	FALSE	external_items	items_platinum_stable_walking_cane	
PLATINUM_STONE_GUARDIAN	FALSE	external_items	items_platinum_stone_guardian	
PLATINUM_TRITONS_TRIDENT	FALSE	external_items	items_platinum_tritons_trident	
PLATINUM_WILBURS_BACKUP_CAP	FALSE	external_items	items_platinum_wilburs_backup_cap	
PLATINUM_BADGE_OF_TRUE_LOVE	FALSE	external_items	items_platinum_badge_of_true_love	
PLATINUM_BIT	FALSE	external_items	items_platinum_bit	
PLATINUM_BREAKFAST_OF_CHAMPIONS	FALSE	external_items	items_platinum_breakfast_of_champions	
PLATINUM_CLOSE_SHAVE	FALSE	external_items	items_platinum_close_shave	
PLATINUM_EXCLUSIVE_CLUB_BADGE	FALSE	external_items	items_platinum_exclusive_club_badge	
PLATINUM_GUMMIBEARY_JUICE	FALSE	external_items	items_platinum_gummibeary_juice	
PLATINUM_HANKS_HOT_SAUCE	FALSE	external_items	items_platinum_hanks_hot_sauce	
PLATINUM_ITS_DUCKY_MOMO	FALSE	external_items	items_platinum_its_ducky_momo	
PLATINUM_JAR_OF_HUNNY	FALSE	external_items	items_platinum_jar_of_hunny	
PLATINUM_LOOT_OF_A_THOUSAND_WORLDS	FALSE	external_items	items_platinum_loot_of_a_thousand_worlds	
PLATINUM_MYSTERIOUS_JOURNAL	FALSE	external_items	items_platinum_mysterious_journal	
PLATINUM_OO_DE_LALLY_ARROWS	FALSE	external_items	items_platinum_oo_de_lally_arrows	
PLATINUM_PIXIE_DUST	FALSE	external_items	items_platinum_pixie_dust	
PLATINUM_POTENTIAL_CARRIAGE	FALSE	external_items	items_platinum_potential_carriage	
PLATINUM_ROCKET_PACK_PATCH_KIT	FALSE	external_items	items_platinum_rocket_pack_patch_kit	
PLATINUM_SCREAM_CANISTER	FALSE	external_items	items_platinum_scream_canister	
PLATINUM_SHRINK_RAY	FALSE	external_items	items_platinum_shrink_ray	
PLATINUM_THINKING_CAP	FALSE	external_items	items_platinum_thinking_cap	
PLATINUM_UKULELE	FALSE	external_items	items_platinum_ukulele	
PLATINUM_WINNIFREDS_SPELLBOOK	FALSE	external_items	items_platinum_winnifreds_spellbook	
PEGASUS_EMOJI	FALSE	external_emojis	Pegasus_Default	
PLATINUM_LOCKED_DOOR	FALSE	external_items	items_platinum_locked_door	
PLATINUM_A_VERY_PINE_HAT	FALSE	external_items	items_platinum_a_very_pine_hat	
PLATINUM_BOAT_SNACK	FALSE	external_items	items_platinum_boat_snack	
PLATINUM_CROQUET_BALL	FALSE	external_items	items_platinum_croquet_ball	
PLATINUM_CROWN_OF_THE_WILD_FRONTIER	FALSE	external_items	items_platinum_crown_of_the_wild_frontier	
PLATINUM_CUTE_ING_STAR	FALSE	external_items	items_platinum_cute_ing_star	
PLATINUM_DOGS_BREAKFAST	FALSE	external_items	items_platinum_dogs_breakfast	
PLATINUM_EMBLEM_OF_BRAVERY	FALSE	external_items	items_platinum_emblem_of_bravery	
PLATINUM_HANDSOME_PRINCE	FALSE	external_items	items_platinum_handsome_prince	
PLATINUM_LIQUID_BREAKFAST	FALSE	external_items	items_platinum_liquid_breakfast	
PLATINUM_LOVE_BIRDS	FALSE	external_items	items_platinum_love_birds	
PLATINUM_MERLINS_BAG	FALSE	external_items	items_platinum_merlins_bag	
PLATINUM_PC_FLYERS	FALSE	external_items	items_platinum_pc_flyers	
PLATINUM_PIED_SANDPIPER	FALSE	external_items	items_platinum_pied_sandpiper	
PLATINUM_REALLY_GOOD_BALL	FALSE	external_items	items_platinum_really_good_ball	
PLATINUM_SALLYS_SPICES	FALSE	external_items	items_platinum_sallys_spices	
PLATINUM_SNARFFBLATT	FALSE	external_items	items_platinum_snarffblatt	
PLATINUM_SWEET_TOOTH	FALSE	external_items	items_platinum_sweet_tooth	
PLATINUM_THE_MAGIC_BRUSH	FALSE	external_items	items_platinum_the_magic_brush	
PLATINUM_VITAL_INFORMATION	FALSE	external_items	items_platinum_vital_information	
PLATINUM_DRUM_LINE	FALSE	external_items	items_platinum_drum_line	
PLATINUM_FLIGHT_OF_FANCY	FALSE	external_items	items_platinum_flight_of_fancy	
PLATINUM_I_FIGHT_FOR_THE_USERS	FALSE	external_items	items_platinum_i_fight_for_the_users	
PLATINUM_ITS_ROBOT_TIME	FALSE	external_items	items_platinum_its_robot_time	
PLATINUM_KING_OF_BALD_MOUNTAIN	FALSE	external_items	items_platinum_king_of_bald_mountain	
PLATINUM_MATHEMATICALLY_DELICIOUS	FALSE	external_items	items_platinum_mathematically_delicious	
PLATINUM_PEPPER_SHAKER	FALSE	external_items	items_platinum_pepper_shaker	
PLATINUM_PIRATE_HIDEOUT	FALSE	external_items	items_platinum_pirate_hideout	
PLATINUM_TOKEN_OF_RADITUDE	FALSE	external_items	items_platinum_token_of_raditude	
PLATINUM_TOUGH_PETAL	FALSE	external_items	items_platinum_tough_petal	
PLATINUM_TRICK_OR_TREAT	FALSE	external_items	items_platinum_trick_or_treat	
PLATINUM_TRUST_IN_ME	FALSE	external_items	items_platinum_trust_in_me	
PLATINUM_WHALE_OF_A_TALE	FALSE	external_items	items_platinum_whale_of_a_tale	
PLATINUM_BADGE_OF_LEVITATION	FALSE	external_items	items_platinum_badge_of_levitation	
PLATINUM_BADGE_OF_TOMORROW	FALSE	external_items	items_platinum_badge_of_tomorrow	
PLATINUM_BLANK_CHECK	FALSE	external_items	items_platinum_blank_check	
PLATINUM_CIRCLE_OF_LIFE	FALSE	external_items	items_platinum_circle_of_life	
PLATINUM_CROWN_OF_NEW_YORK	FALSE	external_items	items_platinum_crown_of_new_york	
PLATINUM_CUSTOMER_OF_THE_YEAR	FALSE	external_items	items_platinum_customer_of_the_year	
PLATINUM_DIABLO_PIEDRA	FALSE	external_items	items_platinum_diablo_piedra	
SUMMER_BEACH_BORDER	FALSE	external_collections	summer_beach_square	summer_beach_circle
PLATINUM_ARTISTS_PORTRAIT	FALSE	external_items	items_platinum_artists_portrait	
PLATINUM_COLOR_WHEEL	FALSE	external_items	items_platinum_color_wheel	
PLATINUM_DINGLEHOPPER	FALSE	external_items	items_platinum_dinglehopper	
PLATINUM_FANTASOUND	FALSE	external_items	items_platinum_fantasound	
PLATINUM_GONNA_GET_A_LITTLE_WEIRD	FALSE	external_items	items_platinum_gonna_get_a_little_weird	
PLATINUM_ILL_WISHING_WELL	FALSE	external_items	items_platinum_ill_wishing_well	
PLATINUM_KAWAIIEXE	FALSE	external_items	items_platinum_kawaiiexe	
PLATINUM_LOVE_POTION	FALSE	external_items	items_platinum_love_potion	
PLATINUM_LUCKY_EGG	FALSE	external_items	items_platinum_lucky_egg	
PLATINUM_MAGICA_SHADOW	FALSE	external_items	items_platinum_magica_shadow	
PLATINUM_NACO	FALSE	external_items	items_platinum_naco	
PLATINUM_PAY_THROUGH_THE_TEETH	FALSE	external_items	items_platinum_pay_through_the_teeth	
PLATINUM_PENTHOUSE_CASTLE	FALSE	external_items	items_platinum_penthouse_castle	
PLATINUM_POOH_STICKS	FALSE	external_items	items_platinum_pooh_sticks	
PLATINUM_POWER_UP	FALSE	external_items	items_platinum_power_up	
PLATINUM_SKELETON_DANCE	FALSE	external_items	items_platinum_skeleton_dance	
PLATINUM_STAR_CASE	FALSE	external_items	items_platinum_star_case	
PLATINUM_THUMBSUCKERS_CROWN	FALSE	external_items	items_platinum_thumbsuckers_crown	
PLATINUM_TIN_TOY	FALSE	external_items	items_platinum_tin_toy	
PLATINUM_TRUE_LAVA	FALSE	external_items	items_platinum_true_lava	
VIDEO_GAME_DAY_BORDER	FALSE	external_collections	video_game_day_border_square	video_game_day_border_circle
PLATINUM_BADGE_OF_ACCOMPLISHMENT	FALSE	external_items	items_platinum_badge_of_accomplishment	
PLATINUM_BADGE_OF_SWEETNESS	FALSE	external_items	items_platinum_badge_of_sweetness	
PLATINUM_BECAUSE_WE_CARE	FALSE	external_items	items_platinum_because_we_care	
PLATINUM_BREAKFAST_PORRIDGE	FALSE	external_items	items_platinum_breakfast_porridge	
PLATINUM_GOLDEN_SUN	FALSE	external_items	items_platinum_golden_sun	
PLATINUM_HAPPY_THOUGHTS	FALSE	external_items	items_platinum_happy_thoughts	
PLATINUM_HEROS_NIGHT_OUT	FALSE	external_items	items_platinum_heros_night_out	
PLATINUM_MARVELOUS_TOY	FALSE	external_items	items_platinum_marvelous_toy	
