	ENEMY_LEVEL	ENEMY_STARS	ENEMY_RARITY	EXP_REWARD	GOLD_REWARD	IS_MAJOR	ENVIRONMENT	STAGE_ONE	STAGE_TWO	STAGE_THREE	PRIMARY_LOOT	SECONDARY_LOOT	ONE_TIME_REWARD
67-16	364	6	YELLOW_25	896		1	GLITCHED_PARK_MIDWAY_2	FRED_FREDERICKSON:SKILL2,EEYORE::FALSE,MADAM_MIM::FALSE,WASABI:SKILL1	OOGIE_BOOGIE,WASABI::FALSE,MADAM_MIM:DAMAGE,DARKWING_DUCK:CRIT	[boss]OOGIE_BOOGIE:SCARE,PACHA:SUPPORT,SIMBA_AND_NALA:ARMOR,STITCH:SLOW,JOY:ARMOR,SCROOGE_MCDUCK:PULL_STUN			
67-19	365	6	YELLOW_25	896		1	GLITCHED_PARK_MIDWAY_12	OOGIE_BOOGIE:SCARE,ROCKETEER::FALSE,PETER_PAN:SKILL1,KING_LOUIE::FALSE	FOZZIE:HEAL,HOPPER,VINNY_SANTORINI::FALSE,WASABI::FALSE	[boss]EEYORE:DISABLE_STUN,CLAWHAUSER:DPS,THE_UNDERMINER:BD,DEMONA:SKILL3,POWERLINE:BLIND,DUKE_CABOOM:HEAL			
68-1	365	6	YELLOW_26	946		1	SERVER_ROOM_2	CARL::FALSE,PLEAKLEY:DOT,TIGGER::FALSE,KRISTOFF_AND_SVEN::FALSE	SWEDISH_CHEF:LOBSTER,EVIL_QUEEN:SPEED,SHAN_YU:SHIELD,ELSA::FALSE,NAMAARI:FATIGUE	[boss]FOZZIE:SLOW,GONZO:SHIELD_BUFF,PETE:TANKY,BELLE:SAP,KERMIT:SAP,DR_FACILIER:SKILL1_BUFF			
68-4	365	6	YELLOW_26	947		1	SERVER_ROOM_10	CARL:SILENCE,BELLE::FALSE,STITCH:SLOW,ANGER::FALSE	OOGIE_BOOGIE::FALSE,EEYORE:SKILL4_BUFF,GONZO:SPEED_COUNTER,STITCH:BITE,FLIK	[boss]PACHA:SUPPORT,QUORRA:CRIT,MEGAVOLT:CONTROL_COUNTER,DARKWING_DUCK:CRIT,JOY:ARMOR,IAN_LIGHTFOOT:REFLECT			
68-7	366	6	YELLOW_26	947		1	SERVER_ROOM_5	CLAWHAUSER::FALSE,QUORRA:CRIT,ZEUS::FALSE,LILO::FALSE	OOGIE_BOOGIE:SCARE,SIMBA_AND_NALA:SILENCE,CAPTAIN_HOOK::FALSE,JUMBA::FALSE	[boss]SHERIFF_OF_NOTTINGHAM:CHARM,HADES:TANK,EEYORE:DISABLE_STUN,KIDA:SKILL1_BUFF,BAGHEERA:ENERGY,SCAR:SPEED			
68-10	367	6	YELLOW_26	948		1	SERVER_ROOM_4	EEYORE:SKILL4_BUFF,SIMBA_AND_NALA::FALSE,JACK_SKELLINGTON:DUCK,BOLT::FALSE	GERALD_MARLIN_NEMO:ARMOR,DARKWING_DUCK:SHIELD,FEAR::FALSE,WINIFRED_SANDERSON::FALSE	[boss]OOGIE_BOOGIE:POWER,RON_STOPPABLE:STUN,SIMBA_AND_NALA:SILENCE,THE_UNDERMINER:BD,LI_SHANG:BLIND,MADAM_MIM:DAMAGE			
68-13	368	6	YELLOW_26	948		1	SERVER_ROOM_7	GONZO:SHIELD_BUFF,DUKE_CABOOM:CONTROL,JACK_SKELLINGTON::FALSE,DR_DRAKKEN:SILENCE	SHANK::FALSE,PACHA:SUPPORT,BARLEY_LIGHTFOOT:SKILL1,RON_STOPPABLE:HEAL,THE_HORNED_KING	[boss]JOHN_SILVER:TANK,SIMBA_AND_NALA:SILENCE,MULAN:KNOCKBACK,KRISTOFF_AND_SVEN:HEAL,SARAH_SANDERSON:DAMAGE,IAN_LIGHTFOOT:REFLECT			
68-16	369	6	YELLOW_26	949		1	SERVER_ROOM_10	EEYORE:DISABLE_STUN,SHERIFF_OF_NOTTINGHAM::FALSE,VINNY_SANTORINI::FALSE,KIDA:SKILL1_BUFF	KIM_POSSIBLE::FALSE,WASABI,DARKWING_DUCK::FALSE,TIGGER::FALSE	[boss]FOZZIE:HEAL,BALOO:CHARM,CARL:HEAL,BUNSEN_AND_BEAKER:SPEED,ARIEL:TRUE_DAMAGE_REDUCE,MISS_PIGGY:DISABLE			
68-19	370	6	YELLOW_26	949		1	SERVER_ROOM_1	SHANK:ARMOR,SADNESS::FALSE,SCAR:INVIS,KRISTOFF_AND_SVEN:HEAL	MANTICORE::FALSE,SCAR,MEGAVOLT::FALSE,MADAM_MIM::FALSE	[boss]GONZO:SPEED_COUNTER,GADGET_HACKWRENCH:SKILL2,KIM_POSSIBLE:STUDY,BELLE:SAP,SYNDROME:SLOW,DR_FACILIER:SKILL1_BUFF			
69-1	370	6	YELLOW_27	983		1	OASIS_1	CHEF_SKINNER:DAMAGE,SULLEY:TEAM_HEAL,MISS_PIGGY:DISABLE,GASTON:DAMAGE	CLAWHAUSER:DPS,MULAN:KNOCKBACK,MOANA:SHIELD,CINDERELLA:SHIELDS,TWENTY_TWO:SLOW	[boss]SALLY:POISON,SLINKY_DOG:SHIELD,DASH:SHIELD_COUNTER,SCAR:SPEED,LUCA_AND_ALBERTO:SHIELDS,AUDREY_RAMIREZ:STUN			
69-4	370	6	YELLOW_27	983		1	OASIS_3	BO_PEEP:HEAL,CALHOUN:SHIELDS,MERIDA:FIRE,TWENTY_TWO:FATIGUE	SULLEY:TEAM_HEAL,FELIX:ANGER,JAKE_LONG:HEAL,GO_GO:ENERGY,SNOW_WHITE:CHARM_DAMAGE	[boss]SHERIFF_OF_NOTTINGHAM:CHARM,ROBIN_HOOD:CONTROL,ALADDIN:SPEED,DUKE_CABOOM:HEAL,LUCA_AND_ALBERTO:SPEED,FLASH:SLOW			
69-7	371	6	YELLOW_27	983		1	OASIS_2	PACHA:TANK,MIKE:STUNS,MOANA:SHIELD,HAMM:SAP	OLAF:FREEZE,SHERIFF_OF_NOTTINGHAM:CHARM,MOTHER_GOTHEL:ENDURE,BUNSEN_AND_BEAKER:SPEED,THE_UNDERMINER:SP	[boss]WINNIE_THE_POOH:HEALING,SHAN_YU:SHIELD,BELLE:SPEED,DUFF_KILLIGAN:TANKY,MILO_THATCH:STUDY,LUCA_AND_ALBERTO:SHIELDS			
69-10	372	6	YELLOW_27	984		1	OASIS_1	FELIX:FREEZE,PLEAKLEY:DOT,BOLT:SKILL3,WASABI:SKILL1	QUASIMODO:SHIELDS,ROCKETEER:TRUE_DAMAGE,ELASTIGIRL:BACKLINE,BUZZ:SHIELD_ALLY,ALICE:SHIELD	[boss]SALLY:POISON,PACHA:TANK,DEMONA:SKILL3,JACK_JACK:HEALING_COUNTER,THE_MAYOR:SCARE,GADGET_HACKWRENCH:SKILL2			
69-13	373	6	YELLOW_27	984		1	OASIS_4	LITTLE_JOHN:EXTRA_SHIELD,PRINCE_PHILLIP:TANK,MULAN:HEAL_ON_CRIT,KRONK:INVINCIBLE	GONZO:SPEED_COUNTER,MANTICORE:CURSE,JACK_SKELLINGTON:DOT,MEGAVOLT:CONTROL_COUNTER,TIGGER:KNOCKBACK	[boss]CLAWHAUSER:DPS,BALOO:HOT,TIGGER:KNOCKBACK,SIMBA_AND_NALA:ARMOR,ALICE:SHIELD,BUZZ:ATTACK_SPEED			
69-16	374	6	YELLOW_27	985		1	OASIS_6	SADNESS:CRIT,DEMONA:SCARE,MERIDA:FIRE,KRONK:FROZEN	GOLIATH:KNOCKBACK,SIMBA_AND_NALA:SILENCE,PETER_PAN:SKILL3,JACK_SKELLINGTON:DUCK,KIDA:SKILL1_BUFF	[boss]JOHN_SILVER:TANK,VINNY_SANTORINI:BLIND,MADAM_MIM:DAMAGE,CHIP_AND_DALE:SKILL3,GASTON:DISABLES,ALICE:DAMAGE			
69-19	375	6	YELLOW_27	985		1	OASIS_9	CHICKEN_LITTLE:BASEBALL,FELIX:FREEZE,BUZZ:SHIELD_ALLY,SHAN_YU:STUDY	JAKE_LONG:HEAL,SCROOGE_MCDUCK:DAMAGE_STUN,MOTHER_GOTHEL:SCARE,SNOW_WHITE:STUN_BLIND,STATLER_AND_WALDORF:SKILL2_BUFF	[boss]BARLEY_LIGHTFOOT:SKILL1,SHANK:ENERGY,QUORRA:CRIT,MERIDA:FIRE,STATLER_AND_WALDORF:SKILL2_BUFF,PETE:ANTI_REFLECT			
70-1	375	6	YELLOW_28	1036		1	GLITCHED_BLACK_MARKET_8	JOHN_SILVER:TANK,AGENT_P:STUN,PLEAKLEY:FREEZE,WASABI:ENERGY	FELIX:ANGER,SALLY:REALITY,VANELLOPE:BACKLINE,HOPPER:STUN,PHIL:DAMAGE	[boss]MAXIMUS:STUDY,HADES:DOT,COGSWORTH_AND_LUMIERE:SPEED,RON_STOPPABLE:STUN,JASMINE:RAJAH_SKILL1,PRINCESS_AURORA:REALITY_DECREASE			
70-4	375	6	YELLOW_28	1036		1	GLITCHED_BLACK_MARKET_8	GONZO:SHIELD_BUFF,OOGIE_BOOGIE:POWER,EMPEROR_ZURG:TANK_COUNTER,PHIL:TANK	PHOEBUS:SHIELDS,BO_PEEP:HEAL,BOLT:SKILL3,QUORRA:CRIT,MICKEY_MOUSE:HEALING	[boss]REX:DPS_SYNERGY,MAXIMUS:STUDY,JOHN_SILVER:TANK,SCAR:SPEED,LOCK_SHOCK_BARREL:SCARE,EVIL_QUEEN:STUN			
70-7	376	6	YELLOW_28	1037		1	GLITCHED_BLACK_MARKET_6	CHICKEN_LITTLE:BASIC_MODIFIER,JOHN_SILVER:TANK,SHEGO:ENERGIZED,TRON:ENERGY	FRED_FREDERICKSON:SKILL2,CHIEF_BOGO:CHARGE,MUSHU:BLIND,KIDA:SKILL1_BUFF,DONALD_DUCK:INVINCIBLE	[boss]HADES:DOT,PHOEBUS:SHIELDS,BO_PEEP:HEAL,AUDREY_RAMIREZ:STUN,YZMA:CURSE,AGENT_P:SKILL4_BUFF			
70-10	377	6	YELLOW_28	1037		1	GLITCHED_BLACK_MARKET_5	PACHA:SUPPORT,VINNY_SANTORINI:SPEED,MOANA:SHIELD,HONEY_LEMON:BD_BUFF	JOHN_SILVER:STUDY,JACK_SPARROW:HP,VANELLOPE:BACKLINE,SCROOGE_MCDUCK:PULL_STUN,MANTICORE:DOT	[boss]EEYORE:SKILL4_BUFF,SALLY:REALITY,DAISY_DUCK:SCARE,GADGET_HACKWRENCH:SKILL2,GENIE:FREEZE,KIDA:SKILL1_BUFF			
70-13	378	6	YELLOW_28	1038		1	GLITCHED_BLACK_MARKET_4	QUEEN_OF_HEARTS:STUN,REX:SHIELD_COUNTER,BELLE:SPEED,YAX:DAMAGE	CLAWHAUSER:REALITY,GOLIATH:ARMOR,GO_GO:ENERGY,COLETTE:SKILL2_BUFF,ESMERALDA:BLIND	[boss]PHOEBUS:SHIELDS,BALOO:HOT,CLAWHAUSER:REALITY,COGSWORTH_AND_LUMIERE:SPEED,GASTON:DAMAGE,DASH:ENERGY			
70-16	379	6	YELLOW_28	1038		1	GLITCHED_BLACK_MARKET_1	OOGIE_BOOGIE:POWER,COGSWORTH_AND_LUMIERE:DOT,LILO:SKILL3,QUACKERJACK:FATIGUE	GONZO:SHIELD_BUFF,CHIEF_BOGO:HEALS,COGSWORTH_AND_LUMIERE:DOT,EMPEROR_ZURG:ENERGY_TO_ALLY,ELSA:FREEZE	[boss]HADES:TANK,DUKE_CABOOM:HEAL,HECTOR_BARBOSSA:STUDY,ELSA:SHIELD,WALL_E:MAX_ENERGY,DEMONA:SKILL3			
70-19	380	6	YELLOW_28	1039		1	GLITCHED_BLACK_MARKET_10	HERCULES:CONTROL,CAPTAIN_AMELIA:SPEED,DAVY_JONES:CURSE,POCAHONTAS:ENERGY	CHICKEN_LITTLE:BASIC_MODIFIER,DAISY_DUCK:SCARE,DUKE_CABOOM:HEAL,EVIL_QUEEN:STUN,JAFAR:SKILL1	[boss]PACHA:SUPPORT,CALHOUN:SHIELDS,MUSHU:CRIT,ANGER:DAMAGE_ROLE,MAD_HATTER:SPEED,CAPTAIN_AMELIA:SPEED			
71-1	380	6	YELLOW_29	1089		1	OASIS_5	REX:SHIELD_COUNTER,ZEUS:BETTER_SAP,MISS_PIGGY:KNOCK_BACK,POCAHONTAS:ENERGY	CHICKEN_LITTLE:BASIC_MODIFIER,DEMONA:SCARE,RON_STOPPABLE:STUN,ELASTIGIRL:DEBUFF,RANDALL_BOGGS:DODGE	[boss]SHANK:ARMOR,JACK_JACK:AOE_STUN,MOTHER_GOTHEL:SCARE,DEMONA:SKILL3,TWENTY_TWO:FATIGUE,HELGA:BERSERK			
71-4	380	6	YELLOW_29	1089		1	MULANS_CHINA_10	CHIEF_BOGO:HEALS,EMPEROR_ZURG:TANK_COUNTER,SCROOGE_MCDUCK:PULL_STUN,FOZZIE:HEAL	FRED_FREDERICKSON:SKILL2,OLAF:FREEZE,CALHOUN:SHIELDS,MARY_SANDERSON:ENERGY_STEAL,COLETTE:SKILL1_BUFF	[boss]CLAWHAUSER:DPS,MONKEY_FIST:SUPPORT,NEGADUCK:WEAKNESS,SCAR:INVIS,KAA:TANK,MEGAVOLT:TANK_COUNTER			
71-7	381	6	YELLOW_29	1090		1	MULANS_CHINA_4	MEILIN_LEE:SHIELDS,PETER_PAN:SKILL3,HECTOR_BARBOSSA:STUDY,KERMIT:TANK	CHEF_SKINNER:DAMAGE,CARL:HEAL,EEYORE:SKILL4_BUFF,COGSWORTH_AND_LUMIERE:SPEED,MAYOR_BELLWETHER:REFLECT	[boss]OOGIE_BOOGIE:SCARE,ELASTIGIRL:DEBUFF,ROCKETEER:TRUE_DAMAGE,DEMONA:SKILL3,MEGARA:DISABLE,CALHOUN:SHIELDS			
71-10	382	6	YELLOW_29	1090		1	MULANS_CHINA_2	CHIEF_BOGO:HEALS,HADES:DOT,MIKE:FANTASTIC_DAMAGE,CALHOUN:SHIELDS	QUEEN_OF_HEARTS:STUN,MAXIMUS:BUFF_REMOVAL,CLAWHAUSER:DPS,DUCKY_AND_BUNNY:ALLY_ROLE,JUMBA:DAMAGE_ROLE	[boss]CHIEF_BOGO:HEALS,HELGA:BERSERK,DUFF_KILLIGAN:TANKY,ZEUS:BETTER_SAP,SISU:REFLECT_COUNTER,DAISY_DUCK:ANTI_CHARM			
71-13	383	6	YELLOW_29	1091		1	MULANS_CHINA_4	BO_PEEP:ARMOR_DEBUFF,HAMM:SAP,CALHOUN:ENERGY,EMPEROR_ZURG:ENERGY_TO_ALLY	BARLEY_LIGHTFOOT:QUEST,VINNY_SANTORINI:BLIND,CAPTAIN_AMELIA:SPEED,PHIL:DAMAGE,PRINCESS_AURORA:REALITY_DECREASE	[boss]SWEETUMS:HP,RON_STOPPABLE:HEAL,RANDALL_BOGGS:DODGE,LUCA_AND_ALBERTO:SPEED,DISGUST:SKILL1,LI_SHANG:BLIND			
71-16	384	6	YELLOW_29	1091		1	MULANS_CHINA_3	SWEETUMS:FATIGUE,SALLY:POISON,DAISY_DUCK:ANTI_CHARM,HECTOR_BARBOSSA:STUDY	BAYMAX:SHIELD,SCAR:SPEED,RANDALL_BOGGS:DODGE,BOLT:BASIC_ATTACK,NICK_WILDE:CHARM	[boss]BARLEY_LIGHTFOOT:SKILL1,GONZO:SPEED_COUNTER,MEILIN_LEE:TANKY,RON_STOPPABLE:HEAL,JOY:ARMOR,DAISY_DUCK:SCARE			
71-19	385	6	YELLOW_29	1092		1	MULANS_CHINA_6	HERCULES:TANK,SCAR:SPEED,STITCH:SLOW,SARAH_SANDERSON:TANK	GOLIATH:ARMOR,NICK_WILDE:SHIELD,AGENT_P:SKILL4_BUFF,RAPUNZEL:SHIELD_COUNTER,ESMERALDA:DJALI	[boss]CHIEF_BOGO:HEALS,EEYORE:SKILL4_BUFF,MIKE:STUNS,ROCKETEER:TRUE_DAMAGE,ARIEL:TRUE_DAMAGE_REDUCE,PETER_PAN:SKILL1			
72-1	385	6	YELLOW_30	12199		1	GLITCHED_CITY_1	PRINCE_PHILLIP:SUPPORT,CHICKEN_LITTLE:BASIC_MODIFIER,CALHOUN:ENERGY,JAFAR:ROLES	REX:DPS_SYNERGY,JACK_SKELLINGTON:DOT,ANGER:DAMAGE_ROLE,CALHOUN:SHIELDS,EVE:TWO	[boss]SHERIFF_OF_NOTTINGHAM:SAP,SHEGO:FANTASTIC,JACK_SPARROW:NORMAL_DAMAGE,MULAN:HEAL_ON_CRIT,HONEY_LEMON:SLOW,AGENT_P:SKILL4_BUFF			
72-4	385	6	YELLOW_30	12204		1	GLITCHED_CITY_10	GERALD_MARLIN_NEMO:INVINCIBLE,ELASTIGIRL:DEBUFF,MONKEY_FIST:SUPPORT,ALICE:DAMAGE	GOLIATH:ARMOR,EEYORE:DISABLE_STUN,KIM_POSSIBLE:SCARE,HANK_AND_DORY:HARDY,GENIE:SHIELD	[boss]LITTLE_JOHN:EXTRA_SHIELD,KIDA:SKILL1_BUFF,ZEUS:BETTER_SAP,VANELLOPE:SLOW,LI_SHANG:SILENCE,RAPUNZEL:SKILL1_BUFF			
72-7	386	6	YELLOW_30	12210		1	GLITCHED_CITY_7	FRED_FREDERICKSON:SKILL2,HOPPER:STUN,RAYA:BD_GAIN,JESSIE:DODGE	MAXIMUS:STUDY,GERALD_MARLIN_NEMO:ARMOR,MUSHU:BLIND,TIGGER:KNOCKBACK,POWERLINE:DEBUFF_CLEAR	[boss]SLINKY_DOG:SHIELD,REX:SHIELD_COUNTER,RALPH:HEALING,SIMBA_AND_NALA:ARMOR,ANNA:SUPPORT,CAPTAIN_AMELIA:SPEED			
72-10	387	6	YELLOW_30	12216		1	GLITCHED_CITY_4	GERALD_MARLIN_NEMO:INVINCIBLE,BARLEY_LIGHTFOOT:QUEST,DASH:SHIELD_COUNTER,SYNDROME:SLOW	GERALD_MARLIN_NEMO:INVINCIBLE,ELSA:FREEZE,CAPTAIN_AMELIA:SKILL,MIKE:STUNS,PLEAKLEY:FREEZE	[boss]REX:SHIELD_COUNTER,QUORRA:SHIELD,MIKE:FANTASTIC_DAMAGE,DONALD_DUCK:INVINCIBLE,HONEY_LEMON:BD_BUFF,RUSSELL_AND_KEVIN:CURSE			
72-13	388	6	YELLOW_30	12222		1	GLITCHED_CITY_10	SWEDISH_CHEF:LOBSTER,BARLEY_LIGHTFOOT:QUEST,MISS_PIGGY:DISABLE,PRINCESS_AURORA:REALITY_DECREASE	CARL:SILENCE,ROCKETEER:SKILL1,MISS_PIGGY:KNOCK_BACK,QUACKERJACK:INVINCIBLE,JUMBA:DAMAGE_ROLE	[boss]CHICKEN_LITTLE:BASEBALL,EEYORE:SKILL4_BUFF,BUNSEN_AND_BEAKER:DIVERT,PLEAKLEY:DOT,JUMBA:DAMAGE_ROLE,DASH:ENERGY			
72-16	389	6	YELLOW_30	12227		1	GLITCHED_CITY_3	JOHN_SILVER:TANK,BALOO:HOT,MANTICORE:CURSE,SIMBA_AND_NALA:SILENCE	LITTLE_JOHN:EXTRA_SHIELD,MUSHU:BLIND,PETE:TANKY,KERMIT:SAP,TWENTY_TWO:FATIGUE	[boss]MR_INCREDIBLE:ARMOR_SHREAD,HERCULES:TANK,MANTICORE:DOT,HAMM:TANK,TIA_DALMA:CHARM,MINNIE_MOUSE:STUN			
72-19	390	6	YELLOW_30	12233		1	GLITCHED_CITY_9	JOHN_SILVER:STUDY,PETE:ANTI_REFLECT,MIKE:STUNS,COLETTE:SKILL1_BUFF	CHIEF_BOGO:CHARGE,SWEDISH_CHEF:LOBSTER,SULLEY:STUN_COUNTER,BELLE:SPEED,TRON:TANK	[boss]QUEEN_OF_HEARTS:STUN,PETE:ANTI_REFLECT,ROBIN_HOOD:STEAL,EVIL_QUEEN:STUN,STATLER_AND_WALDORF:SKILL2_BUFF,RANDALL_BOGGS:DODGE			
73-1	390	6	EMERALD	13465		1	OASIS_1	JOHN_SILVER:TANK,HADES:TANK,RON_STOPPABLE:HEAL,JACK_JACK:HEALING_COUNTER	GOOFY:BLIND,MAXIMUS:STUDY,PETER_PAN:SKILL1,ANGER:DAMAGE_ROLE,NAMAARI:INVINCIBLE	[boss]JAKE_LONG:HEAL,CALHOUN:ENERGY,BUNSEN_AND_BEAKER:SPEED,AGENT_P:SKILL4_BUFF,POCAHONTAS:KNOCKBACK,MISS_PIGGY:KNOCK_BACK			
73-4	390	6	EMERALD	13472		1	OASIS_3	SULLEY:STUN_COUNTER,WASABI:ENERGY,HIRO:STUN,KRISTOFF_AND_SVEN:HEAL	CHEF_SKINNER:TANK,SLINKY_DOG:SCARED,DUCKY_AND_BUNNY:ALLY_ROLE,CAPTAIN_AMELIA:SPEED,JACK_SPARROW:NORMAL_DAMAGE	[boss]BO_PEEP:ARMOR_DEBUFF,DARKWING_DUCK:CRIT,VINNY_SANTORINI:SPEED,POCAHONTAS:KNOCKBACK,CHIP_AND_DALE:SKILL1,MALEFICENT:AOE			
73-7	391	6	EMERALD	13478		1	OASIS_2	BARLEY_LIGHTFOOT:SKILL1,STITCH:SLOW,SCAR:SPEED,PHOEBUS:TANKY	HERCULES:CONTROL,LITTLE_JOHN:EXTRA_SHIELD,JAKE_LONG:TANK,MUSHU:BLIND,CINDERELLA:SHIELDS	[boss]GONZO:SPEED_COUNTER,GOOFY:SHIELD,RAYA:BD_GAIN,GADGET_HACKWRENCH:ENERGY_GAIN,CINDERELLA:BLIND,DAVY_JONES:CURSE			
73-10	392	6	EMERALD	13484		1	OASIS_1	CARL:SILENCE,THE_UNDERMINER:BD,JASMINE:ENERGY,KERMIT:SAP	OOGIE_BOOGIE:SCARE,SWEDISH_CHEF:LOBSTER,MULAN:HEAL_ON_CRIT,SNOW_WHITE:STUN_BLIND,URSULA:ENERGY	[boss]GERALD_MARLIN_NEMO:ARMOR,MR_INCREDIBLE:ARMOR_SHREAD,EMPEROR_ZURG:ENERGY_TO_ALLY,DAISY_DUCK:ANTI_CHARM,CHIP_AND_DALE:SKILL3,JACK_JACK:HEALING_COUNTER			
73-13	393	6	EMERALD	13490		1	OASIS_4	MR_INCREDIBLE:ARMOR_SHREAD,VANELLOPE:BACKLINE,KING_LOUIE:SLOW,PEGASUS:DETERMINATION	MAXIMUS:STUDY,MOTHER_GOTHEL:SCARE,BOLT:BASIC_ATTACK,URSULA:CONTROL,POCAHONTAS:KNOCKBACK	[boss]QUASIMODO:SHATTER,KIDA:SKILL1_BUFF,BUZZ:SHIELD_ALLY,DR_DRAKKEN:SILENCE,STATLER_AND_WALDORF:HEAL,ANIMAL:CHARM_COUNTER			
73-16	394	6	EMERALD	13497		1	OASIS_6	JOHN_SILVER:TANK,BO_PEEP:ARMOR_DEBUFF,DUFF_KILLIGAN:TANKY,NEGADUCK:TANKY	FELIX:FREEZE,THE_UNDERMINER:SP,VINNY_SANTORINI:BLIND,RANDALL_BOGGS:TRUE_DMG,SHEGO:ENERGIZED	[boss]JAKE_LONG:HEAL,SIMBA_AND_NALA:SILENCE,VANELLOPE:SLOW,DEMONA:SKILL3,DISGUST:SILENCE,ESMERALDA:DJALI			
73-19	395	6	EMERALD	13503		1	OASIS_9	SHERIFF_OF_NOTTINGHAM:CHARM,SCROOGE_MCDUCK:DAMAGE_STUN,HAMM:TANK,KIDA:SKILL1_BUFF	MR_INCREDIBLE:ARMOR_SHREAD,ANGER:DOT,BUNSEN_AND_BEAKER:DIVERT,DUFF_KILLIGAN:ENERGY,HANK_AND_DORY:HARDY	[boss]SLINKY_DOG:SHIELD,SADNESS:SORROW,DAISY_DUCK:SCARE,ROBIN_HOOD:STEAL,GENIE:SHIELD,PLEAKLEY:DOT			
74-1	395	6	EMERALD_1	14857		1	SERVER_ROOM_1	MR_INCREDIBLE:ARMOR_SHREAD,HERCULES:CONTROL,SHAN_YU:SHIELD,BELLE:SPEED	OOGIE_BOOGIE:SCARE,JOHN_SILVER:STUDY,THE_UNDERMINER:BD,ZEUS:BETTER_SAP,LAUNCHPAD_MCQUACK:FANTASTIC	[boss]MAUI:BITE,OLAF:ENERGY,BAYMAX:SHIELD,KIDA:ENERGY,MICKEY_MOUSE:HEALING,ROSE:COMBO			
74-4	395	6	EMERALD_1	14864		1	SERVER_ROOM_4	SHANK:ARMOR,KIDA:SKILL1_BUFF,PETE:ANTI_REFLECT,MINNIE_MOUSE:STUN	PACHA:TANK,SIMBA_AND_NALA:ARMOR,DARKWING_DUCK:CRIT,HECTOR_BARBOSSA:STUDY,MEGAVOLT:CONTROL_COUNTER	[boss]SHERIFF_OF_NOTTINGHAM:SAP,DASH:ENERGY,EVIL_QUEEN:STUN,KIM_POSSIBLE:STUDY,YZMA:CURSE,GADGET_HACKWRENCH:ENERGY_GAIN			
74-7	396	6	EMERALD_1	14871		1	SERVER_ROOM_2	SHERIFF_OF_NOTTINGHAM:SAP,WASABI:SKILL1,ROBIN_HOOD:STEAL,DUCKY_AND_BUNNY:CONTROL	MAXIMUS:BUFF_REMOVAL,SLINKY_DOG:SHIELD,SALLY:REALITY,DEMONA:SKILL3,ANIMAL:SHIELD	[boss]MAUI:HP,DUCKY_AND_BUNNY:CONTROL,DARKWING_DUCK:CRIT,WASABI:ENERGY,PHIL:DAMAGE,RON_STOPPABLE:STUN			
74-10	397	6	EMERALD_1	14878		1	SERVER_ROOM_4	HADES:DOT,MEILIN_LEE:SHIELDS,THE_UNDERMINER:BD,KUZCO:HEALING	PRINCE_PHILLIP:TANK,DUFF_KILLIGAN:ENERGY,PETE:TANKY,THE_UNDERMINER:SP,DR_FACILIER:SKILL1_BUFF	[boss]SULLEY:TEAM_HEAL,JAKE_LONG:HEAL,STITCH:BITE,MULAN:KNOCKBACK,LI_SHANG:SILENCE,ZEUS:BETTER_SAP			
74-13	398	6	EMERALD_1	14885		1	SERVER_ROOM_1	BALOO:CHARM,AUDREY_RAMIREZ:STUN,GADGET_HACKWRENCH:ENERGY_GAIN,QUORRA:CRIT	SADNESS:CRIT,SWEETUMS:HP,HECTOR_BARBOSSA:SLOW,COLETTE:SKILL1_BUFF,URSULA:ENERGY	[boss]BO_PEEP:HEAL,DASH:SHIELD_COUNTER,EVIL_QUEEN:SPEED,PLEAKLEY:FREEZE,COLETTE:SKILL1_BUFF,SIMBA_AND_NALA:ARMOR			
74-16	399	6	EMERALD_1	14892		1	SERVER_ROOM_3	PACHA:SUPPORT,EEYORE:DISABLE_STUN,TIGGER:ENERGY,HECTOR_BARBOSSA:STUDY	CLAWHAUSER:DPS,THE_UNDERMINER:BD,JACK_SKELLINGTON:DUCK,MANTICORE:DOT,GENIE:SHIELD	[boss]JOHN_SILVER:TANK,EVIL_QUEEN:SPEED,SIMBA_AND_NALA:SILENCE,MIKE:STUNS,VOYD:ENEMY,BAGHEERA:HEAL			
74-19	400	6	EMERALD_1	14899		1	SERVER_ROOM_2	SLINKY_DOG:SCARED,MONKEY_FIST:DAMAGE,ALADDIN:REGEN,EVE:TWO	MAUI:HP,EEYORE:DISABLE_STUN,HAMM:SAP,PETER_PAN:SKILL3,YZMA:CURSE	[boss]PRINCE_PHILLIP:TANK,BARLEY_LIGHTFOOT:QUEST,BELLE:SPEED,DAISY_DUCK:ANTI_CHARM,FOZZIE:SLOW,VANELLOPE:SLOW			
75-1	400	6	EMERALD_2	16376		1	OASIS_1	SHERIFF_OF_NOTTINGHAM:CHARM,FELIX:ANGER,VANELLOPE:SLOW,SHEGO:FANTASTIC	BAYMAX:FREEZE,HECTOR_BARBOSSA:SLOW,SCROOGE_MCDUCK:DAMAGE_STUN,MONKEY_FIST:DAMAGE,JUMBA:PRECISE	[boss]FRED_FREDERICKSON:BLIND,BUZZ:SHIELD_ALLY,ROCKETEER:TRUE_DAMAGE,MADAM_MIM:DAMAGE,KAA:TANK,KIDA:ENERGY			
