	04/21/2026 11:45:00	03/17/2026 11:45:00	02/17/2026 11:45:00	01/20/2026 11:45:00	12/17/2025 11:45:00	12/16/2025 11:45:00	11/18/2025 11:45:00	10/21/2025 11:45:00	09/23/2025 11:45:00	09/09/2025 11:45:00	08/19/2025 11:45:00	07/22/2025 11:45:00	07/01/2025 11:45:00	06/24/2025 11:45:00	05/27/2025 11:45:00	04/29/2025 11:45:00	04/01/2025 11:45:00	03/04/2025 11:45:00	02/04/2025 11:45:00	01/07/2025 11:45:00	12/10/2024 11:45:00	11/25/2024 11:45:00	11/12/2024 11:45:00	10/15/2024 11:45:00	09/03/2024 11:45:00	08/06/2024 11:45:00	07/09/2024 11:45:00	06/11/2024 11:45:00	05/14/2024 11:45:00	04/16/2024 11:45:00	03/19/2024 11:45:00	02/20/2024 11:45:00	12/26/2023 11:45:00	11/28/2023 11:45:00	10/30/2023 11:45:00	10/02/2023 11:45:00	09/05/2023 11:45:00	08/08/2023 11:45:00	07/11/2023 11:45:00	06/20/2023 11:45:00	05/16/2023 11:45:00	04/18/2023 11:45:00	03/09/2023 11:30:00	02/21/2023 11:30:00	01/24/2023 11:30:00	12/16/2022 11:30:00	11/15/2022 00:00:00
FRANCHISE_TRIAL_ENEMY$109	LADY_TREMAINE	LADY_TREMAINE	LADY_TREMAINE	LADY_TREMAINE	JACK_JACK	CALHOUN	MAX_GOOF	MAX_GOOF	MAX_GOOF	MADAM_MIM	NEGADUCK	MEGAVOLT	DARKWING_DUCK	DARKWING_DUCK	KRISTOFF_AND_SVEN	TRON	MEGARA	BRUNO_MADRIGAL	PRINCESS_AURORA	DAVY_JONES	LUZ_NOCEDA	LUZ_NOCEDA	LUZ_NOCEDA	POWERLINE																							
FRANCHISE_TRIAL_ENEMY$110	THE_UNDERMINER	THE_UNDERMINER	THE_UNDERMINER	THE_UNDERMINER	CALHOUN	MAX_GOOF	MADAM_MIM	MADAM_MIM	MADAM_MIM	NEGADUCK	MEGAVOLT	DARKWING_DUCK	AGENT_P	AGENT_P	MAYOR_BELLWETHER	BAGHEERA	PHIL	CHIP_AND_DALE	DR_DRAKKEN	KUZCO	MARY_SANDERSON	MARY_SANDERSON	MARY_SANDERSON	DISGUST																							
FRANCHISE_TRIAL_ENEMY$111	STITCH	STITCH	STITCH	STITCH	MAX_GOOF	MADAM_MIM	NEGADUCK	NEGADUCK	NEGADUCK	MEGAVOLT	DARKWING_DUCK	AGENT_P	CARL_THE_ROBOT	CARL_THE_ROBOT	RAPUNZEL	MEGARA	FEAR	RUSSEL_AND_KEVIN	IAN_LIGHTFOOT	LOCK_SHOCK_BARREL	SARAH_SANDERSON	SARAH_SANDERSON	SARAH_SANDERSON	BASIL																							
FRANCHISE_TRIAL_ENEMY$112	PLEAKLEY	PLEAKLEY	PLEAKLEY	PLEAKLEY	MADAM_MIM	NEGADUCK	MEGAVOLT	MEGAVOLT	MEGAVOLT	DARKWING_DUCK	AGENT_P	CARL_THE_ROBOT	ENVY	FAIRY_GODMOTHER	TIMON_AND_PUMBAA	PHIL	JOY	YAX	DAVY_JONES	TIA_DALMA	WINIFRED_SANDERSON	WINIFRED_SANDERSON	WINIFRED_SANDERSON	BOWLER_HAT_GUY																							
FRANCHISE_TRIAL_ENEMY$113	DASH	DASH	DASH	DASH	NEGADUCK	MEGAVOLT	DARKWING_DUCK	DARKWING_DUCK	DARKWING_DUCK	AGENT_P	CARL_THE_ROBOT	ENVY	FAIRY_GODMOTHER	FEAR	WOODY	FEAR	KERMIT	LI_SHANG	KUZCO	YZMA	POWERLINE	POWERLINE	POWERLINE	CRUELLA																							
FRANCHISE_TRIAL_ENEMY$114	ELASTIGIRL	ELASTIGIRL	ELASTIGIRL	ELASTIGIRL	MEGAVOLT	DARKWING_DUCK	AGENT_P	AGENT_P	AGENT_P	CARL_THE_ROBOT	ENVY	CAPTAIN_AMELIA	FEAR	JIM_HAWKINS	FLIK	JOY	ANIMAL	COLETTE	LOCK_SHOCK_BARREL	KAA	DISGUST	DISGUST	DISGUST	GASTON																							
FRANCHISE_TRIAL_ENEMY$115	JACK_JACK	JACK_JACK	JACK_JACK	JACK_JACK	DARKWING_DUCK	AGENT_P	CARL_THE_ROBOT	CARL_THE_ROBOT	CARL_THE_ROBOT	ENVY	CAPTAIN_AMELIA	PETER_PAN	JIM_HAWKINS	JUDY_HOPPS	KEVIN_FLYNN	KERMIT	RAFIKI	DONALD_DUCK	TIA_DALMA	LUZ_NOCEDA	BASIL	BASIL	BASIL	LUCA_AND_ALBERTO																							
FRANCHISE_TRIAL_ENEMY$116	CALHOUN	CALHOUN	CALHOUN	CALHOUN	AGENT_P	CARL_THE_ROBOT	ENVY	ENVY	ENVY	CAPTAIN_AMELIA	PETER_PAN	FAIRY_GODMOTHER	JUDY_HOPPS	KRISTOFF_AND_SVEN	KRONK	ANIMAL	TIMON_AND_PUMBAA	MAGICA_DE_SPELL	YZMA	MARY_SANDERSON	BOWLER_HAT_GUY	BOWLER_HAT_GUY	BOWLER_HAT_GUY	MCLEACH																							
FRANCHISE_TRIAL_ENEMY$117	MAX_GOOF	MAX_GOOF	MAX_GOOF	MAX_GOOF	CARL_THE_ROBOT	ENVY	CAPTAIN_AMELIA	CAPTAIN_AMELIA	CAPTAIN_AMELIA	PETER_PAN	MOANA	FEAR	KRISTOFF_AND_SVEN	MAYOR_BELLWETHER	MIGUEL	RAFIKI	TIANA	MALEFICENT	KAA	SARAH_SANDERSON	CRUELLA	CRUELLA	CRUELLA	THE_HORNED_KING																							
FRANCHISE_TRIAL_ENEMY$118	MADAM_MIM	MADAM_MIM	MADAM_MIM	MADAM_MIM	ENVY	CAPTAIN_AMELIA	PETER_PAN	PETER_PAN	PETER_PAN	MOANA	RAYA	JIM_HAWKINS	MAYOR_BELLWETHER	RAPUNZEL	THE_MAYOR	TIMON_AND_PUMBAA	ALICE	POCAHONTAS	LUZ_NOCEDA	WINIFRED_SANDERSON	GASTON	GASTON	GASTON	TWENTY_TWO																							
FRANCHISE_TRIAL_ENEMY$119	NEGADUCK	NEGADUCK	NEGADUCK	NEGADUCK	CAPTAIN_AMELIA	PETER_PAN	MOANA	MOANA	MOANA	RAYA	FAIRY_GODMOTHER	JUDY_HOPPS	RAPUNZEL	TIMON_AND_PUMBAA	TRON	TIANA	MIRABEL_MADRIGAL	PRINCESS_AURORA	MARY_SANDERSON	POWERLINE	LUCA_AND_ALBERTO	LUCA_AND_ALBERTO	LUCA_AND_ALBERTO	FOZZIE																							
FRANCHISE_TRIAL_ENEMY$120	MEGAVOLT	MEGAVOLT	MEGAVOLT	MEGAVOLT	PETER_PAN	MOANA	RAYA	RAYA	RAYA	CHICKEN_LITTLE	FEAR	KRISTOFF_AND_SVEN	TIMON_AND_PUMBAA	WOODY	BAGHEERA	ALICE	BRUNO_MADRIGAL	DR_DRAKKEN	SARAH_SANDERSON	DISGUST	MCLEACH	MCLEACH	MCLEACH	STATLER_AND_WALDORF																							
FRANCHISE_TRIAL_ENEMY$121	DARKWING_DUCK	DARKWING_DUCK	DARKWING_DUCK	DARKWING_DUCK	MOANA	RAYA	CHICKEN_LITTLE	CHICKEN_LITTLE	CHICKEN_LITTLE	FAIRY_GODMOTHER	JIM_HAWKINS	MAYOR_BELLWETHER	WOODY	FLIK	MEGARA	MIRABEL_MADRIGAL	CHIP_AND_DALE	IAN_LIGHTFOOT	WINIFRED_SANDERSON	BASIL	THE_HORNED_KING	THE_HORNED_KING	THE_HORNED_KING	LADY_AND_TRAMP																							
FRANCHISE_TRIAL_ENEMY$122	AGENT_P	AGENT_P	AGENT_P	AGENT_P	RAYA	CHICKEN_LITTLE	AUDREY_RAMIREZ	AUDREY_RAMIREZ	AUDREY_RAMIREZ	FEAR	JUDY_HOPPS	RAPUNZEL	FLIK	KEVIN_FLYNN	PHIL	BRUNO_MADRIGAL	RUSSEL_AND_KEVIN	DAVY_JONES	POWERLINE	BOWLER_HAT_GUY	TWENTY_TWO	TWENTY_TWO	TWENTY_TWO																								
FRANCHISE_TRIAL_ENEMY$123	CARL_THE_ROBOT	CARL_THE_ROBOT	CARL_THE_ROBOT	CARL_THE_ROBOT	CHICKEN_LITTLE	AUDREY_RAMIREZ	KIDA	KIDA	KIDA	JIM_HAWKINS	KRISTOFF_AND_SVEN	TIMON_AND_PUMBAA	KEVIN_FLYNN	KRONK	FEAR	CHIP_AND_DALE	YAX	KUZCO	DISGUST	CRUELLA	FOZZIE	FOZZIE	FOZZIE																								
FRANCHISE_TRIAL_ENEMY$124	ENVY	ENVY	ENVY	ENVY	AUDREY_RAMIREZ	KIDA	HELGA	HELGA	HELGA	JUDY_HOPPS	MAYOR_BELLWETHER	WOODY	KRONK	MIGUEL	JOY	RUSSEL_AND_KEVIN	LI_SHANG	LOCK_SHOCK_BARREL	BASIL	GASTON	STATLER_AND_WALDORF	STATLER_AND_WALDORF	STATLER_AND_WALDORF																								
FRANCHISE_TRIAL_ENEMY$125	CAPTAIN_AMELIA	CAPTAIN_AMELIA	CAPTAIN_AMELIA	CAPTAIN_AMELIA	KIDA	HELGA	SCAT_CAT	SCAT_CAT	SCAT_CAT	KRISTOFF_AND_SVEN	RAPUNZEL	FLIK	MIGUEL	THE_MAYOR	KERMIT	YAX	ANXIETY	TIA_DALMA	BOWLER_HAT_GUY	LUCA_AND_ALBERTO	LADY_AND_TRAMP	LADY_AND_TRAMP	LADY_AND_TRAMP																								
FRANCHISE_TRIAL_ENEMY$126	PETER_PAN	PETER_PAN	PETER_PAN	PETER_PAN	HELGA	SCAT_CAT	HEADLESS_HORSEMAN	HEADLESS_HORSEMAN	FAIRY_GODMOTHER	MAYOR_BELLWETHER	TIMON_AND_PUMBAA	KEVIN_FLYNN	THE_MAYOR	TRON	ANIMAL	LI_SHANG	COLETTE	YZMA	CRUELLA	MCLEACH	CHESHIRE_CAT	CHESHIRE_CAT	CHESHIRE_CAT																								
FRANCHISE_TRIAL_ENEMY$127	MOANA	MOANA	MOANA	MOANA	SCAT_CAT	HEADLESS_HORSEMAN	ERNESTO_DE_LA_CRUZ	FAIRY_GODMOTHER	FEAR	RAPUNZEL	WOODY	KRONK	TRON	BAGHEERA	RAFIKI	ANXIETY	DONALD_DUCK	KAA	GASTON	THE_HORNED_KING	MAD_HATTER	MAD_HATTER	MAD_HATTER																								
FRANCHISE_TRIAL_ENEMY$128	RAYA	RAYA	RAYA	RAYA	HEADLESS_HORSEMAN	ERNESTO_DE_LA_CRUZ	FAIRY_GODMOTHER	FEAR	JIM_HAWKINS	TIMON_AND_PUMBAA	FLIK	MIGUEL	BAGHEERA	MEGARA	TIMON_AND_PUMBAA	LAUNCHPAD_MCQUACK	MAGICA_DE_SPELL	LUZ_NOCEDA	LUCA_AND_ALBERTO	TWENTY_TWO	DR_FACILIER	DR_FACILIER	DR_FACILIER																								
FRANCHISE_TRIAL_ENEMY$129	CHICKEN_LITTLE	CHICKEN_LITTLE	CHICKEN_LITTLE	CHICKEN_LITTLE	ERNESTO_DE_LA_CRUZ	LIGHTNING_MCQUEEN	FEAR	JIM_HAWKINS	JUDY_HOPPS	WOODY	KEVIN_FLYNN	THE_MAYOR	MEGARA	PHIL	TIANA	GIZMODUCK	MALEFICENT	MARY_SANDERSON	MCLEACH	FOZZIE																											
FRANCHISE_TRIAL_ENEMY$130	AUDREY_RAMIREZ	AUDREY_RAMIREZ	AUDREY_RAMIREZ	AUDREY_RAMIREZ	LIGHTNING_MCQUEEN	DEMONA	JIM_HAWKINS	JUDY_HOPPS	KRISTOFF_AND_SVEN	FLIK	KRONK	TRON	PHIL	FEAR	ALICE	COLETTE	POCAHONTAS	SARAH_SANDERSON	THE_HORNED_KING	STATLER_AND_WALDORF																											
FRANCHISE_TRIAL_ENEMY$131	KIDA	KIDA	KIDA	KIDA	DEMONA	FAIRY_GODMOTHER	JUDY_HOPPS	KRISTOFF_AND_SVEN	MAYOR_BELLWETHER	KEVIN_FLYNN	MIGUEL	BAGHEERA	FEAR	JOY	MIRABEL_MADRIGAL	DONALD_DUCK	PRINCESS_AURORA	WINIFRED_SANDERSON	TWENTY_TWO	LADY_AND_TRAMP																											
FRANCHISE_TRIAL_ENEMY$132	HELGA	HELGA	HELGA	HELGA	FAIRY_GODMOTHER	FEAR	KRISTOFF_AND_SVEN	MAYOR_BELLWETHER	RAPUNZEL	KRONK	THE_MAYOR	MEGARA	JOY	KERMIT	BRUNO_MADRIGAL	MAGICA_DE_SPELL	DR_DRAKKEN	POWERLINE	FOZZIE	CHESHIRE_CAT																											
FRANCHISE_TRIAL_ENEMY$133	SCAT_CAT	SCAT_CAT	SCAT_CAT	SCAT_CAT	FEAR	JIM_HAWKINS	MAYOR_BELLWETHER	RAPUNZEL	TIMON_AND_PUMBAA	MIGUEL	TRON	PHIL	KERMIT	ANIMAL	CHIP_AND_DALE	MALEFICENT	IAN_LIGHTFOOT	DISGUST	STATLER_AND_WALDORF	MAD_HATTER																											
FRANCHISE_TRIAL_ENEMY$134	HEADLESS_HORSEMAN	HEADLESS_HORSEMAN	HEADLESS_HORSEMAN	HEADLESS_HORSEMAN	JIM_HAWKINS	JUDY_HOPPS	RAPUNZEL	TIMON_AND_PUMBAA	WOODY	THE_MAYOR	BAGHEERA	FEAR	ANIMAL	RAFIKI	RUSSEL_AND_KEVIN	POCAHONTAS	DAVY_JONES	BASIL	LADY_AND_TRAMP	DR_FACILIER																											
FRANCHISE_TRIAL_ENEMY$135	ERNESTO_DE_LA_CRUZ	ERNESTO_DE_LA_CRUZ	ERNESTO_DE_LA_CRUZ	ERNESTO_DE_LA_CRUZ	JUDY_HOPPS	KRISTOFF_AND_SVEN	TIMON_AND_PUMBAA	WOODY	FLIK	TRON	MEGARA	JOY	RAFIKI	TIMON_AND_PUMBAA	YAX	PRINCESS_AURORA	KUZCO	BOWLER_HAT_GUY	CHESHIRE_CAT	DR_DOOFENSHMIRTZ																											
FRANCHISE_TRIAL_ENEMY$136	LIGHTNING_MCQUEEN	LIGHTNING_MCQUEEN	LIGHTNING_MCQUEEN	LIGHTNING_MCQUEEN	KRISTOFF_AND_SVEN	MAYOR_BELLWETHER	WOODY	FLIK	KEVIN_FLYNN	BAGHEERA	PHIL	KERMIT	TIMON_AND_PUMBAA	TIANA	LI_SHANG	DR_DRAKKEN	LOCK_SHOCK_BARREL	CRUELLA	MAD_HATTER	HANK_AND_DORY																											
FRANCHISE_TRIAL_ENEMY$137	DEMONA	DEMONA	DEMONA	DEMONA	MAYOR_BELLWETHER	RAPUNZEL	FLIK	KEVIN_FLYNN	KRONK	MEGARA	FEAR	ANIMAL	TIANA	ALICE	ANXIETY	IAN_LIGHTFOOT	TIA_DALMA	GASTON	DR_FACILIER																												
FRANCHISE_TRIAL_ENEMY$138	MERIDA	MERIDA	MERIDA	MERIDA	RAPUNZEL	TIMON_AND_PUMBAA	KEVIN_FLYNN	KRONK	MIGUEL	PHIL	JOY	RAFIKI	ALICE	MIRABEL_MADRIGAL	LAUNCHPAD_MCQUACK	DAVY_JONES	YZMA	LUCA_AND_ALBERTO	DR_DOOFENSHMIRTZ																												
FRANCHISE_TRIAL_ENEMY$139	FRANNY_ROBINSON	FRANNY_ROBINSON	FRANNY_ROBINSON	FRANNY_ROBINSON	TIMON_AND_PUMBAA	WOODY	KRONK	MIGUEL	THE_MAYOR	FEAR	KERMIT	TIMON_AND_PUMBAA	MIRABEL_MADRIGAL	BRUNO_MADRIGAL	GIZMODUCK	KUZCO	KAA	MCLEACH	HANK_AND_DORY																												
FRANCHISE_TRIAL_ENEMY$140	VINNY_SANTORINI	VINNY_SANTORINI	VINNY_SANTORINI	VINNY_SANTORINI	WOODY	FLIK	MIGUEL	THE_MAYOR	TRON	JOY	ANIMAL	TIANA	BRUNO_MADRIGAL	CHIP_AND_DALE	VIOLET	LOCK_SHOCK_BARREL	LUZ_NOCEDA	THE_HORNED_KING	ANNA																												
FRANCHISE_TRIAL_ENEMY$141	EVIL_QUEEN	EVIL_QUEEN	EVIL_QUEEN	EVIL_QUEEN	FLIK	KEVIN_FLYNN	THE_MAYOR	TRON	BAGHEERA	KERMIT	RAFIKI	ALICE	CHIP_AND_DALE	RUSSEL_AND_KEVIN	MICKEY	TIA_DALMA	MARY_SANDERSON	TWENTY_TWO	FLYNN_RIDER																												
FRANCHISE_TRIAL_ENEMY$142	EVE	EVE	EVE	EVE	KEVIN_FLYNN	KRONK	TRON	BAGHEERA	MEGARA	ANIMAL	TIMON_AND_PUMBAA	MIRABEL_MADRIGAL	RUSSEL_AND_KEVIN	YAX	COLETTE	YZMA	SARAH_SANDERSON	FOZZIE																													
FRANCHISE_TRIAL_ENEMY$143	ELIZABETH_SWANN	ELIZABETH_SWANN	ELIZABETH_SWANN	ELIZABETH_SWANN	KRONK	MIGUEL	BAGHEERA	MEGARA	PHIL	RAFIKI	TIANA	BRUNO_MADRIGAL	YAX	LI_SHANG	DONALD_DUCK	KAA	WINIFRED_SANDERSON	STATLER_AND_WALDORF																													
FRANCHISE_TRIAL_ENEMY$144	EMBER_LUMEN	EMBER_LUMEN	EMBER_LUMEN	EMBER_LUMEN	MIGUEL	THE_MAYOR	MEGARA	PHIL	FEAR	TIMON_AND_PUMBAA	ALICE	CHIP_AND_DALE	LI_SHANG	ANXIETY	MAGICA_DE_SPELL	LUZ_NOCEDA	POWERLINE	LADY_AND_TRAMP																													
FRANCHISE_TRIAL_ENEMY$145	ANNE_BOONCHUY	ANNE_BOONCHUY	ANNE_BOONCHUY	ANNE_BOONCHUY	THE_MAYOR	TRON	PHIL	FEAR	JOY	TIANA	MIRABEL_MADRIGAL	RUSSEL_AND_KEVIN	ANXIETY	LAUNCHPAD_MCQUACK	MALEFICENT	MARY_SANDERSON	DISGUST	CHESHIRE_CAT																													
FRANCHISE_TRIAL_ENEMY$146	HANS	HANS	HANS	FAIRY_GODMOTHER	TRON	BAGHEERA	FEAR	JOY	KERMIT	ALICE	BRUNO_MADRIGAL	YAX	LAUNCHPAD_MCQUACK	GIZMODUCK	POCAHONTAS	SARAH_SANDERSON	BASIL	MAD_HATTER																													
FRANCHISE_TRIAL_ENEMY$147	FAIRY_GODMOTHER	FAIRY_GODMOTHER	FAIRY_GODMOTHER	FEAR	BAGHEERA	MEGARA	JOY	KERMIT	ANIMAL	MIRABEL_MADRIGAL	CHIP_AND_DALE	LI_SHANG	GIZMODUCK	VIOLET	PRINCESS_AURORA	WINIFRED_SANDERSON	BOWLER_HAT_GUY	DR_FACILIER																													
FRANCHISE_TRIAL_ENEMY$148	FEAR	FEAR	FEAR	JIM_HAWKINS	MEGARA	PHIL	KERMIT	ANIMAL	RAFIKI	BRUNO_MADRIGAL	RUSSEL_AND_KEVIN	ANXIETY	VIOLET	MICKEY	DR_DRAKKEN	POWERLINE	CRUELLA	DR_DOOFENSHMIRTZ																													
FRANCHISE_TRIAL_ENEMY$149	JIM_HAWKINS	JIM_HAWKINS	JIM_HAWKINS	JUDY_HOPPS	PHIL	FEAR	ANIMAL	RAFIKI	TIMON_AND_PUMBAA	CHIP_AND_DALE	YAX	LAUNCHPAD_MCQUACK	MICKEY	LINGUINI_AND_REMY	IAN_LIGHTFOOT	DISGUST	GASTON	HANK_AND_DORY																													
FRANCHISE_TRIAL_ENEMY$150	JUDY_HOPPS	JUDY_HOPPS	JUDY_HOPPS	KRISTOFF_AND_SVEN	FEAR	JOY	RAFIKI	TIMON_AND_PUMBAA	TIANA	RUSSEL_AND_KEVIN	LI_SHANG	GIZMODUCK	LINGUINI_AND_REMY	COLETTE	DAVY_JONES	BASIL	LUCA_AND_ALBERTO	ANNA																													
FRANCHISE_TRIAL_ENEMY$151	KRISTOFF_AND_SVEN	KRISTOFF_AND_SVEN	KRISTOFF_AND_SVEN	MAYOR_BELLWETHER	JOY	KERMIT	TIMON_AND_PUMBAA	TIANA	ALICE	YAX	ANXIETY	VIOLET	DUCHESS	DONALD_DUCK	KUZCO	BOWLER_HAT_GUY	MCLEACH	FLYNN_RIDER																													
FRANCHISE_TRIAL_ENEMY$152	MAYOR_BELLWETHER	MAYOR_BELLWETHER	MAYOR_BELLWETHER	RAPUNZEL	KERMIT	ANIMAL	TIANA	ALICE	MIRABEL_MADRIGAL	LI_SHANG	LAUNCHPAD_MCQUACK	MICKEY	REUBEN	MAGICA_DE_SPELL	LOCK_SHOCK_BARREL	CRUELLA	THE_HORNED_KING	FINNICK																													
FRANCHISE_TRIAL_ENEMY$153	RAPUNZEL	RAPUNZEL	RAPUNZEL	TIMON_AND_PUMBAA	ANIMAL	RAFIKI	ALICE	MIRABEL_MADRIGAL	BRUNO_MADRIGAL	ANXIETY	GIZMODUCK	LINGUINI_AND_REMY	COLETTE	MALEFICENT	TIA_DALMA	GASTON	TWENTY_TWO	MR_BIG_AND_KOSLOV																													
FRANCHISE_TRIAL_ENEMY$154	TIMON_AND_PUMBAA	TIMON_AND_PUMBAA	TIMON_AND_PUMBAA	WOODY	RAFIKI	TIMON_AND_PUMBAA	MIRABEL_MADRIGAL	BRUNO_MADRIGAL	CHIP_AND_DALE	LAUNCHPAD_MCQUACK	VIOLET	DUCHESS	DONALD_DUCK	POCAHONTAS	YZMA	LUCA_AND_ALBERTO	FOZZIE	FLASH																													
FRANCHISE_TRIAL_ENEMY$155	WOODY	WOODY	WOODY	FLIK	TIMON_AND_PUMBAA	TIANA	BRUNO_MADRIGAL	CHIP_AND_DALE	RUSSEL_AND_KEVIN	GIZMODUCK	MICKEY	REUBEN	MAGICA_DE_SPELL	PRINCESS_AURORA	KAA	MCLEACH	STATLER_AND_WALDORF	HUNTSMAN																													
FRANCHISE_TRIAL_ENEMY$156	FLIK	FLIK	FLIK	KEVIN_FLYNN	TIANA	ALICE	CHIP_AND_DALE	RUSSEL_AND_KEVIN	YAX	VIOLET	LINGUINI_AND_REMY	COLETTE	MALEFICENT	DR_DRAKKEN	LUZ_NOCEDA	THE_HORNED_KING	LADY_AND_TRAMP	SUGA_MAMA																													
FRANCHISE_TRIAL_ENEMY$157	KEVIN_FLYNN	KEVIN_FLYNN	KEVIN_FLYNN	KRONK	ALICE	MIRABEL_MADRIGAL	RUSSEL_AND_KEVIN	YAX	LI_SHANG	MICKEY	DUCHESS	DONALD_DUCK	POCAHONTAS	IAN_LIGHTFOOT	MARY_SANDERSON	TWENTY_TWO	CHESHIRE_CAT																														
FRANCHISE_TRIAL_ENEMY$158	KRONK	KRONK	KRONK	MIGUEL	MIRABEL_MADRIGAL	BRUNO_MADRIGAL	YAX	LI_SHANG	ANXIETY	LINGUINI_AND_REMY	REUBEN	MAGICA_DE_SPELL	PRINCESS_AURORA	DAVY_JONES	SARAH_SANDERSON	FOZZIE	MAD_HATTER																														
FRANCHISE_TRIAL_ENEMY$159	MIGUEL	MIGUEL	MIGUEL	THE_MAYOR	BRUNO_MADRIGAL	CHIP_AND_DALE	LI_SHANG	ANXIETY	LAUNCHPAD_MCQUACK	DUCHESS	ESMERALDA	MALEFICENT	DR_DRAKKEN	KUZCO	WINIFRED_SANDERSON	STATLER_AND_WALDORF	DR_FACILIER																														
FRANCHISE_TRIAL_ENEMY$160	THE_MAYOR	THE_MAYOR	THE_MAYOR	TRON	CHIP_AND_DALE	RUSSEL_AND_KEVIN	ANXIETY	LAUNCHPAD_MCQUACK	GIZMODUCK	REUBEN	GISELLE	POCAHONTAS	IAN_LIGHTFOOT	LOCK_SHOCK_BARREL	POWERLINE	LADY_AND_TRAMP	DR_DOOFENSHMIRTZ																														
FRANCHISE_TRIAL_ENEMY$161	TRON	TRON	TRON	BAGHEERA	RUSSEL_AND_KEVIN	YAX	LAUNCHPAD_MCQUACK	GIZMODUCK	VIOLET	ESMERALDA	SIMEA	PRINCESS_AURORA	DAVY_JONES	TIA_DALMA	DISGUST	CHESHIRE_CAT	HANK_AND_DORY																														
FRANCHISE_TRIAL_ENEMY$162	BAGHEERA	BAGHEERA	BAGHEERA	MEGARA	YAX	LI_SHANG	GIZMODUCK	VIOLET	MICKEY	GISELLE	COLETTE	DR_DRAKKEN	KUZCO	YZMA	BASIL	MAD_HATTER	ANNA																														
FRANCHISE_TRIAL_ENEMY$163	MEGARA	MEGARA	MEGARA	PHIL	LI_SHANG	ANXIETY	VIOLET	MICKEY	LINGUINI_AND_REMY	SIMEA	DONALD_DUCK	IAN_LIGHTFOOT	LOCK_SHOCK_BARREL	KAA	BOWLER_HAT_GUY	DR_FACILIER	FLYNN_RIDER																														
FRANCHISE_TRIAL_ENEMY$164	PHIL	PHIL	PHIL	JOY	ANXIETY	LAUNCHPAD_MCQUACK	MICKEY	LINGUINI_AND_REMY	DUCHESS	COLETTE	MAGICA_DE_SPELL	DAVY_JONES	TIA_DALMA	LUZ_NOCEDA	CRUELLA	DR_DOOFENSHMIRTZ	FINNICK																														
FRANCHISE_TRIAL_ENEMY$165	JOY	JOY	JOY	KERMIT	LAUNCHPAD_MCQUACK	GIZMODUCK	LINGUINI_AND_REMY	DUCHESS	REUBEN	DONALD_DUCK	MALEFICENT	KUZCO	YZMA	MARY_SANDERSON	GASTON	HANK_AND_DORY	MR_BIG_AND_KOSLOV																														
FRANCHISE_TRIAL_ENEMY$166	KERMIT	KERMIT	KERMIT	ANIMAL	GIZMODUCK	VIOLET	DUCHESS	REUBEN	ESMERALDA	MAGICA_DE_SPELL	POCAHONTAS	LOCK_SHOCK_BARREL	KAA	SARAH_SANDERSON	LUCA_AND_ALBERTO	ANNA	FLASH																														
FRANCHISE_TRIAL_ENEMY$167	ANIMAL	ANIMAL	ANIMAL	RAFIKI	VIOLET	MICKEY	REUBEN	ESMERALDA	GISELLE	MALEFICENT	PRINCESS_AURORA	TIA_DALMA	LUZ_NOCEDA	WINIFRED_SANDERSON	MCLEACH	FLYNN_RIDER	HUNTSMAN																														
FRANCHISE_TRIAL_ENEMY$168	RAFIKI	RAFIKI	RAFIKI	TIANA	MICKEY	LINGUINI_AND_REMY	ESMERALDA	GISELLE	SIMEA	POCAHONTAS	DR_DRAKKEN	YZMA	MARY_SANDERSON	POWERLINE	THE_HORNED_KING	FINNICK	SUGA_MAMA																														
FRANCHISE_TRIAL_ENEMY$169	TIANA	TIANA	TIANA	ALICE	LINGUINI_AND_REMY	DUCHESS	GISELLE	SIMEA	MILO_THATCH	PRINCESS_AURORA	IAN_LIGHTFOOT	KAA	SARAH_SANDERSON	DISGUST	TWENTY_TWO	MR_BIG_AND_KOSLOV	HIRO																														
FRANCHISE_TRIAL_ENEMY$170	ALICE	ALICE	ALICE	MIRABEL_MADRIGAL	DUCHESS	REUBEN	SIMEA	MILO_THATCH	COLETTE	DR_DRAKKEN	DAVY_JONES	LUZ_NOCEDA	WINIFRED_SANDERSON	BASIL	FOZZIE	FLASH	HONEY_LEMON																														
FRANCHISE_TRIAL_ENEMY$171	MIRABEL_MADRIGAL	MIRABEL_MADRIGAL	MIRABEL_MADRIGAL	BRUNO_MADRIGAL	REUBEN	ESMERALDA	MILO_THATCH	AMITY_BLIGHT	DONALD_DUCK	IAN_LIGHTFOOT	KUZCO	MARY_SANDERSON	POWERLINE	BOWLER_HAT_GUY	STATLER_AND_WALDORF	HUNTSMAN	THOMAS_O_MALLEY																														
FRANCHISE_TRIAL_ENEMY$172	BRUNO_MADRIGAL	BRUNO_MADRIGAL	BRUNO_MADRIGAL	CHIP_AND_DALE	ESMERALDA	GISELLE	AMITY_BLIGHT	COLETTE	MAGICA_DE_SPELL	DAVY_JONES	LOCK_SHOCK_BARREL	SARAH_SANDERSON	DISGUST	CRUELLA	LADY_AND_TRAMP	SUGA_MAMA																															
