	CATEGORY	UNLOCK_REQS	POINTS	REWARDS
BADGE_AVATARS_355	MISC_AVATARS	PLATINUM_HIT_THE_GONG_GEAR_AVATAR, PLATINUM_TOBY_GEAR_AVATAR, PLATINUM_ESCAPE_BALLOON_GEAR_AVATAR, PLATINUM_OUTER_SPACE_CAT_GEAR_AVATAR, PLATINUM_GYPSY_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_356	MISC_AVATARS	PLATINUM_FLOATING_CRYSTALS_GEAR_AVATAR, PLATINUM_WANTED_MCLEACH_GEAR_AVATAR, PLATINUM_BIG_SNOWFLAKE_GEAR_AVATAR, PLATINUM_ARENDELLE_CASTLE_GEAR_AVATAR, PLATINUM_FROG_BAND_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_357	MISC_AVATARS	PLATINUM_SNOWGIES_GEAR_AVATAR, PLATINUM_SAILING_INTO_THE_SUNSET_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_358	MISC_AVATARS	PLATINUM_NIGHT_RIDERS_GEAR_AVATAR, PLATINUM_OPEN_ROAD_GEAR_AVATAR, PLATINUM_PATCH_OF_HEAVEN_GEAR_AVATAR, PLATINUM_BADGE_OF_PRIDE_GEAR_AVATAR, PLATINUM_CHICK_HAT_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_359	MISC_AVATARS	PLATINUM_CLOAKED_FIGURE_GEAR_AVATAR, PLATINUM_SKULL_ISLAND_GEAR_AVATAR, PLATINUM_HIDING_FROM_HALLOWEEN_GEAR_AVATAR, PLATINUM_TAKE_A_WALK_GEAR_AVATAR, PLATINUM_OSWALD_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_360	MISC_AVATARS	PLATINUM_FLOWERS_AND_TREES_GEAR_AVATAR, PLATINUM_OWL_BATH_GEAR_AVATAR, PLATINUM_SALTY_THE_SEAL_GEAR_AVATAR, PLATINUM_UGLY_DUCKLING_GEAR_AVATAR, PLATINUM_PERSEPHONE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_361	MISC_AVATARS	PLATINUM_BADGE_OF_BEAUTY_GEAR_AVATAR, PLATINUM_GEPPETTO_WORKSHOP_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_362	MISC_AVATARS	PLATINUM_HONEST_JOHN_GEAR_AVATAR, PLATINUM_CHEAT_ARROW_GEAR_AVATAR, PLATINUM_GREAT_STONE_DRAGON_GEAR_AVATAR, PLATINUM_REFLECTION_GEAR_AVATAR, PLATINUM_TOOTHY_GRIN_YZMA_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_363	MISC_AVATARS	PLATINUM_YOUNG_ANTON_GEAR_AVATAR, PLATINUM_TARANS_MAGIC_SWORD_GEAR_AVATAR, PLATINUM_SURPRISE_ME_GEAR_AVATAR, PLATINUM_STRAWBERRY_CHEESE_GEAR_AVATAR, PLATINUM_HEN_WEN_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_364	MISC_AVATARS	PLATINUM_NURSE_MOUSE_GEAR_AVATAR, PLATINUM_PUFFY_MARAHUTE_GEAR_AVATAR, PLATINUM_JAKE_DOWN_UNDER_GEAR_AVATAR, PLATINUM_GOLDEN_FEATHER_GEAR_AVATAR, PLATINUM_FORKY_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_365	MISC_AVATARS	PLATINUM_HYPNOTIZED_COWS_GEAR_AVATAR, PLATINUM_GOOD_FISHING_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_366	MISC_AVATARS	PLATINUM_DRAGON_HIGH_GEAR_AVATAR, PLATINUM_GRECKLIN_GEAR_AVATAR, PLATINUM_STONE_BIRDS_CLUE_GEAR_AVATAR, PLATINUM_DAD_SHADE_GEAR_AVATAR, PLATINUM_DADS_CASSETTE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_367	MISC_AVATARS	PLATINUM_PAPAYA_THE_SPIRIT_GUIDE_GEAR_AVATAR, PLATINUM_EDNAS_INSPIRATION_GEAR_AVATAR, PLATINUM_LEFT_HANGING_GEAR_AVATAR, PLATINUM_FIRE_BABY_COUNTERMEASURES_GEAR_AVATAR, PLATINUM_GELATINOUS_CUBE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_368	MISC_AVATARS	PLATINUM_BNL_FOOD_IN_A_CUP_GEAR_AVATAR, PLATINUM_BNL_NEW_BLUE_GEAR_AVATAR, PLATINUM_DEAL_GONE_WRONG_GEAR_AVATAR, PLATINUM_NEPTUNE_INN_GEAR_AVATAR, PLATINUM_EVES_DIRECTIVE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_369	MISC_AVATARS	PLATINUM_SHADOW_DEMONS_GEAR_AVATAR, PLATINUM_LOVES_LIGHT_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_370	MISC_AVATARS	PLATINUM_ONE_MAN_BASS_GEAR_AVATAR, PLATINUM_OOZMA_KAPPA_GEAR_AVATAR, PLATINUM_HEADLESS_HORSEMAN_GEAR_AVATAR, PLATINUM_ONE_MAN_TREBLE_GEAR_AVATAR, PLATINUM_ROR_OMEGA_ROR_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_371	MISC_AVATARS	PLATINUM_HONKS_AND_PLUMAGE_GEAR_AVATAR, PLATINUM_KNITTING_IN_GEAR_AVATAR, PLATINUM_SHADY_OAKS_GEAR_AVATAR, PLATINUM_YOU_EARNED_IT_GEAR_AVATAR, PLATINUM_FOUR_ONE_FIVE_HAT_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_372	MISC_AVATARS	PLATINUM_MARK_OF_THE_HUNTSCLAN_GEAR_AVATAR, PLATINUM_FANCY_CARWASH_GEAR_AVATAR, PLATINUM_ROSES_DREAM_CHARM_GEAR_AVATAR, PLATINUM_DINOCO_400_GEAR_AVATAR, PLATINUM_MISS_FRITTER_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_373	MISC_AVATARS	PLATINUM_DRAGON_UP_GEAR_AVATAR, PLATINUM_MRS_LADYBUG_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_374	MISC_AVATARS	PLATINUM_THE_BIG_PEACH_GEAR_AVATAR, PLATINUM_EARLY_PROTOTYPE_GEAR_AVATAR, PLATINUM_BEARD_MISHAP_GEAR_AVATAR, PLATINUM_ROBOSHARK_HARPOON_GEAR_AVATAR, PLATINUM_STORM_RHINO_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_375	MISC_AVATARS	PLATINUM_EYES_OF_NOTRE_DAME_GEAR_AVATAR, PLATINUM_BAGHEERAS_DISGUISE_GEAR_AVATAR, PLATINUM_ALL_EARS_GEAR_AVATAR, PLATINUM_HEAVY_IS_THE_HEAD_GEAR_AVATAR, PLATINUM_BALOOS_BANANAS_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_376	MISC_AVATARS	PLATINUM_BLANKYS_OPTIMISM_GEAR_AVATAR, PLATINUM_COLD_LAUGHTER_GEAR_AVATAR, PLATINUM_CHORETIME_FUNTIME_GEAR_AVATAR, PLATINUM_CUTTING_EDGE_GEAR_AVATAR, PLATINUM_DEWDROP_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_377	MISC_AVATARS	PLATINUM_FROLLO_PUPPET_GEAR_AVATAR, PLATINUM_GRAB_BOT_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_378	MISC_AVATARS	PLATINUM_HES_HOOKED_GEAR_AVATAR, PLATINUM_GREAT_PRINCE_OF_THE_FOREST_GEAR_AVATAR, PLATINUM_MISS_BUNNY_GEAR_AVATAR, PLATINUM_LOSING_TO_A_BIRD_GEAR_AVATAR, PLATINUM_MODIFIED_PLAN_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_379	MISC_AVATARS	PLATINUM_QUASIMODEL_GEAR_AVATAR, PLATINUM_MON_SEWER_GEAR_AVATAR, PLATINUM_OPEN_TOGETHER_GEAR_AVATAR, PLATINUM_ENORMOUS_GEAR_AVATAR, PLATINUM_SMASH_BOT_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_380	MISC_AVATARS	PLATINUM_FABULOUS_PAIR_GEAR_AVATAR, PLATINUM_THE_ZONE_GEAR_AVATAR, PLATINUM_HOME_SWEET_HOME_GEAR_AVATAR, PLATINUM_QUIET_COYOTE_GEAR_AVATAR, PLATINUM_THE_COUNTS_OFF_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_381	MISC_AVATARS	PLATINUM_SO_MUCH_IN_COMMON_GEAR_AVATAR, PLATINUM_MADE_FOR_PUDDLES_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_382	MISC_AVATARS	PLATINUM_RALLYING_CRY_GEAR_AVATAR, PLATINUM_INTERIOR_DESIGN_GEAR_AVATAR, PLATINUM_CHECK_ME_OUT_GEAR_AVATAR, PLATINUM_HANDCRAFTED_BY_LEPRECHAUNS_GEAR_AVATAR, PLATINUM_NEW_NEIGHBOR_INCOMING_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_383	MISC_AVATARS	PLATINUM_TIRE_SWING_GEAR_AVATAR, PLATINUM_FINDING_MY_SPARK_GEAR_AVATAR, PLATINUM_DRIVEN_BY_THOUGHT_GEAR_AVATAR, PLATINUM_UNLIKELY_TRIO_GEAR_AVATAR, PLATINUM_HOLLYWAFFLE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_384	MISC_AVATARS	PLATINUM_BARBERSHOP_TREAT_GEAR_AVATAR, PLATINUM_SHIP_OF_DREAMS_GEAR_AVATAR, PLATINUM_GREG_AND_MANUEL_GEAR_AVATAR, PLATINUM_THE_GREAT_BEYOND_GEAR_AVATAR, PLATINUM_NOT_FROM_AROUND_HERE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_385	MISC_AVATARS	PLATINUM_BURN_E_GEAR_AVATAR, PLATINUM_GO_4_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_386	MISC_AVATARS	PLATINUM_EMOTIONALLY_DRIVEN_GEAR_AVATAR, PLATINUM_PRACTICAL_VOODOO_GEAR_AVATAR, PLATINUM_SPACE_ADVENTURE_GEAR_AVATAR, PLATINUM_SECUR_T_GEAR_AVATAR, PLATINUM_LOGICALLY_DRIVEN_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_387	MISC_AVATARS	PLATINUM_MAXIMUM_SWEETNESS_GEAR_AVATAR, PLATINUM_KU_TIKI_NECKLACE_GEAR_AVATAR, PLATINUM_OWLS_FAMILY_HISTORY_GEAR_AVATAR, PLATINUM_SUNNY_MIAMI_GEAR_AVATAR, PLATINUM_KNICK_THE_KNACK_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_388	MISC_AVATARS	PLATINUM_GLADIATIGGER_GEAR_AVATAR, PLATINUM_GENERALS_HELMET_GEAR_AVATAR, PLATINUM_HEART_THINGAMABOB_GEAR_AVATAR, PLATINUM_YANG_PIECE_GEAR_AVATAR, PLATINUM_YIN_PIECE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_389	MISC_AVATARS	PLATINUM_SHARLA_GEAR_AVATAR, PLATINUM_HEALTH_CODE_VIOLATION_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_390	MISC_AVATARS	PLATINUM_GIDEONS_BAKED_GOODS_GEAR_AVATAR, PLATINUM_ELEPHANT_GRAVEYARD_GEAR_AVATAR, PLATINUM_RHINO_BEETLE_GEAR_AVATAR, PLATINUM_HOPPS_FAMILY_FARM_GEAR_AVATAR, PLATINUM_WELL_BE_PREPARED_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_391	MISC_AVATARS	PLATINUM_STONE_GIANT_GEAR_AVATAR, PLATINUM_TREE_OF_LIFE_GEAR_AVATAR, PLATINUM_SPORTY_TUNA_GEAR_AVATAR, PLATINUM_LETTUCE_GEAR_AVATAR, PLATINUM_ATLANTEAN_FIREFLIES_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_392	MISC_AVATARS	PLATINUM_DJINNIS_RUSE_GEAR_AVATAR, PLATINUM_RUBBER_BANDO_GEAR_AVATAR, PLATINUM_SPARKY_GEAR_AVATAR, PLATINUM_NOKK_GEAR_AVATAR, PLATINUM_FLASH_THE_WONDERDOG_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_393	MISC_AVATARS	PLATINUM_SPICY_SALAMANDER_GEAR_AVATAR, PLATINUM_PILLARS_OF_HARMONY_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_394	MISC_AVATARS	PLATINUM_TWO_TONED_GEAR_AVATAR, PLATINUM_FIRESIDE_GEAR_AVATAR, PLATINUM_COVER_MATERIAL_GEAR_AVATAR, PLATINUM_RUNWAY_READY_GEAR_AVATAR, PLATINUM_PAINTERLY_CAPTURE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_395	MISC_AVATARS	PLATINUM_HOT_MAMA_GEAR_AVATAR, PLATINUM_BEHIND_THE_LOOK_GEAR_AVATAR, PLATINUM_GORD_GEAR_AVATAR, PLATINUM_KNOWSMORE_GEAR_AVATAR, PLATINUM_RACE_TO_THE_DEATH_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_396	MISC_AVATARS	PLATINUM_HITCHING_A_RIDE_GEAR_AVATAR, PLATINUM_PORTRAIT_OF_A_BUTLER_GEAR_AVATAR, PLATINUM_EYEWITNESS_DESCRIPTION_GEAR_AVATAR, PLATINUM_PEEPERS_GEAR_AVATAR, PLATINUM_BONFAMILLES_RESIDENCE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_397	MISC_AVATARS	PLATINUM_DOMINO_2_GEAR_AVATAR, PLATINUM_RED_MANTIS_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_398	MISC_AVATARS	PLATINUM_SHOWTIME_GEAR_AVATAR, PLATINUM_RAYS_AND_SHADE_GEAR_AVATAR, PLATINUM_WAAAAADE_GEAR_AVATAR, PLATINUM_CHEETAH_CHUG_GEAR_AVATAR, PLATINUM_SUSPICION_AROUSED_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_399	MISC_AVATARS	PLATINUM_BUDGET_SAFETY_GEAR_AVATAR, PLATINUM_COVER_BLOWN_GEAR_AVATAR, PLATINUM_COVERT_GEAR_AVATAR, PLATINUM_ATTILA_THE_CATFISH_GEAR_AVATAR, PLATINUM_FINNED_TRIO_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_400	MISC_AVATARS	PLATINUM_DAREDEVIL_DAD_GEAR_AVATAR, PLATINUM_HIRED_PROTECTION_GEAR_AVATAR, PLATINUM_CARTER_GEAR_AVATAR, PLATINUM_MARCHING_BAND_MOB_GEAR_AVATAR, PLATINUM_AGENT_MOM_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_401	MISC_AVATARS	PLATINUM_DEFINITELY_NOT_A_TRAP_GEAR_AVATAR, PLATINUM_TODD_AND_RILEY_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_402	MISC_AVATARS	PLATINUM_PURPOSES_NOT_ASSIGNED_GEAR_AVATAR, PLATINUM_CREW_22S_GEAR_AVATAR, PLATINUM_SPINE_CLAN_GEAR_AVATAR, PLATINUM_ALL_QUANTIZED_FORMS_GEAR_AVATAR, PLATINUM_TAIL_CLAN_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_403	MISC_AVATARS	PLATINUM_YOUNG_DOT_GEAR_AVATAR, PLATINUM_FANG_CLAN_GEAR_AVATAR, PLATINUM_YOUTHFUL_ENERGY_GEAR_AVATAR, PLATINUM_TALON_CLAN_GEAR_AVATAR, PLATINUM_YOUNG_ART_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_404	MISC_AVATARS	PLATINUM_KUMANDRA_SOUP_GEAR_AVATAR, PLATINUM_BOUN_GOES_THE_DYNAMITE_GEAR_AVATAR, PLATINUM_CHAI_THE_FLOWER_GUY_GEAR_AVATAR, PLATINUM_THE_DRUUN_GEAR_AVATAR, PLATINUM_FULL_OF_LIFE_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_405	MISC_AVATARS	PLATINUM_MAUIS_NECKLACE_GEAR_AVATAR, PLATINUM_MOANAS_NECKLACE_GEAR_AVATAR	200	10 BADGE_CHEST_1X
BADGE_AVATARS_406	MISC_AVATARS	PLATINUM_BATSKETBALL_GEAR_AVATAR, PLATINUM_YOURE_A_STAR_GEAR_AVATAR, PLATINUM_THE_GOOD_WITCH_AZURA_GEAR_AVATAR, PLATINUM_CONFIDENCE_IS_KEY_GEAR_AVATAR, PLATINUM_THINK_INSIDE_THE_BOX_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_407	MISC_AVATARS	PLATINUM_JOYFUL_REUNION_GEAR_AVATAR, PLATINUM_TOP_STUDENT_GEAR_AVATAR, PLATINUM_BABY_PUFFBALL_GEAR_AVATAR, PLATINUM_SKULLSHIP_GEAR_AVATAR, PLATINUM_SLEEPY_WEEPY_BEDDY_BEAR_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_408	MISC_AVATARS	PLATINUM_MCDUCK_MANOR_GEAR_AVATAR, PLATINUM_SING_IT_GIRL_GEAR_AVATAR, PLATINUM_SPACE_EMBRACE_GEAR_AVATAR, PLATINUM_SUBSTITUTIARY_LOCOMOTION_GEAR_AVATAR, PLATINUM_WHAT_GEAR_AVATAR	500	25 BADGE_CHEST_1X
BADGE_AVATARS_409	MISC_AVATARS	PLATINUM_MONEY_BIN_GEAR_AVATAR, PLATINUM_MICKEY_DONUT_GEAR_AVATAR	200	10 BADGE_CHEST_1X
CALHOUN_AVATARS	HERO_AVATARS	CALHOUN_BASE_AVATAR, CALHOUN_WHITE_AVATAR, CALHOUN_GREEN_AVATAR, CALHOUN_BLUE_AVATAR, CALHOUN_PURPLE_AVATAR, CALHOUN_RED_AVATAR, CALHOUN_SMILE_AVATAR	4150	10 STONE_CALHOUN
RALPH_AVATARS	HERO_AVATARS	RALPH_BASE_AVATAR, RALPH_WHITE_AVATAR, RALPH_GREEN_AVATAR, RALPH_BLUE_AVATAR, RALPH_PURPLE_AVATAR, RALPH_RED_AVATAR, RALPH_SMILE_AVATAR	4150	10 STONE_RALPH
FELIX_AVATARS	HERO_AVATARS	FELIX_BASE_AVATAR, FELIX_WHITE_AVATAR, FELIX_GREEN_AVATAR, FELIX_BLUE_AVATAR, FELIX_PURPLE_AVATAR, FELIX_RED_AVATAR, FELIX_SMILE_AVATAR	4150	10 STONE_FELIX
VANELLOPE_AVATARS	HERO_AVATARS	VANELLOPE_BASE_AVATAR, VANELLOPE_WHITE_AVATAR, VANELLOPE_GREEN_AVATAR, VANELLOPE_BLUE_AVATAR, VANELLOPE_PURPLE_AVATAR, VANELLOPE_RED_AVATAR, VANELLOPE_SMILE_AVATAR	4150	10 STONE_VANELLOPE
JUDY_HOPPS_AVATARS	HERO_AVATARS	JUDY_HOPPS_BASE_AVATAR, JUDY_HOPPS_WHITE_AVATAR, JUDY_HOPPS_GREEN_AVATAR, JUDY_HOPPS_BLUE_AVATAR, JUDY_HOPPS_PURPLE_AVATAR, JUDY_HOPPS_RED_AVATAR, JUDY_HOPPS_SMILE_AVATAR	4150	10 STONE_JUDY_HOPPS
NICK_WILDE_AVATARS	HERO_AVATARS	NICK_WILDE_BASE_AVATAR, NICK_WILDE_WHITE_AVATAR, NICK_WILDE_GREEN_AVATAR, NICK_WILDE_BLUE_AVATAR, NICK_WILDE_PURPLE_AVATAR, NICK_WILDE_RED_AVATAR, NICK_WILDE_SMILE_AVATAR	4150	10 STONE_NICK_WILDE
FINNICK_AVATARS	HERO_AVATARS	FINNICK_BASE_AVATAR, FINNICK_WHITE_AVATAR, FINNICK_GREEN_AVATAR, FINNICK_BLUE_AVATAR, FINNICK_PURPLE_AVATAR, FINNICK_RED_AVATAR, FINNICK_SMILE_AVATAR	4150	10 STONE_FINNICK
CHIEF_BOGO_AVATARS	HERO_AVATARS	CHIEF_BOGO_BASE_AVATAR, CHIEF_BOGO_WHITE_AVATAR, CHIEF_BOGO_GREEN_AVATAR, CHIEF_BOGO_BLUE_AVATAR, CHIEF_BOGO_PURPLE_AVATAR, CHIEF_BOGO_RED_AVATAR, CHIEF_BOGO_SMILE_AVATAR	4150	10 STONE_CHIEF_BOGO
YAX_AVATARS	HERO_AVATARS	YAX_BASE_AVATAR, YAX_WHITE_AVATAR, YAX_GREEN_AVATAR, YAX_BLUE_AVATAR, YAX_PURPLE_AVATAR, YAX_RED_AVATAR, YAX_SMILE_AVATAR	4150	10 STONE_YAX
MR_INCREDIBLE_AVATARS	HERO_AVATARS	MR_INCREDIBLE_BASE_AVATAR, MR_INCREDIBLE_WHITE_AVATAR, MR_INCREDIBLE_GREEN_AVATAR, MR_INCREDIBLE_BLUE_AVATAR, MR_INCREDIBLE_PURPLE_AVATAR, MR_INCREDIBLE_RED_AVATAR, MR_INCREDIBLE_SMILE_AVATAR	4150	10 STONE_MR_INCREDIBLE
ELASTIGIRL_AVATARS	HERO_AVATARS	ELASTIGIRL_BASE_AVATAR, ELASTIGIRL_WHITE_AVATAR, ELASTIGIRL_GREEN_AVATAR, ELASTIGIRL_BLUE_AVATAR, ELASTIGIRL_PURPLE_AVATAR, ELASTIGIRL_RED_AVATAR, ELASTIGIRL_SMILE_AVATAR	4150	10 STONE_ELASTIGIRL
DASH_AVATARS	HERO_AVATARS	DASH_BASE_AVATAR, DASH_WHITE_AVATAR, DASH_GREEN_AVATAR, DASH_BLUE_AVATAR, DASH_PURPLE_AVATAR, DASH_RED_AVATAR, DASH_SMILE_AVATAR	4150	10 STONE_DASH
FROZONE_AVATARS	HERO_AVATARS	FROZONE_BASE_AVATAR, FROZONE_WHITE_AVATAR, FROZONE_GREEN_AVATAR, FROZONE_BLUE_AVATAR, FROZONE_PURPLE_AVATAR, FROZONE_RED_AVATAR, FROZONE_SMILE_AVATAR	4150	10 STONE_FROZONE
JACK_JACK_AVATARS	HERO_AVATARS	JACK_JACK_BASE_AVATAR, JACK_JACK_WHITE_AVATAR, JACK_JACK_GREEN_AVATAR, JACK_JACK_BLUE_AVATAR, JACK_JACK_PURPLE_AVATAR, JACK_JACK_RED_AVATAR, JACK_JACK_SMILE_AVATAR	4150	10 STONE_JACK_JACK
VIOLET_AVATARS	HERO_AVATARS	VIOLET_BASE_AVATAR, VIOLET_WHITE_AVATAR, VIOLET_GREEN_AVATAR, VIOLET_BLUE_AVATAR, VIOLET_PURPLE_AVATAR, VIOLET_RED_AVATAR, VIOLET_SMILE_AVATAR	4150	10 STONE_VIOLET
BUZZ_AVATARS	HERO_AVATARS	BUZZ_BASE_AVATAR, BUZZ_WHITE_AVATAR, BUZZ_GREEN_AVATAR, BUZZ_BLUE_AVATAR, BUZZ_PURPLE_AVATAR, BUZZ_RED_AVATAR, BUZZ_SMILE_AVATAR	4150	10 STONE_BUZZ
WOODY_AVATARS	HERO_AVATARS	WOODY_BASE_AVATAR, WOODY_WHITE_AVATAR, WOODY_GREEN_AVATAR, WOODY_BLUE_AVATAR, WOODY_PURPLE_AVATAR, WOODY_RED_AVATAR, WOODY_SMILE_AVATAR	4150	10 STONE_WOODY
REX_AVATARS	HERO_AVATARS	REX_BASE_AVATAR, REX_WHITE_AVATAR, REX_GREEN_AVATAR, REX_BLUE_AVATAR, REX_PURPLE_AVATAR, REX_RED_AVATAR, REX_SMILE_AVATAR	4150	10 STONE_REX
EMPEROR_ZURG_AVATARS	HERO_AVATARS	EMPEROR_ZURG_BASE_AVATAR, EMPEROR_ZURG_WHITE_AVATAR, EMPEROR_ZURG_GREEN_AVATAR, EMPEROR_ZURG_BLUE_AVATAR, EMPEROR_ZURG_PURPLE_AVATAR, EMPEROR_ZURG_RED_AVATAR, EMPEROR_ZURG_SMILE_AVATAR	4150	10 STONE_EMPEROR_ZURG
JESSIE_AVATARS	HERO_AVATARS	JESSIE_BASE_AVATAR, JESSIE_WHITE_AVATAR, JESSIE_GREEN_AVATAR, JESSIE_BLUE_AVATAR, JESSIE_PURPLE_AVATAR, JESSIE_RED_AVATAR, JESSIE_SMILE_AVATAR	4150	10 STONE_JESSIE
SULLEY_AVATARS	HERO_AVATARS	SULLEY_BASE_AVATAR, SULLEY_WHITE_AVATAR, SULLEY_GREEN_AVATAR, SULLEY_BLUE_AVATAR, SULLEY_PURPLE_AVATAR, SULLEY_RED_AVATAR, SULLEY_SMILE_AVATAR	4150	10 STONE_SULLEY
MIKE_AVATARS	HERO_AVATARS	MIKE_BASE_AVATAR, MIKE_WHITE_AVATAR, MIKE_GREEN_AVATAR, MIKE_BLUE_AVATAR, MIKE_PURPLE_AVATAR, MIKE_RED_AVATAR, MIKE_SMILE_AVATAR	4150	10 STONE_MIKE
EVE_AVATARS	HERO_AVATARS	EVE_BASE_AVATAR, EVE_WHITE_AVATAR, EVE_GREEN_AVATAR, EVE_BLUE_AVATAR, EVE_PURPLE_AVATAR, EVE_RED_AVATAR, EVE_SMILE_AVATAR	4150	10 STONE_EVE
JACK_SPARROW_AVATARS	HERO_AVATARS	JACK_SPARROW_BASE_AVATAR, JACK_SPARROW_WHITE_AVATAR, JACK_SPARROW_GREEN_AVATAR, JACK_SPARROW_BLUE_AVATAR, JACK_SPARROW_PURPLE_AVATAR, JACK_SPARROW_RED_AVATAR, JACK_SPARROW_SMILE_AVATAR	4150	10 STONE_JACK_SPARROW
WALL_E_AVATARS	HERO_AVATARS	WALL_E_BASE_AVATAR, WALL_E_WHITE_AVATAR, WALL_E_GREEN_AVATAR, WALL_E_BLUE_AVATAR, WALL_E_PURPLE_AVATAR, WALL_E_RED_AVATAR, WALL_E_SMILE_AVATAR	4150	10 STONE_WALL_E
HECTOR_BARBOSSA_AVATARS	HERO_AVATARS	HECTOR_BARBOSSA_BASE_AVATAR, HECTOR_BARBOSSA_WHITE_AVATAR, HECTOR_BARBOSSA_GREEN_AVATAR, HECTOR_BARBOSSA_BLUE_AVATAR, HECTOR_BARBOSSA_PURPLE_AVATAR, HECTOR_BARBOSSA_RED_AVATAR, HECTOR_BARBOSSA_SMILE_AVATAR	4150	10 STONE_HECTOR_BARBOSSA
TIA_DALMA_AVATARS	HERO_AVATARS	TIA_DALMA_BASE_AVATAR, TIA_DALMA_WHITE_AVATAR, TIA_DALMA_GREEN_AVATAR, TIA_DALMA_BLUE_AVATAR, TIA_DALMA_PURPLE_AVATAR, TIA_DALMA_RED_AVATAR, TIA_DALMA_SMILE_AVATAR	4150	10 STONE_TIA_DALMA
QUORRA_AVATARS	HERO_AVATARS	QUORRA_BASE_AVATAR, QUORRA_WHITE_AVATAR, QUORRA_GREEN_AVATAR, QUORRA_BLUE_AVATAR, QUORRA_PURPLE_AVATAR, QUORRA_RED_AVATAR, QUORRA_SMILE_AVATAR	4150	10 STONE_QUORRA
