	CATEGORY	RARITY
DANCING_MUSHROOMS_GEAR_AVATAR	GEAR_AVATAR	COMMON
BUG_JUICE_GEAR_AVATAR	GEAR_AVATAR	COMMON
BIRTHDAY_CAKE_GEAR_AVATAR	GEAR_AVATAR	COMMON
HOPPERS_FROG_LEGS_GEAR_AVATAR	GEAR_AVATAR	COMMON
SMELL_THE_CORK_GEAR_AVATAR	GEAR_AVATAR	COMMON
BEARS_NATURAL_HABITAT_GEAR_AVATAR	GEAR_AVATAR	COMMON
TEETH_TOUR_79_GEAR_AVATAR	GEAR_AVATAR	COMMON
MARK_OF_THE_GUARD_GEAR_AVATAR	GEAR_AVATAR	COMMON
THE_HYPERION_GEAR_AVATAR	GEAR_AVATAR	COMMON
BINGO_IS_HIS_NAMEO_GEAR_AVATAR	GEAR_AVATAR	COMMON
ROLLY_POLLY_GEAR_AVATAR	GEAR_AVATAR	COMMON
SPRIG_TIME_GEAR_AVATAR	GEAR_AVATAR	COMMON
CALAMITY_BOX_GEAR_AVATAR	GEAR_AVATAR	COMMON
OWL_STAFF_GEAR_AVATAR	GEAR_AVATAR	COMMON
OWL_LADY_GEAR_AVATAR	GEAR_AVATAR	COMMON
ITTY_BIDDY_GEAR_AVATAR	GEAR_AVATAR	COMMON
HAY_BAILER_ACCIDENT_GEAR_AVATAR	GEAR_AVATAR	COMMON
TRES_SOMBREROS_GEAR_AVATAR	GEAR_AVATAR	COMMON
GODDESS_OF_ADVENTURE_GEAR_AVATAR	GEAR_AVATAR	COMMON
MOONSTONE_THORN_GEAR_AVATAR	GEAR_AVATAR	COMMON
HI_IM_NORM_GEAR_AVATAR	GEAR_AVATAR	COMMON
FLOATING_BABY_HEAD_GEAR_AVATAR	GEAR_AVATAR	COMMON
FAIRY_FENCERS_GEAR_AVATAR	GEAR_AVATAR	COMMON
TREEHOUSE_GEAR_AVATAR	GEAR_AVATAR	COMMON
TREASURE_PARROT_GEAR_AVATAR	GEAR_AVATAR	COMMON
SAILOR_STRIPES_GEAR_AVATAR	GEAR_AVATAR	COMMON
NAUTILUS_GEAR_AVATAR	GEAR_AVATAR	COMMON
GIANT_SQUID_ATTACK_GEAR_AVATAR	GEAR_AVATAR	COMMON
LEPRECHAUN_KING_GEAR_AVATAR	GEAR_AVATAR	COMMON
TIME_OF_LEARNING_GEAR_AVATAR	GEAR_AVATAR	COMMON
AVATAR_PQ_STAR_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_HEART_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_MOON_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_CLOVER_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_LOOK_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_PARTY_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_TROPHY_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_RAINBOW_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_ROCKET_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_CUPCAKE_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_SPIDER_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_PRESENT_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_BUTTERFLY_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_THUMBSUP_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_THUMBSDOWN_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_BACON_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_POPCORN_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_EIGHTH_NOTE_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_BALLOON_EMOJI	PQ_AVATAR	RARE
CHAT_PQ_STAR_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_HEART_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_MOON_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_CLOVER_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_LOOK_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_PARTY_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_TROPHY_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_RAINBOW_EMOJI	PQ_EMOJI	RARE
CHAT_PQ_ROCKET_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_CUPCAKE_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_SPIDER_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_PRESENT_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_BUTTERFLY_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_THUMBSUP_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_THUMBSDOWN_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_BACON_EMOJI	PQ_EMOJI	RARE
CHAT_PQ_POPCORN_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_EIGHTH_NOTE_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_BALLOON_EMOJI	PQ_EMOJI	COMMON
DONUT_BORDER	AVATAR_BORDER	RARE
LEAF_MANE_BORDER	AVATAR_BORDER	RARE
MARQUEE_BORDER	AVATAR_BORDER	RARE
METAL_BORDER	AVATAR_BORDER	RARE
MUSIC_BORDER	AVATAR_BORDER	RARE
PAWPRINT_BORDER	AVATAR_BORDER	RARE
SUPERHERO_BORDER	AVATAR_BORDER	RARE
PIZZA_BORDER	AVATAR_BORDER	RARE
SHOOTING_STAR_BORDER	AVATAR_BORDER	RARE
SUN_MOON_BORDER	AVATAR_BORDER	RARE
GOOFY_BORDER	AVATAR_BORDER	RARE
LADYBUG_BORDER	AVATAR_BORDER	RARE
CANDY_BORDER	AVATAR_BORDER	RARE
BASEBALL_BORDER	AVATAR_BORDER	RARE
POWERLINE_BORDER	AVATAR_BORDER	RARE
GLITCH_HOLOGRAM_BORDER	AVATAR_BORDER	RARE
FIREWORKS_BORDER	AVATAR_BORDER	RARE
MERMAID_BORDER	AVATAR_BORDER	RARE
COMPUTER_CIRCUIT_BORDER	AVATAR_BORDER	RARE
DONALD_HAT_BORDER	AVATAR_BORDER	RARE
FALL_BORDER	AVATAR_BORDER	RARE
FLAMINGO_BORDER	AVATAR_BORDER	RARE
MUPPET_BORDER	AVATAR_BORDER	RARE
NEW_YEAR_BORDER	AVATAR_BORDER	RARE
PEPPERMINT_BORDER	AVATAR_BORDER	RARE
RAINBOW_BORDER	AVATAR_BORDER	RARE
SNOW_GLOBE_BORDER	AVATAR_BORDER	RARE
WITCH_BORDER	AVATAR_BORDER	RARE
WINTER_BORDER	AVATAR_BORDER	RARE
ALICE_IN_WONDERLAND_BORDER	AVATAR_BORDER	RARE
ART_DECO_BORDER	AVATAR_BORDER	RARE
OCTOPUS_BORDER	AVATAR_BORDER	RARE
STAINED_GLASS_BORDER	AVATAR_BORDER	RARE
CHEESE_BORDER	AVATAR_BORDER	RARE
DOILY_BORDER	AVATAR_BORDER	RARE
FILM_STRIP_BORDER	AVATAR_BORDER	RARE
FISH_BORDER	AVATAR_BORDER	RARE
PEARL_BORDER	AVATAR_BORDER	RARE
PIE_CRUST_BORDER	AVATAR_BORDER	RARE
ST_PATRICKS_BORDER	AVATAR_BORDER	RARE
VALENTINES_BORDER	AVATAR_BORDER	RARE
WOOD_BORDER	AVATAR_BORDER	RARE
ANNIVERSARY_3_BORDER	AVATAR_BORDER	RARE
GOLD_OLYMPIC_AVATAR	AVATAR_BORDER	EXCLUSIVE
SILVER_OLYMPIC_AVATAR	AVATAR_BORDER	EXCLUSIVE
BRONZE_OLYMPIC_AVATAR	AVATAR_BORDER	EXCLUSIVE
FLORAL_BORDER	AVATAR_BORDER	EXCLUSIVE
MICKEY_EARS_BORDER	AVATAR_BORDER	EXCLUSIVE
MINNIE_EARS_BORDER	AVATAR_BORDER	EXCLUSIVE
ROPE_BORDER	AVATAR_BORDER	EXCLUSIVE
ROYALTY_BORDER	AVATAR_BORDER	EXCLUSIVE
STEAMPUNK_BORDER	AVATAR_BORDER	EXCLUSIVE
WATER_BORDER	AVATAR_BORDER	EXCLUSIVE
BEACH_BORDER	AVATAR_BORDER	EXCLUSIVE
SNOWFLAKE_BORDER	AVATAR_BORDER	EXCLUSIVE
PINE_RED_BORDER	AVATAR_BORDER	EXCLUSIVE
PINE_GOLD_BORDER	AVATAR_BORDER	EXCLUSIVE
GLITCHED_FIREWORKS_BORDER	AVATAR_BORDER	EXCLUSIVE
DIGITAL_PARTY_BORDER	AVATAR_BORDER	EXCLUSIVE
ANNIVERSARY_4_BORDER	AVATAR_BORDER	RARE
ANNIVERSARY_5_BORDER	AVATAR_BORDER	RARE
THANKSGIVING_BORDER	AVATAR_BORDER	EXCLUSIVE
NEW_YEARS_BORDER	AVATAR_BORDER	EXCLUSIVE
SUMMER_BEACH_BORDER	AVATAR_BORDER	EXCLUSIVE
VIDEO_GAME_DAY_BORDER	AVATAR_BORDER	EXCLUSIVE
LIGHTS_AND_FRIGHTS_BORDER	AVATAR_BORDER	EXCLUSIVE
FALL_CORNUCOPIA_BORDER	AVATAR_BORDER	EXCLUSIVE
SNOWY_BRANCHES_BORDER	AVATAR_BORDER	EXCLUSIVE
OLAF_BORDER	AVATAR_BORDER	EXCLUSIVE
PARTY_2024_BORDER	AVATAR_BORDER	EXCLUSIVE
CRACKED_GLASS_BORDER	AVATAR_BORDER	EXCLUSIVE
SHINY_BUTTON_BORDER	AVATAR_BORDER	EXCLUSIVE
FOREST_BORDER	AVATAR_BORDER	EXCLUSIVE
SKATEBOARD_BORDER	AVATAR_BORDER	EXCLUSIVE
EARTH_DAY_BORDER	AVATAR_BORDER	EXCLUSIVE
COOKIE_BORDER	AVATAR_BORDER	EXCLUSIVE
PATCH_ESSENCE_BORDER	AVATAR_BORDER	EXCLUSIVE
CHOCOLATE_HEART_BORDER	AVATAR_BORDER	EXCLUSIVE
MAGIC_BORDER	AVATAR_BORDER	EXCLUSIVE
SEASHELLS_BORDER	AVATAR_BORDER	EXCLUSIVE
PERFECTLY_WRETCHED_BORDER	AVATAR_BORDER	EXCLUSIVE
NO_WORRIES_BORDER	AVATAR_BORDER	EXCLUSIVE
MIRABEL_MADRIGAL_BORDER	AVATAR_BORDER	EXCLUSIVE
LADY_AND_TRAMP_BORDER	AVATAR_BORDER	EXCLUSIVE
CHICKEN_LITTLE_BORDER	AVATAR_BORDER	EXCLUSIVE
GOTHIC_HORROR_BORDER	AVATAR_BORDER	EXCLUSIVE
JOE_GARDNER_BORDER	AVATAR_BORDER	EXCLUSIVE
MUFASA_BORDER	AVATAR_BORDER	EXCLUSIVE
PENNY_PROUD_BORDER	AVATAR_BORDER	EXCLUSIVE
PLAID_SCARF_BORDER	AVATAR_BORDER	EXCLUSIVE
WINTER_WINDOW_BORDER	AVATAR_BORDER	EXCLUSIVE
WINTER_VILLAGE_BORDER	AVATAR_BORDER	EXCLUSIVE
DISCO_2025_BORDER	AVATAR_BORDER	EXCLUSIVE
ANNE_BOONCHUY_BORDER	AVATAR_BORDER	EXCLUSIVE
EMBER_LUMEN_BORDER	AVATAR_BORDER	EXCLUSIVE
SUGA_MAMA_BORDER	AVATAR_BORDER	EXCLUSIVE
ANXIETY_BORDER	AVATAR_BORDER	EXCLUSIVE
LILITH_CLAWTHORNE_BORDER	AVATAR_BORDER	EXCLUSIVE
EDNA_MODE_BORDER	AVATAR_BORDER	EXCLUSIVE
PHINEAS_BORDER	AVATAR_BORDER	EXCLUSIVE
REUBEN_BORDER	AVATAR_BORDER	EXCLUSIVE
ANNIVERSARY_7_BORDER	AVATAR_BORDER	RARE
LILO_STITCH_SUMMER_BORDER	AVATAR_BORDER	EXCLUSIVE
HECTOR_RIVERA_BORDER	AVATAR_BORDER	EXCLUSIVE
SCAT_CAT_BORDER	AVATAR_BORDER	EXCLUSIVE
TROPICAL_FLOWERS_BORDER	AVATAR_BORDER	EXCLUSIVE
ENNUI_BORDER	AVATAR_BORDER	EXCLUSIVE
EMBARRASSMENT_BORDER	AVATAR_BORDER	EXCLUSIVE
ERNESTO_DE_LA_CRUZ_BORDER	AVATAR_BORDER	EXCLUSIVE
PINOCCHIO_BORDER	AVATAR_BORDER	EXCLUSIVE
HUNDREDTH_CHAPTER_BORDER	AVATAR_BORDER	EXCLUSIVE
HAUNTED_BORDER	AVATAR_BORDER	EXCLUSIVE
NEON_SPIDER_BORDER	AVATAR_BORDER	EXCLUSIVE
LIGHTNING_MCQUEEN_BORDER	AVATAR_BORDER	EXCLUSIVE
AUTUMN_GLOW_BORDER	AVATAR_BORDER	EXCLUSIVE
PINOCCHIO_BORDER	AVATAR_BORDER	EXCLUSIVE
AMPHIBIA_BORDER	AVATAR_BORDER	EXCLUSIVE
THE_OWL_HOUSE_BORDER	AVATAR_BORDER	EXCLUSIVE
NEW_YEARS_2026_BORDER	AVATAR_BORDER	EXCLUSIVE
FROZEN_PORTAL_BORDER	AVATAR_BORDER	EXCLUSIVE
HANS_BORDER	AVATAR_BORDER	EXCLUSIVE
LOVE_POTIONS_BORDER	AVATAR_BORDER	EXCLUSIVE
MATER_BORDER	AVATAR_BORDER	EXCLUSIVE
CARS20TH_ANNIVERSARY_BORDER	AVATAR_BORDER	EXCLUSIVE
BENJAMIN_GATES_BORDER	AVATAR_BORDER	EXCLUSIVE
MOWGLI_BORDER	AVATAR_BORDER	EXCLUSIVE
ANNIVERSARY_8_BORDER	AVATAR_BORDER	RARE
SOULLESS_SWORD_N_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_SWORD_F_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_BRUTE_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_CANNON_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_TREASURE_BASE_AVATAR	HERO_AVATAR	RARE
SOULLESS_ONION_BASE_AVATAR	HERO_AVATAR	RARE
SOULLESS_MAGE_F_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_MAGE_N_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_AUTOTURRET_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_TURRET_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_DINOSAUR_F_BASE_AVATAR	HERO_AVATAR	RARE
SOULLESS_DINOSAUR_BASE_AVATAR	HERO_AVATAR	RARE
SOULLESS_SPLASH_N_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_SPLASH_F_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_SKELETON_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_GHOUL_N_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_CACTUS_N_BASE_AVATAR	HERO_AVATAR	RARE
SOULLESS_CACTUS_F_BASE_AVATAR	HERO_AVATAR	RARE
SOULLESS_GHOUL_F_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_BUG_N_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_BUG_F_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_GLASS_CANNON_N_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_FROST_MONSTER_BASE_AVATAR	HERO_AVATAR	RARE
SOULLESS_RED_DOT_BASE_AVATAR	HERO_AVATAR	LEGENDARY
SOULLESS_GLASS_CANNON_F_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_SPIDER_TANK_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_SPIDER_DPS_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_SPIDER_CONTROL_BASE_AVATAR	HERO_AVATAR	UNCOMMON
SOULLESS_SPIDER_SUPPORT_BASE_AVATAR	HERO_AVATAR	UNCOMMON
CAT_BURGLAR_BASE_AVATAR	HERO_AVATAR	LEGENDARY
MAMA_BOT_BASE_AVATAR	HERO_AVATAR	LEGENDARY
SHOCK_BOT_BASE_AVATAR	HERO_AVATAR	LEGENDARY
MEGA_VIRUS_BASE_AVATAR	HERO_AVATAR	LEGENDARY
CHAT_PQ_ANCHOR_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_APPLE_EMOJI	PQ_EMOJI	
CHAT_PQ_BANANA_EMOJI	PQ_EMOJI	
CHAT_PQ_BASEBALL_EMOJI	PQ_EMOJI	
CHAT_PQ_BAT_EMOJI	PQ_EMOJI	
CHAT_PQ_BEAR_EMOJI	PQ_EMOJI	
CHAT_PQ_BEEHIVE_EMOJI	PQ_EMOJI	
CHAT_PQ_BLACK_CAT_EMOJI	PQ_EMOJI	
CHAT_PQ_TURTLE_EMOJI	PQ_EMOJI	
CHAT_PQ_CELEBRATION_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_CHECKMARK_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_CHERRY_EMOJI	PQ_EMOJI	
CHAT_PQ_CHRISTMAS_TREE_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_DEER_EMOJI	PQ_EMOJI	
CHAT_PQ_DOWN_ARROW_EMOJI	PQ_EMOJI	
CHAT_PQ_DRAGON_EMOJI	PQ_EMOJI	
CHAT_PQ_EXCLAMATION_POINT_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_FIREWORKS_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_FLAMINGO_EMOJI	PQ_EMOJI	
CHAT_PQ_FLOWER_EMOJI	PQ_EMOJI	
CHAT_PQ_FOUR_LEAF_CLOVER_EMOJI	PQ_EMOJI	
CHAT_PQ_FOX_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_FRENCH_FRIES_EMOJI	PQ_EMOJI	
CHAT_PQ_HAMBURGER_EMOJI	PQ_EMOJI	
CHAT_PQ_HAND_WAVE_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_HEALTH_EMOJI	PQ_EMOJI	
CHAT_PQ_HEDGEHOG_EMOJI	PQ_EMOJI	
CHAT_PQ_HONEY_STICK_EMOJI	PQ_EMOJI	
CHAT_PQ_HOTDOG_EMOJI	PQ_EMOJI	
CHAT_PQ_ICE_CREAM_SANDWICH_EMOJI	PQ_EMOJI	
CHAT_PQ_JACK_O_LANTERN_EMOJI	PQ_EMOJI	
CHAT_PQ_KANGAROO_EMOJI	PQ_EMOJI	
CHAT_PQ_KING_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_LEAF_EMOJI	PQ_EMOJI	
CHAT_PQ_LEFT_ARROW_EMOJI	PQ_EMOJI	
CHAT_PQ_LEFT_POW_EMOJI	PQ_EMOJI	
CHAT_PQ_LIGHTBULB_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_LLAMA_EMOJI	PQ_EMOJI	
CHAT_PQ_MANGO_EMOJI	PQ_EMOJI	
CHAT_PQ_MAST_SHIP_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_MILKSHAKE_EMOJI	PQ_EMOJI	
CHAT_PQ_MONEY_BAG_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_OWL_EMOJI	PQ_EMOJI	
CHAT_PQ_PANCAKES_EMOJI	PQ_EMOJI	
CHAT_PQ_PANDA_EMOJI	PQ_EMOJI	
CHAT_PQ_PAPARAZZI_CAMERA_EMOJI	PQ_EMOJI	
CHAT_PQ_PAPER_EMOJI	PQ_EMOJI	
CHAT_PQ_PARROT_EMOJI	PQ_EMOJI	
CHAT_PQ_PIE_EMOJI	PQ_EMOJI	
CHAT_PQ_PIRATE_HAT_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_PIZZA_EMOJI	PQ_EMOJI	
CHAT_PQ_POPSICLE_EMOJI	PQ_EMOJI	
CHAT_PQ_POW_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_QUESTION_MARK_EMOJI	PQ_EMOJI	
CHAT_PQ_REDDOT_EMOJI	PQ_EMOJI	
CHAT_PQ_RIGHT_ARROW_EMOJI	PQ_EMOJI	
CHAT_PQ_SCISSORS_EMOJI	PQ_EMOJI	
CHAT_PQ_SLOTH_EMOJI	PQ_EMOJI	
CHAT_PQ_SNAIL_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_SNOWFLAKE_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_SNOWMAN_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_SOCCER_BALL_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_SOMBRERO_EMOJI	PQ_EMOJI	
CHAT_PQ_LIGHTNING_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_SUN_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_SWEAT_DROPS_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_TENTACLE_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_TOPHAT_EMOJI	PQ_EMOJI	COMMON
CHAT_PQ_UMBRELLA_EMOJI	PQ_EMOJI	
CHAT_PQ_UP_ARROW_EMOJI	PQ_EMOJI	
CHAT_PQ_WEDDING_RING_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_WHALE_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_ARROW_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_KICK_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_SPLASH_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_TORCH_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_TORNADO_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_WAVE_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_MEDAL_GOLD_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_MEDAL_SILVER_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_MEDAL_BRONZE_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_WINTER_VACATION_CHRISTMAS_TREE_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_GLITCHED_SMILE_EMOJI	PQ_EMOJI	EXCLUSIVE
CHAT_PQ_NEW_YEAR_BALLOON_EMOJI	PQ_EMOJI	EXCLUSIVE
AVATAR_PQ_MEDAL_GOLD_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_MEDAL_SILVER_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_MEDAL_BRONZE_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_WAVE_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_TORNADO_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_TORCH_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_SPLASH_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_KICK_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_ARROW_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_ANCHOR_EMOJI	PQ_AVATAR	
AVATAR_PQ_APPLE_EMOJI	PQ_AVATAR	
AVATAR_PQ_BANANA_EMOJI	PQ_AVATAR	
AVATAR_PQ_BASEBALL_EMOJI	PQ_AVATAR	
AVATAR_PQ_BAT_EMOJI	PQ_AVATAR	
AVATAR_PQ_BEAR_EMOJI	PQ_AVATAR	
AVATAR_PQ_BEEHIVE_EMOJI	PQ_AVATAR	
AVATAR_PQ_BLACK_CAT_EMOJI	PQ_AVATAR	
AVATAR_PQ_TURTLE_EMOJI	PQ_AVATAR	
AVATAR_PQ_CELEBRATION_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_CHECKMARK_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_CHERRY_EMOJI	PQ_AVATAR	
AVATAR_PQ_CHRISTMAS_TREE_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_DEER_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_DOWN_ARROW_EMOJI	PQ_AVATAR	
AVATAR_PQ_DRAGON_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_EXCLAMATION_POINT_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_FIREWORKS_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_FLAMINGO_EMOJI	PQ_AVATAR	
AVATAR_PQ_FLOWER_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_FOUR_LEAF_CLOVER_EMOJI	PQ_AVATAR	
AVATAR_PQ_FOX_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_FRENCH_FRIES_EMOJI	PQ_AVATAR	
AVATAR_PQ_HAMBURGER_EMOJI	PQ_AVATAR	
AVATAR_PQ_HAND_WAVE_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_HEALTH_EMOJI	PQ_AVATAR	
AVATAR_PQ_HEDGEHOG_EMOJI	PQ_AVATAR	
AVATAR_PQ_HONEY_STICK_EMOJI	PQ_AVATAR	
AVATAR_PQ_HOTDOG_EMOJI	PQ_AVATAR	
AVATAR_PQ_ICE_CREAM_SANDWICH_EMOJI	PQ_AVATAR	
AVATAR_PQ_JACK_O_LANTERN_EMOJI	PQ_AVATAR	
AVATAR_PQ_KANGAROO_EMOJI	PQ_AVATAR	
AVATAR_PQ_KING_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_LEAF_EMOJI	PQ_AVATAR	
AVATAR_PQ_LEFT_ARROW_EMOJI	PQ_AVATAR	
AVATAR_PQ_LEFT_POW_EMOJI	PQ_AVATAR	
AVATAR_PQ_LIGHTBULB_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_LLAMA_EMOJI	PQ_AVATAR	
AVATAR_PQ_MANGO_EMOJI	PQ_AVATAR	
AVATAR_PQ_MAST_SHIP_EMOJI	PQ_AVATAR	
AVATAR_PQ_MILKSHAKE_EMOJI	PQ_AVATAR	
AVATAR_PQ_MONEY_BAG_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_OWL_EMOJI	PQ_AVATAR	
AVATAR_PQ_PANCAKES_EMOJI	PQ_AVATAR	
AVATAR_PQ_PANDA_EMOJI	PQ_AVATAR	
AVATAR_PQ_PAPARAZZI_CAMERA_EMOJI	PQ_AVATAR	
AVATAR_PQ_PAPER_EMOJI	PQ_AVATAR	
AVATAR_PQ_PARROT_EMOJI	PQ_AVATAR	
AVATAR_PQ_PIE_EMOJI	PQ_AVATAR	
AVATAR_PQ_PIRATE_HAT_EMOJI	PQ_AVATAR	
AVATAR_PQ_PIZZA_EMOJI	PQ_AVATAR	
AVATAR_PQ_POPSICLE_EMOJI	PQ_AVATAR	
AVATAR_PQ_POW_EMOJI	PQ_AVATAR	RARE
AVATAR_PQ_QUESTION_MARK_EMOJI	PQ_AVATAR	
AVATAR_PQ_REDDOT_EMOJI	PQ_AVATAR	
AVATAR_PQ_RIGHT_ARROW_EMOJI	PQ_AVATAR	
AVATAR_PQ_SCISSORS_EMOJI	PQ_AVATAR	
AVATAR_PQ_SLOTH_EMOJI	PQ_AVATAR	
AVATAR_PQ_SNAIL_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_SNOWFLAKE_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_SNOWMAN_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_SOCCER_BALL_EMOJI	PQ_AVATAR	EXCLUSIVE
AVATAR_PQ_SOMBRERO_EMOJI	PQ_AVATAR	
AVATAR_PQ_LIGHTNING_EMOJI	PQ_AVATAR	RARE
